#### DATA MINER
Timestamp: 1558426773654
Algorithm: pol1
Max index for prime numbers picking: 2000
Iterations limit: 10000
User: chl2598a
Available cores: 6
Memory available to JVM: 126877696 bytes

"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","8347639","1439","5801","true","6924279","705607","179","41","31286"
"","104370559","10499","9941","true","101742798","30436005","5","192","445239"
"","10110127","619","16333","true","5410666","8710555","3","32","1891"
"","62542327","4217","14831","true","47358431","60469084","3","35","120760"
"","27666997","2221","12457","true","17154403","25989541","2","101","715881"
"","177587639","10853","16363","true","46904592","19989152","53","121","30586163"
"","15110027","8719","1733","true","2117391","8857178","27","52","92316"
"","79239161","16301","4861","true","7692375","13335996","23","5","481807"
"","43955459","2791","15749","true","3582832","21001226","82","49","2061247"
"","11593319","1741","6659","true","7532930","11554966","1","82","2155"
"","71376581","4259","16759","true","43072544","41394498","2","109","420770"
"","125392079","7211","17389","true","85159173","112351854","22","18","1885163"
"","5395223","5233","1031","true","4782750","2527327","3","80","3808"
"","56934851","8731","6521","true","56582755","28144674","19","48","683603"
"","1645513","1307","1259","true","989322","736263","10","33","3102"
"","58699777","16931","3467","true","38937629","44148530","15","146","535201"
"","64463909","10163","6343","true","41539452","4180264","0","48","80"
"","38954933","5701","6833","true","31497596","6659641","29","21","1714222"
"","48993551","3041","16111","true","36467092","25946609","27","243","21796"
"","156223237","12457","12541","true","146487991","6570967","7","25","8659"
"","183873671","12343","14897","true","58215209","86098046","236","5","6237600"
"","8090399","709","11411","true","503872","2181366","23","1","599942"
"","2862527","2549","1123","true","85734","1167183","40","26","44834"
"","2902463","1439","2017","true","1542960","2020989","16","26","3059"
"","3263321","8389","389","true","128695","2913157","4","13","6676"
"","176445887","13421","13147","true","80259531","148216374","80","12","2145834"
"","16423691","3271","5021","true","10469963","4163587","22","41","12594"
"","8211037","3697","2221","true","5773925","407989","25","101","1801266"
"","138884069","17341","8009","true","63243500","100665378","0","2","50"
"","1257769","181","6949","true","709107","1140611","0","5","33"
"","22431481","2903","7727","true","6572614","17981404","32","10","6788"
"","38688253","11159","3467","true","2967893","38379831","19","146","4740015"
"","35776453","5003","7151","true","31605948","18152881","32","63","199344"
"","15544643","3449","4507","true","7907107","4402923","54","47","145385"
"","151720367","11003","13789","true","89115881","128304219","75","1","67741"
"","84702251","17053","4967","true","16921149","17234070","40","19","38392312"
"","4426153","11149","397","true","2139912","445913","5","29","394566"
"","3257039","7127","457","true","2134219","3134135","12","30","15332"
"","185007367","16103","11489","true","90671765","116464570","25","16","284482"
"","9027449","6907","1307","true","5537747","4510445","2","6","285"
"","117584029","16921","6949","true","113499162","97931842","61","29","2929385"
"","34519207","7193","4799","true","30114552","19979064","14","73","3727498"
"","159577673","9679","16487","true","21562671","95616700","24","129","3228384"
"","108437941","6719","16139","true","13834639","95349547","121","61","4358897"
"","57953639","4297","13487","true","28049093","22879802","2","63","2057"
"","69616201","12923","5387","true","63514486","4128198","56","48","92258"
"","44712953","16481","2713","true","21114052","33300848","58","14","406830"
"","50536807","3673","13759","true","26020860","17536230","7","32","43096"
"","1550089","109","14221","true","1066393","687291","1","1","666"
"","173712569","11149","15581","true","66483411","37250733","23","112","96039"
"","102115201","11579","8819","true","64106069","35980678","29","86","1182715"
"","93281327","15749","5923","true","41494019","5251182","0","11","42"
"","133806131","8999","14869","true","34506288","123720288","5","196","1719337"
"","75243209","13723","5483","true","5320077","69433933","4","123","961939"
"","61437851","12049","5099","true","11161718","5787864","49","25","33781"
"","5977927","4273","1399","true","708123","4169253","73","34","727376"
"","139047109","15583","8923","true","84772673","124123103","69","55","2991194"
"","2495791","3433","727","true","2063502","1428397","5","1","1290"
"","92101423","6883","13381","true","88846797","47094519","16","87","3013066"
"","3084299","383","8053","true","1069846","1918574","5","20","3054"
"","3054619","2879","1061","true","1580913","633722","21","47","6064"
"","94605347","12697","7451","true","65778835","83400450","57","107","24328562"
"","50924749","4019","12671","true","18727834","2571454","65","61","28356775"
"","55622977","4621","12037","true","15310934","50633858","2","62","69819"
"","36466817","5987","6091","true","17150867","33608749","54","29","217585"
"","96451051","9511","10141","true","54199699","26208826","30","1","1697040"
"","4017317","3301","1217","true","3243473","3995579","8","51","35241"
"","160904273","12923","12451","true","5069341","68108754","44","52","109469"
"","114665093","13711","8363","true","3364520","32258685","0","58","122"
"","50680709","15551","3259","true","32795825","29841135","57","266","3403064"
"","3800959","349","10891","true","156172","1843238","13","29","1243416"
"","135894433","10067","13499","true","110561841","36222848","3","14","22228"
"","116498791","6761","17231","true","13390359","75131811","27","92","6387761"
"","197863453","15259","12967","true","181445008","63157240","2","11","7628"
"","193509221","16111","12011","true","143362580","89213509","44","243","1101433"
"","153922253","17359","8867","true","40686307","135501138","42","93","1782109"
"","7251","3","2417","true","6242","2942","1","1","76"
"","182520271","14957","12203","true","162618403","92560980","137","51","4348371"
"","208873199","13121","15919","true","20440827","206709046","88","133","15242966"
"","43033657","4673","9209","true","40367006","17146869","41","71","9882758"
"","79544009","13163","6043","true","57094150","43026046","28","8","3483263"
"","27742817","2617","10601","true","22528429","23132686","22","77","56541"
"","94169417","13121","7177","true","4881428","12496225","28","79","1981287"
"","10453831","16943","617","true","6474108","2218659","62","3","24981"
"","50640313","3079","16447","true","40940296","12042917","38","47","158518"
"","154190489","8963","17203","true","118780443","51654337","13","147","189126"
"","68144023","8803","7741","true","53611335","20479855","14","43","137482"
"","40898023","8663","4721","true","19384443","16721799","15","26","29377"
"","90165833","6961","12953","true","4468787","62342541","8","72","4471"
"","32375023","4079","7937","true","17665876","24555192","6","165","1390403"
"","21343711","14629","1459","true","18124715","16105913","3","53","905405"
"","75585749","4783","15803","true","65547938","64615561","8","138","9744986"
"","59232223","5179","11437","true","47044430","12863030","117","70","302690"
"","88181927","11731","7517","true","23781183","37541646","25","37","1150835"
"","18854111","7043","2677","true","3476674","1246733","254","28","90674"
"","86807233","10039","8647","true","65934968","80280699","33","112","269487"
"","246710381","14797","16673","true","209038412","235031619","22","81","12077341"
"","98950351","15077","6563","true","17003960","16039199","28","75","296523"
"","199457747","15091","13217","true","132397886","167499552","88","86","1570309"
"","17715389","14071","1259","true","1030641","3703498","4","33","54525"
"","57240719","17041","3359","true","30485792","9656633","20","71","1414122"
"","3750899","571","6569","true","3082625","2229551","1","19","426"
"","53959067","3761","14347","true","37457545","53614801","8","64","296905"
"","132929603","8291","16033","true","80897500","74057425","0","171","324"
"","270930871","16487","16433","true","85894271","38889834","14","21","268135"
"","15480469","1063","14563","true","12420568","13415536","3","32","698"
"","22707017","3299","6883","true","395180","10162157","25","18","558091"
"","13481213","4813","2801","true","6272884","1637229","40","46","181638"
"","1485203","257","5779","true","621605","502100","8","15","14958"
"","28176271","11257","2503","true","4972776","22060757","12","45","604639"
"","703697","503","1399","true","637092","264958","11","41","7461"
"","14438911","3767","3833","true","8970312","10771822","43","19","396915"
"","81948829","14827","5527","true","76932752","27247475","28","56","135440"
"","2866301","1613","1777","true","1886664","2748006","8","58","22485"
"","123189049","10687","11527","true","118903134","101729125","50","47","628125"
"","5680127","6659","853","true","4773032","4579921","11","75","46610"
"","1675897","6521","257","true","462056","169076","1","15","544"
"","127072343","10631","11953","true","34970093","25646706","70","58","372952"
"","64548241","12659","5099","true","762629","7671774","11","20","24388"
"","6644951","2687","2473","true","5960629","745162","14","3","6647"
"","72060731","6907","10433","true","10818318","21772820","82","44","1769371"
"","372601","239","1559","true","36755","20981","37","16","30872"
"","17573939","3041","5779","true","6235334","11430655","18","22","26834"
"","47118503","6317","7459","true","13377430","13422184","96","43","847001"
"","18406697","11497","1601","true","2342464","2444928","8","54","6607"
"","176810189","12329","14341","true","158156441","165640144","113","11","320955"
"","12101489","719","16831","true","9940263","1031134","26","12","26846"
"","51209309","11423","4483","true","2322846","28449770","73","72","73498"
"","91189213","11383","8011","true","21588545","43182096","110","153","8179624"
"","100265159","6637","15107","true","26227319","39561052","159","18","117992"
"","90888769","7757","11717","true","53862822","74046536","9","21","2657530"
"","275586149","16231","16979","true","31806869","237680873","54","108","2611126"
"","194496157","14767","13171","true","24989639","41779718","299","59","8119668"
"","228206813","16339","13967","true","43177195","96181960","184","8","130962"
"","125508151","16759","7489","true","4351102","107976395","19","116","5242936"
"","102916183","8291","12413","true","2337013","46271022","34","171","3411593"
"","52631329","11321","4649","true","15204572","15739207","1","41","183431"
"","23581069","2903","8123","true","8259444","19073119","26","14","19019"
"","32919","10973","3","true","158","24965","0","1","21"
"","156964091","9733","16127","true","152484094","34140547","89","128","10532609"
"","60936181","14939","4079","true","46198760","57283498","7","28","613778"
"","75364291","15173","4967","true","16117438","39854731","75","117","903113"
"","114026641","10799","10559","true","62638265","36092939","1","7","293535"
"","47746291","13049","3659","true","4555018","13232603","46","103","3956427"
"","8906993","5081","1753","true","1210873","2492316","4","4","3660"
"","74009569","4363","16963","true","65479770","11537430","129","25","98071"
"","56373803","15629","3607","true","46564163","26310858","0","1","22"
"","4731157","709","6673","true","3137293","3354956","0","14","47"
"","101633947","13553","7499","true","63206944","76787633","77","32","5939594"
"","40269419","3529","11411","true","13266229","16050610","4","33","34198"
"","195600971","14071","13901","true","150878642","49317936","20","70","6615833"
"","840509","149","5641","true","312519","690466","13","45","19716"
"","51940921","7451","6971","true","51243509","1791222","9","107","1845356"
"","218361569","12757","17117","true","179914653","207592842","128","9","2608090"
"","42875803","6991","6133","true","3053694","8174749","67","22","30734"
"","27540547","4523","6089","true","8030407","5176394","54","42","348302"
"","1057097","239","4423","true","463654","946912","10","16","26997"
"","146854577","11621","12637","true","145025592","127477882","246","87","3031922"
"","167369767","10859","15413","true","160668348","21195352","4","110","4346"
"","15580447","2081","7487","true","5454021","14304514","61","39","192038"
"","24031661","6833","3517","true","9352643","20551930","17","55","170730"
"","28932221","3673","7877","true","13296140","13453680","40","27","77617"
"","51850103","4639","11177","true","30092089","4006992","74","28","117801"
"","120589691","9199","13109","true","33476964","40070791","24","82","1365804"
"","5494259","3797","1447","true","3253818","2850105","6","30","3421"
"","14684171","2819","5209","true","1381831","7356554","59","41","149112"
"","8616427","8293","1039","true","161831","5228854","21","102","594520"
"","249448751","17047","14633","true","21989301","66956510","27","83","1282510"
"","213580223","13997","15259","true","154684158","137792445","26","15","397701"
"","109163023","7457","14639","true","82241092","47663774","43","73","12169270"
"","57664349","12041","4789","true","39710837","21962403","69","14","1254179"
"","156857669","12391","12659","true","27746436","81870324","43","165","12234167"
"","5665201","2699","2099","true","1069936","746056","28","66","50425"
"","37603513","11689","3217","true","607387","23235765","5","24","113771"
"","9006401","1733","5197","true","8923355","3591233","8","47","15090"
"","74992039","7793","9623","true","31706594","51943763","112","30","3955533"
"","2165899","337","6427","true","1146201","1153615","0","11","54"
"","148393369","11827","12547","true","37775410","35491856","76","107","14354893"
"","138542669","7993","17333","true","46778904","21212729","13","155","3525072"
"","4604153","467","9859","true","3640273","3311505","10","19","95279"
"","212364791","13649","15559","true","68822901","139165140","104","13","104997043"
"","47557571","16787","2833","true","38305338","21247845","193","13","464173"
"","51291061","13487","3803","true","49946816","7661259","6","108","737327"
"","153804367","15107","10181","true","42483293","136423380","34","150","43437"
"","2547049","8693","293","true","2356683","1184976","0","10","49"
"","212081209","15683","13523","true","211946167","112468898","25","67","2000620"
"","16282969","3917","4157","true","12875095","2636404","28","4","84840"
"","887767","1901","467","true","356958","188371","7","19","255265"
"","51317719","16831","3049","true","11223851","49071088","22","20","53607"
"","24173993","15271","1583","true","1289157","22281320","33","65","474011"
"","17593969","1801","9769","true","3323423","886670","14","6","501212"
"","76338719","11159","6841","true","28355124","55377074","62","20","394469"
"","73508261","15091","4871","true","29039839","1543044","57","13","1024707"
"","18921121","2593","7297","true","14065309","13061818","65","39","575487"
"","6571541","16553","397","true","3948214","3583371","0","29","62"
"","8230151","2297","3583","true","6626431","7717506","25","73","1268069"
"","35390639","9049","3911","true","14522580","3161125","8","91","241500"
"","35695139","3407","10477","true","32613993","4598232","35","19","2529067"
"","65139523","9791","6653","true","26201657","24811335","0","22","60"
"","27650621","6829","4049","true","555083","27215499","3","2","107241"
"","3659897","1613","2269","true","2337439","1942254","9","58","4480"
"","32211301","4357","7393","true","786558","15092013","7","80","212064"
"","23580763","9421","2503","true","4556183","137734","5","233","508474"
"","12706549","7907","1607","true","10979605","452148","41","15","41117"
"","93150283","12979","7177","true","34593383","87739068","136","79","9706630"
"","146132747","9397","15551","true","68069369","36580022","52","68","7228017"
"","33480371","8089","4139","true","26406921","31341211","29","102","899135"
"","14300527","1231","11617","true","6183832","9471443","0","174","297"
"","78346061","15511","5051","true","53027546","36687561","37","113","6770349"
"","35533937","3779","9403","true","7883070","859029","62","63","120398"
"","60546637","8713","6949","true","41909896","23420910","10","52","19661"
"","29395697","15661","1877","true","14791254","22663392","49","17","848692"
"","58113521","14503","4007","true","28320122","3041393","1","34","1044"
"","59344949","7937","7477","true","28613556","4048541","0","12","34"
"","170795659","13241","12899","true","46222650","136354137","49","234","8447358"
"","55942609","10781","5189","true","27103054","23174981","3","36","17248"
"","7400431","2137","3463","true","5739781","2611213","65","1","12972"
"","22388033","9539","2347","true","2598197","4696415","30","2","81411"
"","179748011","13693","13127","true","163449629","56000658","10","39","13365"
"","101812309","7723","13183","true","63381423","82681200","3","144","319836"
"","6725263","1831","3673","true","1611071","4248285","56","32","13136"
"","4466383","1879","2377","true","3097474","1815996","7","20","4853"
"","22512517","12097","1861","true","14429161","16692137","0","56","106"
"","17541193","1213","14461","true","612260","6917256","62","218","165250"
"","62490509","5897","10597","true","2227154","6635506","8","91","1280068"
"","12908947","10093","1279","true","2436705","9612828","19","74","28556"
"","75853289","13789","5501","true","30050636","29230987","23","54","28378"
"","34788697","4013","8669","true","8861359","3379601","48","8","8820457"
"","28458253","2477","11489","true","5574941","23629794","14","39","48111"
"","129403633","16931","7643","true","106462868","68951024","2","66","4642"
"","2379163","233","10211","true","1890644","526429","2","14","16133"
"","107447","139","773","true","29565","7881","3","1","19322"
"","44789429","16187","2767","true","18756807","41822519","2","16","2605"
"","35370737","7349","4813","true","20650808","3924484","56","41","351580"
"","151507897","14461","10477","true","142544274","29358027","14","218","9422218"
"","45050407","4973","9059","true","35385028","12683283","1","109","262935"
"","30768721","8377","3673","true","11491023","22701019","31","32","189952"
"","60134549","7681","7829","true","56665809","12315715","94","3","68078"
"","24264949","1933","12553","true","16681954","10051764","29","2","21733"
"","22213483","2339","9497","true","2042645","10219562","10","72","11044"
"","21469891","1489","14419","true","933748","10759659","7","5","2206"
"","38656843","4073","9491","true","5634648","17303793","5","23","1156"
"","32905729","2087","15767","true","21164924","30481292","12","12","92093"
"","116286899","9829","11831","true","75964637","92841030","45","83","464551"
"","170755873","13457","12689","true","13656969","145683596","59","47","13944338"
"","2895199","613","4723","true","2067860","1342068","21","6","5334"
"","123926839","10037","12347","true","38636850","118019483","214","16","95310"
"","10155377","809","12553","true","7998134","2767140","4","10","39227"
"","16757879","1103","15193","true","5298378","12378316","14","174","7147"
"","180479","13","13883","true","88518","61062","0","4","72"
"","37339739","12757","2927","true","2600723","29584736","61","87","1347105"
"","87348977","5309","16453","true","25701304","36757720","7","76","5546"
"","60776767","5077","11971","true","26340495","17034354","19","71","113501"
"","52355183","3329","15727","true","50332988","28645455","18","31","2857264"
"","84786133","16981","4993","true","13294528","30003832","118","72","7028674"
"","66508319","4817","13807","true","34170459","5493320","18","32","9931"
"","43645961","16729","2609","true","12118230","3062391","14","42","13750"
"","36783209","12697","2897","true","12859502","29152230","16","3","980882"
"","2577451","461","5591","true","1413322","1050515","14","10","3167"
"","42201277","6073","6949","true","36747367","17398789","53","60","38014"
"","84996647","5639","15073","true","44099843","26569944","50","180","165850"
"","12768011","3121","4091","true","11597693","1742474","26","112","32820"
"","9169883","1453","6311","true","5291694","5692722","34","20","29248"
"","2412913","3319","727","true","2262275","522564","37","7","92629"
"","62384983","4007","15569","true","34503104","56577667","30","18","53690"
"","3481871","12391","281","true","1337474","1510948","14","165","18112"
"","46116643","6037","7639","true","20368894","2615858","4","71","43742"
"","490547","2161","227","true","224988","220666","15","3","98492"
"","14331637","9677","1481","true","11018999","13410814","19","40","98528"
"","94030901","6143","15307","true","50562128","65333383","23","64","3465716"
"","237649051","16763","14177","true","40915472","86451996","5","53","574313"
"","79174259","14947","5297","true","63663217","66861875","42","202","741907"
"","43973669","15973","2753","true","1125148","24299902","118","4","129868"
"","42259691","6857","6163","true","41996490","13375372","28","51","30985"
"","99616529","13217","7537","true","32111520","89222177","16","2","503358"
"","2001031","4517","443","true","208267","294090","4","39","3715"
"","128825447","16231","7937","true","25508364","19515929","21","165","4110949"
"","45084331","3307","13633","true","38956065","33298370","21","98","1089799"
"","96284863","14653","6571","true","33438403","96065325","35","43","562580"
"","108676003","7537","14419","true","52577698","17477889","94","126","86147"
"","68614883","16103","4261","true","44286909","50388661","6","38","17931"
"","16481671","4673","3527","true","6236992","12839941","10","71","1260874"
"","34123003","12671","2693","true","8914993","19153161","17","174","1503397"
"","82078603","16097","5099","true","1047813","55890292","100","140","429155"
"","138223363","9511","14533","true","51079775","99205435","21","85","122158"
"","10119467","641","15787","true","5849680","3203632","26","11","175558"
"","4426187","1091","4057","true","2012903","3269735","9","28","41003"
"","49264573","2999","16427","true","44336246","12516856","57","6","110999"
"","56781289","17359","3271","true","26325493","27499782","114","3","33021"
"","121437221","16061","7561","true","85477352","37165864","4","85","1549"
"","19795547","11489","1723","true","4590068","14011432","1","15","1093"
"","127811087","10211","12517","true","111477917","19202593","24","103","6791098"
"","1235219","2083","593","true","886936","439221","8","37","5153"
"","18191843","13709","1327","true","8937980","15888443","41","65","72040"
"","17717083","4931","3593","true","4114200","7284833","8","41","72475"
"","6650173","13327","499","true","4598418","1366894","9","3","966"
"","143338889","14321","10009","true","126519055","114077868","224","105","15139479"
"","20593669","1993","10333","true","3261476","5524403","16","102","2279060"
"","251777287","16981","14827","true","33358571","124055330","101","56","11453302"
"","10724599","701","15299","true","8646086","6261","48","20","21727"
"","84534181","6577","12853","true","41768115","52191898","13","17","431778"
"","44499803","4423","10061","true","32903074","21628847","88","11","4258349"
"","43683317","2741","15937","true","12546914","1887165","58","63","29011"
"","127587871","8893","14347","true","123654319","12278558","6","42","37978"
"","47152459","4243","11113","true","26996301","40643065","24","5","48991"
"","8755543","523","16741","true","7553060","5895701","22","270","178879"
"","26167703","1789","14627","true","14506117","1555546","15","6","4332"
"","42536447","2591","16417","true","4267210","19525609","15","58","211674"
"","29705083","5749","5167","true","216042","10972421","38","54","21070"
"","27802669","12041","2309","true","8289816","10589580","21","20","39889"
"","88159781","13001","6781","true","34884391","57465121","29","1","1365516"
"","31084241","12703","2447","true","17799576","7512388","31","3","27396"
"","99147313","7963","12451","true","27585001","57677178","97","57","2529035"
"","172774759","14713","11743","true","140202487","94158184","18","180","709657"
"","2356481","1061","2221","true","1876998","1248455","18","101","13686"
"","958831","1549","619","true","535023","571544","14","32","59481"
"","17780471","8297","2143","true","12126616","12688082","80","29","152829"
"","8841893","643","13751","true","8565129","4671121","144","10","2826221"
"","176823641","11971","14771","true","23325220","131782480","344","15","752622"
"","108641381","12889","8429","true","37872406","88564412","63","39","5527706"
"","7638607","2797","2731","true","2604193","5234146","178","17","34034"
"","207479309","12589","16481","true","52533281","162461551","10","39","365525"
"","160429921","10739","14939","true","72297193","10315282","11","28","121624"
"","20795461","9851","2111","true","15565556","7478315","4","25","74196"
"","2694487","15053","179","true","530686","1765070","1","21","2346"
"","8230393","719","11447","true","113690","7575472","45","12","18335"
"","4337191","5869","739","true","2353640","4266911","49","13","44219"
"","127884059","11489","11131","true","88242950","74418248","31","47","2569644"
"","120846223","8581","14083","true","112168063","94825862","34","98","1742922"
"","85015811","4993","17027","true","49031714","31116830","54","54","634600"
"","24022199","9817","2447","true","16509282","12824100","3","6","247898"
"","59904589","9739","6151","true","58394685","36910451","6","176","118179"
"","16846","2","8423","true","12998","10306","0","2","138"
"","60789359","4933","12323","true","55026468","13475809","1","83","644"
"","232866643","15013","15511","true","119927661","199545624","295","83","24719163"
"","141089","13","10853","true","133694","119797","0","4","41"
"","36935071","6257","5903","true","26652628","21947364","13","79","4106486"
"","52486397","8293","6329","true","15206907","16073980","52","6","25406"
"","46866329","4723","9923","true","2456636","4381698","32","33","98847"
"","42022429","2767","15187","true","2844805","25999061","91","1","7013058"
"","149107633","11833","12601","true","60356465","50606073","3","35","8768"
"","23679977","1531","15467","true","20993914","147818","42","21","25673"
"","5129497","443","11579","true","3416405","3798512","26","48","39724"
"","104739919","15077","6947","true","10482060","49204638","32","31","61280"
"","11122339","9323","1193","true","6096821","9771261","6","3","9666"
"","56536607","4409","12823","true","23799113","43648431","10","136","640766"
"","69366541","7823","8867","true","21401622","18635118","52","74","3627037"
"","105124249","7187","14627","true","87586099","90654948","54","10","1505710"
"","166737457","11279","14783","true","108547275","139440456","1","50","37206"
"","139187317","10729","12973","true","37007832","3554810","79","50","118803"
"","71781889","4703","15263","true","1303626","28715974","1","88","310836"
"","124273403","12659","9817","true","31400752","93138695","14","11","640374"
"","37035077","13241","2797","true","23547376","9123247","4","31","488655"
"","20982587","2389","8783","true","3265262","8315608","20","47","150624"
"","7008733","6389","1097","true","462933","2109530","2","52","32765"
"","100158601","13681","7321","true","45613507","14067318","37","19","5257221"
"","16463869","3853","4273","true","11284962","16139742","25","28","573698"
"","73644173","8737","8429","true","55589037","61379760","2","39","4168"
"","112942657","6833","16529","true","28434449","85168848","7","55","13352"
"","95554517","11159","8563","true","10487709","32660642","176","88","2702453"
"","41702249","15451","2699","true","13751756","24955305","7","66","14188"
"","143917559","9811","14669","true","24671232","39848849","66","93","10299940"
"","42923291","10487","4093","true","3310335","1619926","13","1","14895"
"","9266437","757","12241","true","2628195","5812137","8","10","213109"
"","9795871","5569","1759","true","6577354","6160471","13","11","20081"
"","88704677","6029","14713","true","11524292","39547084","60","78","3305041"
"","3063061","1451","2111","true","2201911","1589589","7","2","10500"
"","94747507","9791","9677","true","22904725","72412257","83","135","2583501"
"","111145861","13249","8389","true","18320310","19150821","47","56","6518936"
"","77667661","11587","6703","true","11105162","8618349","4","100","187311"
"","78595921","8011","9811","true","22570854","52123433","13","19","446543"
"","39407243","3631","10853","true","2317851","32702059","22","33","22968"
"","3879443","439","8837","true","2918938","2687146","1","4","268"
"","4649453","13399","347","true","483443","3280957","6","11","1476"
"","161536549","11681","13829","true","15717706","37117298","21","76","1102586"
"","44905411","6961","6451","true","42762034","17751507","7","7","5147"
"","173576269","13241","13109","true","140394232","39378643","26","234","13377712"
"","122428429","7243","16903","true","79331227","72414162","58","52","9106785"
"","21898589","13627","1607","true","2742852","6792492","2","15","1738"
"","1983209","131","15139","true","449866","664706","3","7","1407"
"","148660033","12097","12289","true","68695770","54772123","21","7","413005"
"","165758239","12511","13249","true","104028883","76116842","115","108","49513995"
"","45094781","10369","4349","true","34786277","11997517","19","46","60619"
"","83816323","7499","11177","true","71643895","66867032","61","158","3139295"
"","102716377","9851","10427","true","48806141","7254623","27","116","25412775"
"","148498199","8929","16631","true","125550585","61788596","5","105","1848143"
"","19996183","4421","4523","true","19205533","19160303","8","49","2449"
"","3072313","641","4793","true","2635388","1154678","24","2","55931"
"","80039653","6779","11807","true","27610815","8012726","0","66","105"
"","125876761","8923","14107","true","96366572","112307482","26","60","1757269"
"","10849777","1009","10753","true","8361036","5172596","7","2","110296"
"","58169791","8087","7193","true","26329922","57979122","115","152","33209839"
"","48694759","3067","15877","true","1321900","37987885","53","21","37006"
"","174123233","14843","11731","true","125754513","100403822","7","21","676720"
"","4065353","8147","499","true","1367268","430363","27","49","5279"
"","31028849","4967","6247","true","10453170","11004507","23","117","951172"
"","24889393","2267","10979","true","2091117","18223089","17","20","42826"
"","69232651","6869","10079","true","49633897","5528048","16","82","291796"
"","59567239","11383","5233","true","3201399","8448962","3","153","715588"
"","45130361","10067","4483","true","44343724","45008146","6","78","114320"
"","120906283","8089","14947","true","21818709","75739983","27","102","17670342"
"","161380003","15749","10247","true","56707548","105432033","44","53","1533820"
"","91695343","5867","15629","true","50619217","51947682","3","62","7034"
"","19339007","3697","5231","true","5073196","2026868","33","35","2200126"
"","123952133","12281","10093","true","66604857","26249491","18","140","161179"
"","5763353","3299","1747","true","100060","3705867","34","40","7199"
"","18831929","16981","1109","true","6308355","7999580","32","17","76189"
"","118586071","9931","11941","true","95389848","18430103","22","14","250827"
"","79109917","5393","14669","true","36817634","73607486","99","88","113138"
"","139074989","16979","8191","true","96281231","71339080","0","24","68"
"","5942527","16553","359","true","3511596","1388470","16","5","32078"
"","25726039","9929","2591","true","7415445","7887007","8","58","3403983"
"","82324037","13829","5953","true","33404545","15440674","41","53","3604566"
"","58597753","3499","16747","true","38097859","16638492","56","17","54837"
"","20748781","8707","2383","true","13967296","15096838","26","23","13685"
"","8187787","2399","3413","true","6072537","4031563","17","29","1043366"
"","104152291","9907","10513","true","53837595","92157871","40","175","3677324"
"","98961169","13499","7331","true","15825986","28985131","74","2","90200"
"","65302271","5477","11923","true","13398816","57433896","248","69","769978"
"","152024857","9791","15527","true","38317189","98577476","55","108","201636"
"","150392117","11251","13367","true","147290494","127921711","37","220","38314999"
"","3237203","821","3943","true","1504990","1514842","4","18","1573"
"","17792821","5701","3121","true","14607717","11694506","28","84","36512"
"","4622","2311","2","true","2763","2101","0","2","57"
"","72345743","5309","13627","true","35004482","69889602","4","21","14799"
"","35659597","2657","13421","true","22614156","21275028","2","48","10582"
"","747577","9463","79","true","39822","713218","5","7","1025"
"","7541267","1901","3967","true","4272362","7505963","3","126","553457"
"","45059563","7717","5839","true","9414776","15194809","14","78","1167998"
"","52167029","7477","6977","true","33293799","12320937","9","34","582985"
"","80975231","6421","12611","true","6001051","60089630","40","132","8545496"
"","67512241","7853","8597","true","65294712","24207816","15","44","240090"
"","152961023","15629","9787","true","53577546","145692790","10","211","7647792"
"","90961349","7963","11423","true","7920705","51127943","14","54","72363"
"","7818409","13009","601","true","7800365","40253","32","19","31629"
"","16825607","6007","2801","true","4571100","9052322","19","29","80137"
"","162748301","14437","11273","true","134387342","141342783","46","166","29439513"
"","15747197","7723","2039","true","5288694","15316496","7","5","312727"
"","11476277","1013","11329","true","224593","9444919","8","15","8787"
"","8306719","12959","641","true","7654174","782013","36","4","20185"
"","175662587","13331","13177","true","128235719","26364332","18","101","5476185"
"","1766671","1471","1201","true","933941","1008962","3","2","288"
"","177018139","12511","14149","true","1611755","175977562","0","108","172"
"","3916973","241","16253","true","3352491","2207500","3","8","52705"
"","2071103","643","3221","true","1238185","59299","16","42","8545"
"","188888621","15217","12413","true","78325891","147121948","105","68","1332097"
"","11916733","5879","2027","true","7921784","8591990","2","98","4033"
"","6058139","1549","3911","true","4640227","2082433","5","91","160776"
"","84182243","8293","10151","true","36516416","43631810","113","25","334935"
"","247781801","14897","16633","true","67469965","148181911","0","30","94"
"","27540979","13121","2099","true","18598014","7168959","8","42","47450"
"","132119201","12503","10567","true","110988303","32866472","4","39","2265701"
"","1313113","4673","281","true","11774","1245364","27","4","12887"
"","68253607","14713","4639","true","27829238","50166023","63","5","685032"
"","252015403","16187","15569","true","108872255","222051759","1","74","229601"
"","57141853","11059","5167","true","39176306","7348504","34","10","11601"
"","1079803","7247","149","true","870941","611681","2","14","5280"
"","168961901","12889","13109","true","58892928","100815510","22","82","2386335"
"","9762007","811","12037","true","3497497","5764242","0","7","29"
"","80142563","16453","4871","true","38782678","46532041","12","76","63517"
"","45557599","9041","5039","true","37698460","32906730","68","128","490660"
"","167029487","12907","12941","true","81557471","149924774","23","40","7980570"
"","1892711","313","6047","true","1623358","742889","9","9","1361"
"","21959107","4967","4421","true","16042537","7421587","23","28","101083"
"","105598459","6301","16759","true","34582111","70617530","18","120","4821780"
