"n","p","q","success","bInit","b","i","time (µs)"
"54931687381","173291","316991","true","3","31587310190","43","177"
"574578592927","925079","621113","true","3","67795105064","4567","16531"
"37849883453","122833","308141","true","3","6365268638","71","188"
"179317501301","283763","631927","true","3","109161639760","2677","7965"
"178066970999","959149","185651","true","3","156163309067","79","213"
"60878720197","125497","485101","true","3","13028842659","14","55"
"417694286369","441229","946661","true","3","39496590243","331","1193"
"374323221551","841397","444883","true","3","336820029535","1399","5571"
"426514240547","939167","454141","true","3","360013011495","58","166"
"99402479411","233251","426161","true","3","7384026908","311","884"
"795740309999","809231","983329","true","3","289906039110","10243","41533"
"693661281877","866311","800707","true","3","389079328943","431","2382"
"17025929311","107843","157877","true","3","3299471424","1361","5924"
"103339714619","157489","656171","true","3","8209429104","193","1179"
"372604119157","542237","687161","true","3","82499862500","419","1592"
"289378628317","787337","367541","true","3","116027548127","47","146"
"83586501851","425197","196583","true","3","32519066561","127","338"
"176623093093","511997","344969","true","3","103787028372","107","915"
"134909406991","302167","446473","true","3","73078254168","53","152"
"773311893617","893237","865741","true","3","375548056909","307","1346"
"23088160553","164503","140351","true","3","4474975110","37","165"
"383544646819","548083","699793","true","3","70617511217","239","753"
"342023727161","496913","688297","true","3","201675150783","241","701"
"486783062453","790747","615599","true","3","178870907837","9929","36337"
"270132026249","477671","565519","true","3","15183250407","1291","4604"
"229935669331","332411","691721","true","3","52150299736","2557","9216"
"36937296577","145423","253999","true","3","29997535900","137","342"
"74912709617","672629","111373","true","3","7194250309","9281","33603"
"169606128311","221461","765851","true","3","95196811003","53","157"
"335515495121","608593","551297","true","3","280969618645","73","624"
"347164036369","781607","444167","true","3","240734960665","659","2676"
"140640540647","720299","195253","true","3","114271037239","307","852"
"128350744273","547037","234629","true","3","32286123741","2791","9490"
"297724608557","533971","557567","true","3","30964483346","46","134"
"245672891297","316817","775441","true","3","179036919845","359","1035"
"463333936391","855221","541771","true","3","368750769897","701","2314"
"108102383791","473861","228131","true","3","27855918886","43","115"
"165476254819","539311","306829","true","3","63746179383","947","3686"
"385158761051","430061","895591","true","3","2384063243","107","479"
"126031977769","939997","134077","true","3","80554400140","11173","38781"
"322678480363","470597","685679","true","3","40616285877","42","138"
"634812946541","742559","854899","true","3","555995533237","12953","49065"
"306852697027","624737","491171","true","3","1421901413","2789","10502"
"674902227589","845881","797869","true","3","197120724717","53","198"
"357746692997","507607","704771","true","3","120627194819","149","451"
"669589256291","974803","686897","true","3","325292735904","4391","18969"
"350972398501","368521","952381","true","3","172201913373","37","143"
"118228360297","340393","347329","true","3","48845224600","67","253"
"15748454653","135841","115933","true","3","1406769397","283","887"
"131208491917","895933","146449","true","3","124968592926","113","347"
"191117942791","609613","313507","true","3","1180820382","1373","4241"
"621966899899","946307","657257","true","3","334206640160","2833","11184"
"207821417303","539447","385249","true","3","189020110357","4013","14495"
"18821462243","148501","126743","true","3","13173523711","15","63"
"136530891659","802231","170189","true","3","102557211041","22","109"
"205591562789","472189","435401","true","3","167777723292","109","299"
"593443479257","857581","691997","true","3","529572561540","14293","53294"
"753972206293","876823","859891","true","3","289165703525","461","2217"
"729852440153","900671","810343","true","3","211460626537","3463","13622"
"56677970509","409177","138517","true","3","6096410205","97","254"
"263569240729","329257","800497","true","3","9659597300","109","384"
"202534203071","975509","207619","true","3","168748424366","7867","27056"
"286990872737","338839","846983","true","3","276029218752","719","2275"
"104878580827","325537","322171","true","3","15628054760","3391","13753"
"73677042937","139901","526637","true","3","72482428299","1399","4592"
"360868626353","467773","771461","true","3","229940122739","2269","7604"
"83255994931","153557","542183","true","3","47349383574","1567","5065"
"478508462611","676891","706921","true","3","144712526891","109","491"
"112401975173","440131","255383","true","3","77003999368","863","3151"
"110222303371","596341","184831","true","3","20868713718","101","352"
"102874842019","103007","998717","true","3","56150865892","773","2488"
"131429930887","468137","280751","true","3","92817991128","359","994"
"695758470097","970633","716809","true","3","393431527056","61","215"
"343866953251","949649","362099","true","3","228746702876","139","427"
"169441221821","209819","807559","true","3","143637471383","2141","7721"
"22724785949","105319","215771","true","3","9976763552","5851","19264"
"147050529077","321469","457433","true","3","114214721011","89","290"
"590148573551","893719","660329","true","3","364667738447","173","536"
"111038500201","808417","137353","true","3","63367943904","97","293"
"24118661477","136621","176537","true","3","5314283659","23","97"
"135616201283","531551","255133","true","3","105705173763","373","1045"
"241930343861","344719","701819","true","3","171056462181","1741","5289"
"206296951999","272249","757751","true","3","155223776849","433","1993"
"846122980319","915451","924269","true","3","56402767013","359","1302"
"168895769489","193979","870691","true","3","67738889110","29023","106826"
"551873757233","764689","721697","true","3","377675308967","179","512"
"234420786179","315451","743129","true","3","89943912729","701","2083"
"722498898283","922681","783043","true","3","535118995442","233","718"
"436886493671","686267","636613","true","3","364621206038","49019","191716"
"473497441471","549001","862471","true","3","218393146802","61","223"
"117062646847","258983","452009","true","3","103709848979","56501","202858"
"70835845243","558541","126823","true","3","38860490076","107","653"
"341542229729","457333","746813","true","3","36190557981","1543","7004"
"478526683343","926851","516293","true","3","30462811818","167","478"
"574243299967","962909","596363","true","3","251218510114","22937","88958"
"29220960887","219761","132967","true","3","24075257073","67","304"
"38508898721","195319","197159","true","3","33441151948","3617","12632"
"200703329551","298303","672817","true","3","94513295259","131","611"
"262641954797","898717","292241","true","3","38118162595","281","1314"
"696176355737","999029","696853","true","3","28366098219","1489","4604"
"453800348297","469957","965621","true","3","416662466330","39163","147963"
"120018600479","168463","712433","true","3","117036636917","191","1006"
"251084305567","347201","723167","true","3","196394940053","31","167"
"365785782233","440389","830597","true","3","302872250083","941","4367"
"66449898157","491417","135221","true","3","1228051084","61","202"
"211580579153","467963","452131","true","3","186669504775","239","693"
"411626608373","599243","686911","true","3","359686022863","1861","5805"
"195991867867","210907","929281","true","3","170518417096","22","110"
"297258022631","776599","382769","true","3","176902052117","509","1470"
"512685418801","637939","803659","true","3","436440225400","83","304"
"353498570693","437159","808627","true","3","236664098599","1481","5102"
"502249412083","515311","974653","true","3","276237614661","193","969"
"834671261591","927259","900149","true","3","607546587614","154543","615302"
"67133285911","240503","279137","true","3","28945669490","61","168"
"240859727203","974261","247223","true","3","186430617078","1741","5523"
"165504313241","185539","892019","true","3","84997085752","107","351"
"76739056903","423769","181087","true","3","67208068325","17657","61798"
"150995610173","777979","194087","true","3","124610452959","1831","6499"
"413220391721","976601","423121","true","3","294880217958","43","356"
"390352087441","527983","739327","true","3","341171316075","607","1756"
"183529102201","550763","333227","true","3","728659450","2437","8714"
"309023038271","864011","357661","true","3","72297594541","1987","6897"
"683500809119","702851","972469","true","3","268366435117","227","820"
"345081191237","900659","383143","true","3","329066573559","40939","161336"
"378633189959","687101","551059","true","3","44932248743","3167","11745"
"183822822017","637771","288227","true","3","52791080867","683","2323"
"443762820283","450383","985301","true","3","88494809316","167","603"
"189377582809","754279","251071","true","3","28153595515","8369","29176"
"587434151699","734933","799303","true","3","196981887192","16703","63168"
"467984061263","775963","603101","true","3","135015014669","163","706"
"400195785491","408637","979343","true","3","258780614978","5381","20904"
"268382859139","463321","579259","true","3","102046450251","13","109"
"314011077931","439349","714719","true","3","41659511530","71","338"
"61871108389","252359","245171","true","3","35739081581","229","588"
"92228281903","136963","673381","true","3","79796321882","43","114"
"304150576399","508009","598711","true","3","150958938423","347","999"
"136048036519","494269","275251","true","3","129185478588","367","1273"
"688542332893","769733","894521","true","3","646233278636","107","349"
"216050575703","457679","472057","true","3","875193679","89","274"
"512778420019","962543","532733","true","3","58680471453","349","1560"
"193333687181","531281","363901","true","3","132456322516","229","650"
"149545792889","252761","591649","true","3","53200882520","89","270"
"129911978633","728047","178439","true","3","77559574958","3677","12445"
"129102633017","209471","616327","true","3","74523795533","739","2012"
"155267558351","225061","689891","true","3","48595846304","31","87"
"368792182729","508841","724769","true","3","263551375316","71","257"
"112502568511","643751","174761","true","3","58807941353","103","387"
"44752779857","354587","126211","true","3","21765339373","601","2947"
"270361048571","646523","418177","true","3","223192355680","11","49"
"505020009113","866581","582773","true","3","89918177723","101","369"
"726058847131","863783","840557","true","3","50704919912","210139","847691"
"166137035237","248821","667697","true","3","127165446113","13","55"
"124064648159","149173","831683","true","3","109765073553","401","1174"
"184545933917","310313","594709","true","3","181821696091","491","1517"
"331788826679","383147","865957","true","3","90575638373","61","382"
"30432921907","182641","166627","true","3","17451895474","761","2046"
"472962875773","595303","794491","true","3","442611730592","373","1122"
"214336738043","570043","376001","true","3","43557459845","47","180"
"114844883029","199741","574969","true","3","13601163655","3329","11768"
"106747057981","569813","187337","true","3","87232724703","23417","88003"
"163665252899","205253","797383","true","3","60525620400","97","266"
"302655737819","355483","851393","true","3","93420576918","227","1137"
"203155209077","432053","470209","true","3","93593690824","79","567"
"37548927161","199037","188653","true","3","29203107095","199","728"
"421941844241","469757","898213","true","3","302223524537","37","118"
"793584443621","892433","889237","true","3","592313136699","193","562"
"331067141297","874823","378439","true","3","319536974158","33647","127889"
"253824053891","462547","548753","true","3","196409944970","3671","13563"
"111101065619","342373","324503","true","3","97446203261","277","794"
"58878277987","553591","106357","true","3","9723825916","6151","21608"
"644109339803","667531","964913","true","3","24265632125","4639","16829"
"148040724673","817891","181003","true","3","3668241136","199","581"
"878279946359","891643","985013","true","3","295745228186","277","845"
"21903921233","166013","131941","true","3","7644732638","22","62"
"277073537281","655859","422459","true","3","146249998411","593","2482"
"125726255939","755789","166351","true","3","113513461489","193","513"
"47776067809","134443","355363","true","3","7164198585","97","246"
"906521823833","941609","962737","true","3","200544856260","647","2020"
"154231002953","464771","331843","true","3","137255574289","7901","27847"
"90293248861","653111","138251","true","3","14279116285","79","216"
"714634099873","906421","788413","true","3","117975225256","15107","56664"
"194503093151","660683","294397","true","3","53476342704","509","2395"
"105685433993","612481","172553","true","3","96230564797","29","141"
"96770863691","241981","399911","true","3","880084898","109","320"
"189209381593","485263","389911","true","3","57281825011","317","2204"
"493429058819","955967","516157","true","3","378131790884","2287","8067"
"115346734627","133769","862283","true","3","81491004649","727","2103"
"187255539013","353807","529259","true","3","123037898249","4993","18292"
"175840690931","185539","947729","true","3","153705517154","107","300"
"88309837481","104803","842627","true","3","83480200833","17467","59950"
"242008145593","275129","879617","true","3","37995039772","34","148"
"115334535653","153073","753461","true","3","86058808499","373","1531"
"203225719799","707027","287437","true","3","98936409192","1049","5235"
"159897157307","986149","162143","true","3","153274180624","397","1309"
"765136925723","949451","805873","true","3","456668082276","163","519"
"292258980089","300877","971357","true","3","211432364120","12781","47554"
"379169269603","969041","391283","true","3","356789838419","6311","23606"
"178627748029","361183","494563","true","3","17129684069","593","1707"
"263445563587","505709","520943","true","3","111796972516","13709","49271"
"409999059749","449921","911269","true","3","152619952016","37","108"
"267625625537","386041","693257","true","3","53903504779","449","1290"
"269874150727","642079","420313","true","3","29944359060","211","576"
"46933963567","102611","457397","true","3","6145783235","331","886"
"331324586657","355721","931417","true","3","205393282590","394","1103"
"99975226229","260441","383869","true","3","64200008706","383","1019"
"16250355007","149183","108929","true","3","2709935663","37","95"
"120342443773","750419","160367","true","3","97757798797","443","1377"
"454927337009","464141","980149","true","3","78043383977","103","291"
"412713809719","870967","473857","true","3","152558579721","254","1230"
"153409871287","825259","185893","true","3","15030442168","401","1204"
"431362240223","512137","842279","true","3","247467159086","2371","7892"
"183431538179","409291","448169","true","3","146380062443","151","548"
"500213428789","543971","919559","true","3","27879601693","409","1695"
"454471922257","708091","641827","true","3","10608758484","197","605"
"214296953869","262853","815273","true","3","50558339823","1009","4944"
"456830221297","744791","613367","true","3","29467990782","761","2864"
"316565146129","934187","338867","true","3","142649791188","211","619"
"428038975571","927863","461317","true","3","180255945011","281","837"
"95692884983","115499","828517","true","3","70230321941","79","284"
"78888356629","206467","382087","true","3","44947659434","2647","9031"
"663384408629","815671","813299","true","3","258119087951","53","322"
"184909950637","569057","324941","true","3","100819769012","211","618"
"39539879677","291491","135647","true","3","1629434691","283","743"
"255332995033","489109","522037","true","3","60721255693","853","2551"
"345452170397","455717","758041","true","3","36154308196","1931","6222"
"474091182629","860059","551231","true","3","43111776511","277","1709"
"431029244771","970391","444181","true","3","327175729343","673","1966"
"106941247711","541061","197651","true","3","38351804739","67","185"
"220728960701","863609","255589","true","3","190624665926","59","158"
"70192850459","237883","295073","true","3","59161264218","967","3771"
"15996955003","127343","125621","true","3","11070350626","571","1424"
"524135861503","799369","655687","true","3","84262336371","499","1501"
"82439619677","232153","355109","true","3","82137588625","569","2011"
"207901362101","907363","229127","true","3","83532601264","293","1538"
"93979877087","101891","922357","true","3","34257486348","443","1354"
"865846421093","983131","880703","true","3","332477712343","25903","101751"
"87731514077","704801","124477","true","3","60214006073","41","169"
"627010337377","733511","854807","true","3","3185638274","73351","288735"
"57198176603","130211","439273","true","3","52760195091","449","1177"
"295745274031","476479","620689","true","3","288236178510","193","732"
"77767160687","155231","500977","true","3","52204185301","43","112"
"33185882101","243643","136207","true","3","25141224268","47","238"
"192711503581","647489","297629","true","3","171984733203","151","671"
"300195013513","744607","403159","true","3","76463539100","331","1092"
"690098617823","753229","916187","true","3","243680879936","61","180"
"307867791389","527179","583991","true","3","101234710550","2143","6318"
"448107008627","700223","639949","true","3","369537910102","3137","23061"
"363780331801","958333","379597","true","3","296470191762","4519","22851"
"106585837361","229979","463459","true","3","10955739603","16427","77396"
"103338387077","924323","111799","true","3","93036807243","641","2002"
"17559029699","109321","160619","true","3","4587655766","911","2577"
"415917201781","436439","952979","true","3","328301636093","3257","14329"
"284525089687","469877","605531","true","3","120023971250","181","724"
"97246493849","283193","343393","true","3","7209536036","73","236"
"167187405757","580889","287813","true","3","810340156","41","159"
"422034031633","457151","923183","true","3","372806183350","223","784"
"334686370747","819031","408637","true","3","145092979713","1187","7026"
"300267656371","835453","359407","true","3","120723373673","487","2262"
"75000234539","386641","193979","true","3","31606741828","179","1087"
"332397229643","955277","347959","true","3","120802418867","313","987"
"695566685071","994549","699379","true","3","566742753102","1237","4046"
"152624265707","289169","527803","true","3","52594057721","53","199"
"16645219897","142217","117041","true","3","10129430387","19","83"
"210297131659","316469","664511","true","3","95782615541","863","3294"
"64250301019","131779","487561","true","3","17289888183","239","844"
"364922218627","779347","468241","true","3","209959199189","1493","5819"
"133212128041","147769","901489","true","3","19487036876","131","414"
"394223357519","435263","905713","true","3","169825694185","593","4955"
"430974726617","514429","837773","true","3","202993168972","263","1680"
"295174868399","327979","899981","true","3","32847096851","137","562"
"596594372893","745051","800743","true","3","378798682838","421","1472"
"792198708659","835717","947927","true","3","74147319392","9949","43943"
"124427532553","534949","232597","true","3","92579188329","71","420"
"217574252473","238477","912349","true","3","101419021607","167","519"
"204629276737","569077","359581","true","3","112112681248","461","1419"
"262213829051","992441","264211","true","3","251409123885","577","1819"
"205900941713","261509","787357","true","3","89716415649","107","354"
"46380553273","104917","442069","true","3","16208017817","197","653"
"397795050041","853577","466033","true","3","150153036403","73","245"
"873632613079","910661","959339","true","3","714915731564","1307","4864"
"35097230221","104207","336803","true","3","2268705009","3583","13260"
"472454247203","525839","898477","true","3","241048278474","1613","7284"
"34748414497","338999","102503","true","3","26536502722","811","2693"
"149368802129","689699","216571","true","3","12334576917","5147","17432"
"37719359191","179243","210437","true","3","27280963844","59","189"
"170749402667","349403","488689","true","3","150391436873","4261","15386"
"457857983519","869753","526423","true","3","367978099769","397","1264"
"607967474201","855739","710459","true","3","277168727667","53","192"
"805869811793","990023","813991","true","3","800621197826","631","2492"
"64231912949","194723","329863","true","3","59918993223","167","503"
"275829545489","510137","540697","true","3","47787083476","31","122"
"178354178923","310117","575119","true","3","115474118178","359","1303"
"270237771781","332303","813227","true","3","61626342061","5147","18677"
"160780514533","651437","246809","true","3","141088611660","30851","113296"
"34954687627","101663","343829","true","3","1672384257","1999","6603"
"135013242019","515737","261787","true","3","118058388145","29","735"
"104996254247","178693","587579","true","3","77394143144","3301","11081"
"544271071691","966653","563047","true","3","530881814032","449","1343"
"337430788241","646993","521537","true","3","300481977940","281","1218"
"718682666839","777769","924031","true","3","399083384898","1409","4402"
"78540864299","382777","205187","true","3","57238175919","389","1261"
"851546980723","976351","872173","true","3","48760921643","283","1080"
"32154304691","100379","320329","true","3","8857417180","1483","4687"
"118967372077","126211","942607","true","3","38608323534","601","1642"
"878314245119","934523","939853","true","3","243475498622","26107","102878"
"289622330743","429937","673639","true","3","191628940019","53","373"
"165305302333","457609","361237","true","3","14661334752","829","2904"
"222425747671","732799","303529","true","3","208269536590","3701","12786"
"47832637243","297487","160789","true","3","44755729203","787","3170"
"342937121347","575677","595711","true","3","206113027446","6619","23894"
"195689198093","416159","470227","true","3","181688659396","719","1995"
"568612404697","926017","614041","true","3","140551528737","43","128"
"103386051091","396679","260629","true","3","21682508398","587","2626"
"462313350599","597521","773719","true","3","197313384621","97","383"
"776383966781","859801","902981","true","3","634884135139","151","783"
"445077064451","547249","813299","true","3","218731594558","877","2680"
"13994783371","113209","123619","true","3","9954806998","89","229"
"275363235767","518867","530701","true","3","263280235400","61","178"
"120423856361","190507","632123","true","3","62937326496","2797","10339"
"161443451713","617963","261251","true","3","156131696382","20","143"
"774456013909","943967","820427","true","3","396849564598","4229","19716"
"170231218361","251501","676861","true","3","10443965231","389","1446"
"557142830261","591421","942041","true","3","36454160578","2141","8006"
"359944051879","380041","947119","true","3","65571514059","3167","11570"
"102527066371","793633","129187","true","3","84433821238","1181","3333"
"332817199193","654679","508367","true","3","321891261363","983","3470"
"45587099353","185681","245513","true","3","28972920517","211","1016"
"488918076653","857581","570113","true","3","389037129619","131","522"
"272268242003","788153","345451","true","3","253242528179","47","180"
"61354913089","129707","473027","true","3","25422363089","1451","4214"
"311054334053","742219","419087","true","3","95836059500","1201","4129"
"157318436677","825329","190613","true","3","131616040960","7369","26631"
"293581722349","955051","307399","true","3","71567405585","563","1654"
"71743337707","102203","701969","true","3","1540097008","373","1157"
"74939882539","284593","263323","true","3","17429329100","22","82"
"104869706197","154127","680411","true","3","17660488169","109","423"
"334600540921","535859","624419","true","3","185295219470","267929","1068604"
"239443393339","788413","303703","true","3","67510443574","1033","4436"
"34583259439","151477","228307","true","3","2864884502","971","2909"
"507845837533","782791","648763","true","3","141386927630","269","775"
"507066779717","660521","767677","true","3","449177792502","37","108"
"710038801891","781199","908909","true","3","666485700430","227","656"
"68166188081","226943","300367","true","3","18151478178","41","113"
"753955250309","887569","849461","true","3","677439701958","82","231"
"247734751351","790099","313549","true","3","138583014119","53","152"
"276974408239","907063","305353","true","3","156388545957","401","2013"
"77928928709","714073","109133","true","3","26437360118","27283","95781"
"550998671831","854141","645091","true","3","443853516510","6101","22873"
"107322093973","228223","470251","true","3","19453343369","19","114"
"560305389913","591181","947773","true","3","18859265082","167","773"
"255287211661","363257","702773","true","3","92028827124","1321","4079"
"136682875001","185233","737897","true","3","109509934834","227","653"
"852742251503","888989","959227","true","3","179371612093","159871","645514"
"107011182373","225977","473549","true","3","64774047281","601","1699"
"232557732439","603919","385081","true","3","848718525","3209","9870"
"252049187921","595381","423341","true","3","181364787834","347","1924"
"464809129339","646307","719177","true","3","223611234782","19009","72170"
"100832983297","143113","704569","true","3","72597360850","89","241"
"52303932977","134047","390191","true","3","23794951065","677","1889"
"361643922611","361789","999599","true","3","342381914463","73","209"
"328992133033","332989","987997","true","3","27139289594","293","799"
"157916352599","199211","792709","true","3","143502241484","1811","5521"
"186368765173","886453","210241","true","3","184895816728","73","213"
"196278995767","234431","837257","true","3","178584847181","197","665"
"300072092371","340121","882251","true","3","238689435139","773","2355"
"399317850187","459611","868817","true","3","274584940120","59","169"
"133722484261","146719","911419","true","3","101302720427","19","60"
"623479276229","890429","700201","true","3","344021696296","59","294"
"220632710237","241981","911777","true","3","145843884549","109","288"
"151106541491","400243","377537","true","3","51142672169","347","950"
"234320875387","629927","371981","true","3","33910230265","137","372"
"66401857007","206909","320923","true","3","12763595484","173","467"
"103108970747","378761","272227","true","3","87628251156","557","1518"
"438467394347","571541","767167","true","3","232495448768","82","228"
"120916289779","234629","515351","true","3","9979256765","937","4765"
"227632307761","467123","487307","true","3","8527330366","751","2615"
"495595130309","899971","550679","true","3","321997024207","229","757"
"280599951799","533737","525727","true","3","64578974579","353","1095"
"722468270063","730843","988541","true","3","487738221073","307","1107"
"696273009821","965647","721043","true","3","303466157515","4877","17470"
"35832360397","107857","332221","true","3","12966460684","107","369"
"111308363939","204461","544399","true","3","30373109009","2213","7321"
"84858400573","140731","602983","true","3","73325747716","241","709"
"565196154377","762397","741341","true","3","145941130602","367","1630"
"315982693513","657589","480517","true","3","183095717164","1741","6466"
"132187273721","135151","978071","true","3","84688589923","53","333"
"148074277831","696889","212479","true","3","43945544218","5059","17319"
"374752058293","606443","617951","true","3","126835060702","727","2436"
"688058735797","807923","851639","true","3","362333267426","157","456"
"197708552917","786859","251263","true","3","108785069640","47","132"
"270755174923","897649","301627","true","3","236455057365","1289","3842"
"107209936661","299567","357883","true","3","79369377950","1483","7774"
"221865414893","262489","845237","true","3","60158016488","10937","39135"
"505343521057","882029","572933","true","3","164820349086","109","406"
"981898166243","999181","982703","true","3","795769730383","61","183"
"406692270991","606959","670049","true","3","293608525784","587","1723"
"394540391221","780253","505657","true","3","357504122071","257","954"
"500600967379","602947","830257","true","3","37417081980","43","122"
"74386360333","130829","568577","true","3","21989146899","2221","8839"
"704322100319","823573","855203","true","3","78840643291","22877","89877"
"258182105123","377873","683251","true","3","18130724414","113","827"
"398462372621","631789","630689","true","3","310058665008","163","935"
"30217122461","206951","146011","true","3","24506778263","157","697"
"279308572759","918751","304009","true","3","161106662855","25","96"
"340579607461","503077","676993","true","3","195952915879","43","175"
"345959760347","871613","396919","true","3","314766474304","4447","16463"
"21520473487","166571","129197","true","3","8179968669","16657","54837"
"369970214591","953647","387953","true","3","137331482471","24247","94008"
"81998414231","450103","182177","true","3","72549986304","5693","18869"
"409724018801","959831","426871","true","3","95360420175","31","98"
"165581704019","330943","500333","true","3","51444239061","167","448"
"97961378063","156967","624089","true","3","66453620810","431","1254"
"185736798673","855067","217219","true","3","11257812123","101","274"
"651575029957","792359","822323","true","3","211661828586","5791","20782"
"534527083547","952229","561343","true","3","191800821868","2357","9151"
"471862226089","483563","975803","true","3","60717390070","25679","97537"
"444487035359","685631","648289","true","3","138819708571","271","801"
"511432303897","606587","843131","true","3","236822850936","84313","328326"
"100144870039","729871","137209","true","3","70059875864","5717","18292"
"139404310139","547493","254623","true","3","49902344472","541","1469"
"188344339871","297067","634013","true","3","159228803202","643","1786"
"207628213279","493973","420323","true","3","112935325902","4289","14987"
"95673352717","688679","138923","true","3","78621660678","2311","8339"
"661409309161","782669","845069","true","3","82934737917","503","1543"
"49764697501","178757","278393","true","3","32279045276","67","174"
"601315140077","646981","929417","true","3","28082210306","263","927"
"432806587793","582899","742507","true","3","401134951709","2633","9673"
"65380408333","575699","113567","true","3","64656645843","56783","205117"
"255128754941","458501","556441","true","3","141452602012","131","368"
"124935253049","170351","733399","true","3","46245356322","3407","12379"
"157988748611","167269","944519","true","3","152495132845","263","750"
"162297581717","438769","369893","true","3","5367887217","157","421"
"443342285257","849997","521581","true","3","422645708305","3373","11002"
"253595913719","823703","307873","true","3","126628472774","1069","3909"
"154388853601","245291","629411","true","3","80800007715","557","1706"
"177714953971","255313","696067","true","3","21167234892","197","564"
"429443063113","938659","457507","true","3","114010286894","3631","13449"
"72086259013","269987","266999","true","3","46723410247","2213","7798"
"364799934209","506573","720133","true","3","234729211292","397","1347"
"186961098199","384533","486203","true","3","150776927433","383","1319"
"207934856537","631681","329177","true","3","152825742736","47","300"
"140057663621","340787","410983","true","3","21982247722","479","1712"
"539548983949","790709","682361","true","3","394700120314","2437","7632"
"318996588083","564359","565237","true","3","182869246771","1559","4959"
"672595253191","831431","808961","true","3","458841825971","61","347"
"377928658697","438443","861979","true","3","15974194829","257","778"
"433408792123","581731","745033","true","3","16748341841","839","2609"
"41721465967","289453","144139","true","3","13773202146","24023","82868"
"383786473201","487507","787243","true","3","335774884361","733","2380"
"96761898067","148721","650627","true","3","91679804056","26","138"
"62232052111","227537","273503","true","3","3478813194","14221","51628"
"82029429907","334717","245071","true","3","51095097862","389","1127"
"546279176899","892457","612107","true","3","420099143955","397","1286"
"39191224987","258107","151841","true","3","36291213729","73","247"
"280824014197","671537","418181","true","3","249704318081","94","465"
"95347963703","943843","101021","true","3","92434012959","5051","17724"
"324465493043","488233","664571","true","3","16798632832","6781","22115"
"459607405297","877879","523543","true","3","318419881486","5419","23285"
"185585665469","278717","665857","true","3","178861175627","34","560"
"104667499789","403037","259697","true","3","6633585984","5927","24083"
"220697191943","531689","415087","true","3","196559043033","1621","5096"
"124823656579","343289","363611","true","3","75489251101","83","330"
"111910940591","681341","164251","true","3","105947643786","73","214"
"190888275103","510619","373837","true","3","149759102201","31153","118292"
"212204269273","603623","351551","true","3","101316295099","89","278"
"332043618923","894449","371227","true","3","212267058885","55903","216065"
"239491098299","314851","760649","true","3","224831870772","47","137"
"379658129887","428093","886859","true","3","332150509213","15289","56994"
"81573817187","179737","453851","true","3","63343076369","313","1565"
"387207505007","422753","915919","true","3","131307979679","521","1767"
"441012088039","549391","802729","true","3","191100073928","11149","40651"
"117926681647","817567","144241","true","3","18292499380","601","1810"
"121836243457","196709","619373","true","3","8726965571","277","771"
"520624110649","704177","739337","true","3","317870427040","4001","13947"
"218292366179","277247","787357","true","3","176805956841","2069","7802"
"289216348867","352097","821411","true","3","206491862912","11003","41532"
"260524552487","601297","433271","true","3","40126527124","1171","3399"
"397543631963","453239","877117","true","3","308916371426","167","513"
"354311440937","396353","893929","true","3","29551504883","313","1120"
"208965403723","810091","257953","true","3","106093231418","2687","8721"
"213133241773","517079","412187","true","3","151768077775","10847","40108"
"140103201493","167953","834181","true","3","108383765867","3499","14833"
"221823777061","305021","727241","true","3","181110184024","151","504"
"109385952677","481501","227177","true","3","478611995","107","278"
"119133382919","323413","368363","true","3","108909327751","26951","97911"
"577884587893","818683","705871","true","3","192184673687","31","135"
"191208480461","716413","266897","true","3","171463421769","263","1018"
"17096101313","104651","163363","true","3","3068995227","23","305"
"251206043021","670099","374879","true","3","72876616746","71","391"
"371611873651","635461","584791","true","3","347487232248","89","291"
"341951467943","346321","987383","true","3","12641062822","37","119"
"155224276769","494359","313991","true","3","127778009469","1847","6379"
"401320521179","404431","992309","true","3","257877338531","61","189"
"217366955413","800329","271597","true","3","124353130824","1741","6061"
"120358739513","174659","689107","true","3","69986396028","197","894"
"77155078529","418909","184181","true","3","57034879260","4987","17947"
"38036445637","119971","317047","true","3","1994517876","43","206"
"157629422273","234547","672059","true","3","46023985076","97","315"
"69916691023","110603","632141","true","3","28039740752","3253","11461"
"282310357001","580913","485977","true","3","80141495117","20249","73737"
"92323725269","241877","381697","true","3","90912973158","71","339"
"148875585473","452497","329009","true","3","33678446717","857","2412"
"134877037283","473833","284651","true","3","133746118861","5693","18418"
"133332649159","640219","208261","true","3","101234422535","89","245"
"115230994927","530527","217201","true","3","51697313217","181","1224"
"403734237301","808081","499621","true","3","143233165332","37","162"
"512132748437","934861","547817","true","3","446099776564","15581","62502"
"33866489509","132701","255209","true","3","1019304747","73","179"
"73878150901","303889","243109","true","3","21733533503","487","1324"
"603801552997","721951","836347","true","3","211523701540","4813","16659"
"109042627807","452521","240967","true","3","7415009107","419","2722"
"89671591901","189169","474029","true","3","66104917882","563","1699"
"199779637181","233117","856993","true","3","60365729928","113","453"
"67350713393","219377","307009","true","3","40562950108","41","150"
"105486219841","296507","355763","true","3","62509337916","157","454"
"273722553383","728561","375703","true","3","130018267500","1301","4199"
"306068997439","341641","895879","true","3","174349651531","73","255"
"133432434827","135409","985403","true","3","48133431004","31","195"
"125601771049","172597","727717","true","3","3094980402","149","979"
