#### DATA MINER - 1557690164762
#### Pollard 3 
"n","p","q","success","bInit","b","i","time (µs)"
"833644907","16421","50767","true","3","499477558","821","3102"
"6988730003","94993","73571","true","3","682297455","1051","3569"
"1575601397","51361","30677","true","3","773599383","107","339"
"2917840843","47653","61231","true","3","2607190937","38","188"
"3345761561","36887","90703","true","3","2748663713","5039","17093"
"2896476887","55487","52201","true","3","2226685857","29","93"
"1052666347","20939","50273","true","3","29628686","38","138"
"9541288151","97987","97373","true","3","3041153537","2213","8680"
"1431368381","75979","18839","true","3","121110527","67","256"
"8425723571","86011","97961","true","3","3993404720","61","240"
"5068946261","97373","52057","true","3","1521053484","241","782"
"2107055527","91639","22993","true","3","1220652385","479","2533"
"1632680191","39373","41467","true","3","1481133515","193","1186"
"2495314753","28729","86857","true","3","871925151","19","130"
"5226803399","94379","55381","true","3","3280548917","71","657"
"372127177","22717","16381","true","3","81757572","13","224"
"2324181269","32573","71353","true","3","446217528","479","16206"
"6705524663","71563","93701","true","3","2059454280","937","7037"
"637022231","29137","21863","true","3","189827556","607","7752"
"5057662591","87317","57923","true","3","3958778147","263","2746"
"498906797","11933","41809","true","3","318960862","67","811"
"884478421","43291","20431","true","3","480356937","37","247"
"3284857679","98873","33223","true","3","2331058573","113","851"
"1999125673","44021","45413","true","3","275659503","71","519"
"3318699743","44171","75133","true","3","333491051","631","4740"
"3713753059","65173","56983","true","3","655444862","5431","55384"
"4048841183","41381","97843","true","3","774133817","709","6090"
"5274012473","68491","77003","true","3","3805839398","761","3512"
"4491516707","57571","78017","true","3","3204938361","53","207"
"4673685089","76697","60937","true","3","4385696828","2539","8898"
"165034313","10607","15559","true","3","46490293","2593","9125"
"6800688673","72287","94079","true","3","4687089081","769","2466"
"907674697","18301","49597","true","3","257495071","61","199"
"4333182527","44269","97883","true","3","1193757855","31","99"
"2444695411","36341","67271","true","3","1793983029","62","305"
"2519983177","63599","39623","true","3","2422906828","1801","8075"
"3863644957","40471","95467","true","3","317049815","71","507"
"1076486267","17431","61757","true","3","425891624","83","385"
"1536846347","21601","71147","true","3","1003884875","10","236"
"2045595239","39103","52313","true","3","2028311714","19","232"
"6727326703","76387","88069","true","3","5596080399","179","1553"
"8049614317","83401","96517","true","3","7945863474","139","581"
"2633119901","69857","37693","true","3","1665111453","59","210"
"4661769967","55163","84509","true","3","1899677812","571","1792"
"1464403667","69697","21011","true","3","513039618","22","119"
"1529240597","73243","20879","true","3","839983050","73","241"
"1856917451","29383","63197","true","3","643724643","61","217"
"636829637","37747","16871","true","3","289104274","233","1329"
"4383053729","89237","49117","true","3","242992352","3187","10163"
"1701271259","71389","23831","true","3","3855007","661","2907"
"517216669","13679","37811","true","3","306420345","199","582"
"569481761","21577","26393","true","3","97528041","31","152"
"3016439819","62327","48397","true","3","2306117051","109","329"
"4461588247","58111","76777","true","3","439958382","149","439"
"5358314173","74771","71663","true","3","3350937137","7477","29854"
"566229919","47237","11987","true","3","429903938","241","2909"
"407101759","23251","17509","true","3","210979575","31","103"
"3585325589","42989","83401","true","3","2111713321","139","391"
"6551108119","86209","75991","true","3","3668769490","149","506"
"2465687711","49481","49831","true","3","341541675","151","425"
"5226362573","97327","53699","true","3","3920039580","5407","23999"
"2246260391","72341","31051","true","3","1470389055","23","149"
"2832352151","35863","78977","true","3","841668748","139","427"
"6738674903","92987","72469","true","3","4815057768","61","219"
"8626227403","93187","92569","true","3","3766540042","29","113"
"1614979571","31357","51503","true","3","930957974","67","221"
"1327080991","95261","13931","true","3","924029300","199","599"
"1168818481","72047","16223","true","3","690930731","163","471"
"5375306723","87977","61099","true","3","5005474477","599","1989"
"1919021017","24799","77383","true","3","753633038","1433","5472"
"6318562937","64853","97429","true","3","123734831","353","1521"
"8783214109","90529","97021","true","3","3905192272","14","76"
"2471260411","95789","25799","true","3","1429938193","311","897"
"4071358211","47501","85711","true","3","704107324","20","82"
"1329322483","51347","25889","true","3","233907116","809","7706"
"852150821","67433","12637","true","3","146285913","13","57"
"828837467","20219","40993","true","3","164258952","61","184"
"4655897021","53831","86491","true","3","1622571161","31","280"
"1087106219","84659","12841","true","3","702890659","107","358"
"2465707969","48823","50503","true","3","31588482","103","400"
"2474331071","25127","98473","true","3","80452442","373","1570"
"1281944869","29153","43973","true","3","301937622","911","2915"
"8689491523","98479","88237","true","3","7356230454","43","173"
"2035459817","21587","94291","true","3","1976311438","251","908"
"2109150647","68539","30773","true","3","1035142175","157","460"
"4553562721","75329","60449","true","3","4392735307","107","337"
"1568336971","20639","75989","true","3","1153589010","157","898"
"4254829699","64879","65581","true","3","1781317825","983","3631"
"2656898837","48823","54419","true","3","1011105021","26","92"
"937696843","11257","83299","true","3","456707748","67","369"
"2594116121","42409","61169","true","3","1639998440","31","140"
"1913367433","54851","34883","true","3","478176165","163","472"
"425284351","20879","20369","true","3","29392468","67","212"
"3844310443","92033","41771","true","3","1193575978","719","2279"
"3214051627","73459","43753","true","3","33791141","53","186"
"1387289381","18493","75017","true","3","505117803","67","187"
"3780102757","41161","91837","true","3","1121143319","21","82"
"424345651","17029","24919","true","3","110058428","43","200"
"259649549","23911","10859","true","3","47301805","89","255"
"1942537829","69493","27953","true","3","182980339","1747","5792"
"3099487273","52223","59351","true","3","191288274","1187","4502"
"3264652037","43627","74831","true","3","3064011465","661","4839"
"1732414379","30931","56009","true","3","437766444","1031","8541"
"4704069707","55711","84437","true","3","890050418","101","852"
"1496350357","69221","21617","true","3","441721779","193","18458"
"6562652449","72937","89977","true","3","1650538089","163","8484"
"950998651","32359","29389","true","3","89136838","79","1254"
"2897505227","42743","67789","true","3","1280623024","71","3952"
"1795966093","38707","46399","true","3","1005280735","37","726"
"2663398607","28081","94847","true","3","1772360397","13","131"
"5245225549","55927","93787","true","3","5225624067","29","261"
"3486804043","46181","75503","true","3","3402754624","2309","22722"
"5521778719","93553","59023","true","3","3308180128","1093","10574"
"411750517","12241","33637","true","3","45854787","17","177"
"5887960679","87539","67261","true","3","4895322842","59","1089"
"3075725021","31181","98641","true","3","2320233603","137","1464"
"3912177757","94399","41443","true","3","27186609","6907","59107"
"2112648887","24749","85363","true","3","774495207","269","1980"
"1258808687","32503","38729","true","3","732442849","103","611"
"6619281491","88589","74719","true","3","4564957306","593","3739"
"7577407921","75913","99817","true","3","4554628175","3163","24135"
"845274949","73483","11503","true","3","6326651","71","598"
"3204179911","90511","35401","true","3","3055672717","59","1282"
"1350787013","40897","33029","true","3","1130188596","71","437"
"701624447","42863","16369","true","3","441946632","31","187"
"3708486787","77491","47857","true","3","495942401","41","717"
"1262007119","77419","16301","true","3","966343959","23","374"
"2110370627","47137","44771","true","3","204290074","37","364"
"2957144191","34381","86011","true","3","1597396293","61","377"
"4038810977","99241","40697","true","3","2593663536","827","6139"
"6480727931","76039","85229","true","3","544743397","23","193"
"3769758389","40129","93941","true","3","2827047922","19","131"
"3315182831","73571","45061","true","3","2263954763","751","6010"
"4060647671","46807","86753","true","3","2205920297","269","1665"
"1306357769","67411","19379","true","3","746846470","107","1064"
"5210054023","87313","59671","true","3","2951924371","17","84"
"2095729033","42023","49871","true","3","1001758778","4987","17122"
"1187216389","67421","17609","true","3","601188870","71","214"
"1866644587","50753","36779","true","3","680851496","61","205"
"1417497733","28277","50129","true","3","1285508077","241","678"
"547259521","10639","51439","true","3","318233769","197","532"
"1940482993","93911","20663","true","3","1920855595","9391","34163"
"1248670151","24421","51131","true","3","576213496","37","151"
"6263511571","75937","82483","true","3","4346557944","113","512"
"1776272227","56701","31327","true","3","1337179684","10","234"
"6979696567","70379","99173","true","3","2188505385","457","1511"
"4325078221","83449","51829","true","3","3670253919","61","224"
"2068068731","90163","22937","true","3","1272453013","61","205"
"8850731359","98081","90239","true","3","6635670056","613","2159"
"1097665159","33911","32369","true","3","163463451","34","153"
"221371103","10883","20341","true","3","6061619","113","346"
"262823629","14951","17579","true","3","44897854","23","91"
"5793201241","91423","63367","true","3","650145421","179","580"
"5357756717","71867","74551","true","3","3747306016","71","204"
"3821751911","49477","77243","true","3","3421334551","31","120"
"1181677663","25771","45853","true","3","553535310","859","2581"
"1654087031","38791","42641","true","3","1483480391","41","142"
"1574212793","99577","15809","true","3","184348750","19","86"
"810653549","53189","15241","true","3","106991821","127","372"
"1534197013","51347","29879","true","3","1424152657","14939","55515"
"1138889723","37571","30313","true","3","630065671","34","109"
"4133677907","54601","75707","true","3","512976396","13","54"
"5659385609","92237","61357","true","3","3376966567","5113","20838"
"3247058147","89041","36467","true","3","744115638","53","190"
"1981264393","33469","59197","true","3","514251186","2789","8876"
"1313980039","58537","22447","true","3","172101150","43","127"
"1828725307","18917","96671","true","3","1062607633","1381","4234"
"3504465491","73727","47533","true","3","40402397","193","575"
"2346053417","32309","72613","true","3","219636583","197","602"
"9440874019","94949","99431","true","3","3563706472","163","547"
"3034137083","31183","97301","true","3","1785667953","139","401"
"1278362167","20113","63559","true","3","135762025","107","289"
"1682880557","16883","99679","true","3","346270331","367","1239"
"5557677439","61613","90203","true","3","379659307","211","688"
"2392826377","98963","24179","true","3","1585755537","157","484"
"8234609869","85027","96847","true","3","7852498532","383","1938"
"1510993007","17027","88741","true","3","617903584","29","109"
"2487831433","27509","90437","true","3","2001362278","46","177"
"1198103869","21193","56533","true","3","606825223","673","1859"
"1433565437","41243","34759","true","3","72298980","1213","3597"
"8502027133","89203","95311","true","3","6056346874","353","1091"
"1844321681","19963","92387","true","3","1833721329","1109","3275"
"6238098719","66179","94261","true","3","6087740032","163","522"
"1246758391","16349","76259","true","3","276674128","67","211"
"165139123","16097","10259","true","3","148899127","223","672"
"1700609453","29663","57331","true","3","677136442","14","389"
"3288699983","67189","48947","true","3","1791460308","509","1635"
"2238767119","80819","27701","true","3","1835191251","277","1465"
"530991913","28309","18757","true","3","264915623","337","935"
"4385215189","80473","54493","true","3","2624927811","239","729"
"669147383","51461","13003","true","3","386935260","83","239"
"5373148091","81457","65963","true","3","3485418958","59","220"
"2895105827","67559","42853","true","3","1209441219","1987","6582"
"8710311107","89431","97397","true","3","5489900798","271","877"
"3225741821","36877","87473","true","3","719552899","71","235"
"5389846963","89261","60383","true","3","2525217061","227","710"
"3177931667","65003","48889","true","3","3126598218","97","314"
"962928677","95633","10069","true","3","219190837","139","433"
"2260192573","59107","38239","true","3","1884264965","6373","25659"
"7965937141","87253","91297","true","3","5431715016","317","1888"
"2094577073","26437","79229","true","3","783574811","683","1969"
"2384410979","26309","90631","true","3","1378134987","53","170"
"4801800473","49417","97169","true","3","102540276","71","236"
"7513505203","93103","80701","true","3","1218345859","263","829"
"2385342331","78977","30203","true","3","855399888","617","1724"
"5468173423","85817","63719","true","3","2115989770","631","1923"
"1753803463","50459","34757","true","3","192206211","8689","30008"
"4211187619","45673","92203","true","3","1289366753","127","387"
"965383717","73363","13159","true","3","352924381","43","176"
"8197447361","94307","86923","true","3","1199972016","439","1381"
"1026097057","69467","14771","true","3","149910880","211","616"
"4288936913","55823","76831","true","3","4284806012","113","355"
"5085382591","67931","74861","true","3","2849509105","197","616"
"2621276341","50383","52027","true","3","1892534153","23","333"
"1299525499","95071","13669","true","3","244743446","67","224"
"2164511873","35999","60127","true","3","1314647482","439","3803"
"1707756503","48761","35023","true","3","1135351125","53","315"
"4044844409","59407","68087","true","3","1342335206","577","1897"
"6988620257","84313","82889","true","3","4902718573","797","2710"
"669840403","17417","38459","true","3","417626282","67","221"
"1392787811","46633","29867","true","3","722158639","67","212"
"6181678051","66697","92683","true","3","1738733081","271","1416"
"2055768541","40129","51229","true","3","1110650334","19","103"
"1555682587","61487","25301","true","3","1279699280","23","92"
"1667054023","80251","20773","true","3","1496841653","107","401"
"1485512323","53453","27791","true","3","719637740","83","281"
"2532425083","48029","52727","true","3","767230578","643","1874"
"1668887113","78179","21347","true","3","181236031","821","2545"
"1010898509","50221","20129","true","3","750402183","31","112"
"5233352339","61231","85469","true","3","5189266020","157","768"
"1220499151","14401","84751","true","3","355143062","6","44"
"3660414067","96757","37831","true","3","3606731879","97","303"
"2947492519","37409","78791","true","3","2406857652","167","571"
"5219288521","98479","52999","true","3","1634489161","73","257"
"3431612293","81707","41999","true","3","738552416","83","266"
"840236147","23041","36467","true","3","168153219","10","42"
"1726835987","26497","65171","true","3","1408540824","21","137"
"5675126351","81943","69257","true","3","4541458519","787","2994"
"2132013167","22717","93851","true","3","1008066876","631","1858"
"1864383487","19813","94099","true","3","747088792","127","358"
"546975127","13121","41687","true","3","49886043","41","148"
"5360096317","74869","71593","true","3","2065314865","157","541"
"1490844637","75223","19819","true","3","103732518","199","548"
"4351513013","47657","91309","true","3","1255952579","37","151"
"1636797907","25127","65141","true","3","287352373","739","2178"
"4156919581","43543","95467","true","3","4054506446","59","199"
"2489606909","79813","31193","true","3","155746650","557","1913"
"3392192527","36529","92863","true","3","33894996","67","208"
"4202399111","94933","44267","true","3","1386876198","293","850"
"2546714321","26099","97579","true","3","611625173","139","415"
"1120262791","28541","39251","true","3","399575181","157","449"
"574199489","22193","25873","true","3","274771261","14","55"
"5618538253","81971","68543","true","3","3423174507","797","2597"
"1398132067","92353","15139","true","3","867471730","37","159"
"3736855777","75217","49681","true","3","3567195163","23","110"
"1409232997","92173","15289","true","3","917538758","14","65"
"1279188887","15053","84979","true","3","165537842","71","229"
"2334114631","24407","95633","true","3","464011317","139","374"
"2980641991","54881","54311","true","3","735076115","21","90"
"1394172433","19441","71713","true","3","1035913686","9","68"
"8376866893","84503","99131","true","3","5455260172","167","570"
"4304233783","51599","83417","true","3","2051974784","10427","37863"
"738049933","64781","11393","true","3","666337367","79","243"
"1739995913","58153","29921","true","3","1632040946","17","78"
"1084147843","15233","71171","true","3","636922197","17","61"
"679686349","16979","40031","true","3","440910673","653","2109"
"1179194689","39133","30133","true","3","802863653","31","281"
"3029715391","59419","50989","true","3","1858345095","607","2299"
"5557679123","61991","89653","true","3","1541404030","241","848"
"2921632601","36709","79589","true","3","1732481256","23","73"
"4688715971","66179","70849","true","3","2309464854","41","830"
"2817962729","59467","47387","true","3","2086260063","43","143"
"3792377327","73061","51907","true","3","741128147","211","639"
"1385195897","23203","59699","true","3","1065736994","1289","4165"
"4411286071","74143","59497","true","3","2017721762","67","233"
"1445441573","85061","16993","true","3","1115845346","59","172"
"429883579","22433","19163","true","3","142917655","67","215"
"5497109029","66137","83117","true","3","2260298113","1181","3903"
"3530863151","36551","96601","true","3","1468721605","23","82"
"3695033941","41213","89657","true","3","1584777133","1601","5617"
"2067798913","67021","30853","true","3","1989154617","857","2390"
"414051479","37447","11057","true","3","53698999","158","448"
"632188631","11827","53453","true","3","393815447","73","329"
"6469390271","85453","75707","true","3","1326828732","7121","26551"
"260169047","13417","19391","true","3","217355401","43","314"
"2332595063","25343","92041","true","3","2134062627","59","467"
"1185676351","76441","15511","true","3","798961333","14","213"
"5436054251","66977","81163","true","3","4400321924","23","106"
"598026763","17573","34031","true","3","507470273","83","259"
"2045922617","96931","21107","true","3","1280899403","173","561"
"1347174397","99961","13477","true","3","744309607","17","54"
"1132373069","18803","60223","true","3","775454524","79","255"
"259855643","25153","10331","true","3","63008266","131","3308"
"1233280459","66653","18503","true","3","809469245","58","201"
"543988637","24683","22039","true","3","100731324","43","135"
"1227852151","55381","22171","true","3","1175794012","71","227"
"1379350703","27791","49633","true","3","1262514622","47","168"
"5754738571","80783","71237","true","3","5265274375","239","755"
"2119051471","60103","35257","true","3","1942829476","53","145"
"5364599987","68147","78721","true","3","2696824019","41","155"
"3998111609","82471","48479","true","3","2793375242","2749","8729"
"2412515669","48259","49991","true","3","2082568887","383","1668"
"3146141699","94789","33191","true","3","1781654045","2633","9923"
"5437761359","58687","92657","true","3","1808108699","5791","22050"
"316907741","19441","16301","true","3","88787048","9","51"
"3166165547","55501","57047","true","3","1051466446","37","196"
"4739672143","95429","49667","true","3","2902042811","1307","6732"
"624318817","19891","31387","true","3","222381381","17","80"
"1065641483","15287","69709","true","3","932288167","157","442"
"738297929","11149","66221","true","3","388518608","43","174"
"2091063127","25073","83399","true","3","565361822","37","135"
"1297117279","70507","18397","true","3","873636737","73","390"
"3453142361","47059","73379","true","3","3440671727","31","273"
"3417097993","69497","49169","true","3","296474203","73","369"
"563033533","36187","15559","true","3","16501273","163","596"
"1587935681","68543","23167","true","3","374517723","13","208"
"4422431977","76777","57601","true","3","2037808179","8","248"
"1442317433","66347","21739","true","3","467414616","677","4310"
"7788430313","82721","94153","true","3","4057961377","47","307"
"2142037973","58441","36653","true","3","647035410","17","222"
"1066351697","72893","14629","true","3","285894548","53","456"
"1522062457","38371","39667","true","3","1130707836","601","1746"
"907080569","11863","76463","true","3","609888694","659","1857"
"4396944943","79943","55001","true","3","1371064929","20","78"
"3799466791","81239","46769","true","3","3641902031","79","246"
"5867196463","68863","85201","true","3","1138029758","71","381"
"2544168163","80387","31649","true","3","920701060","43","132"
"633196583","54319","11657","true","3","97277666","47","141"
"2508026959","37547","66797","true","3","973633073","16699","72857"
"3356508767","97169","34543","true","3","1245862382","101","1363"
"1048980421","19541","53681","true","3","858359191","61","461"
"1113267577","36097","30841","true","3","407390743","47","586"
"1417011019","80599","17581","true","3","110984824","101","3094"
"1999607047","88007","22721","true","3","284262432","71","199"
"818437513","28097","29129","true","3","653130439","331","2495"
"4464014749","75773","58913","true","3","2594587434","263","1001"
"6470271763","80447","80429","true","3","5103396787","73","901"
"6421909961","95107","67523","true","3","3887906818","53","162"
"1600373539","22691","70529","true","3","108685190","29","88"
"5586659891","73529","75979","true","3","3104881836","67","298"
"3325932661","47353","70237","true","3","878454160","1951","5993"
"5621943433","85639","65647","true","3","2227140123","521","1805"
"5841380257","60761","96137","true","3","696199539","31","109"
"670237063","36341","18443","true","3","649195625","79","1942"
"166877747","11353","14699","true","3","157397993","43","120"
"1051167991","46309","22699","true","3","355579836","97","264"
"2385974743","28297","84319","true","3","722613831","47","132"
"552370601","15583","35447","true","3","288347833","14","53"
"2820277771","56857","49603","true","3","2816980066","103","284"
"337284691","11579","29129","true","3","234721483","331","919"
"1709850607","32183","53129","true","3","1024752153","229","648"
"625332469","49871","12539","true","3","175346437","4987","15484"
"4979887193","68963","72211","true","3","2254055656","58","261"
"8074827301","87767","92003","true","3","6421901404","293","977"
"547164691","31477","17383","true","3","36513321","61","163"
"1323976939","20681","64019","true","3","161766783","47","135"
"4518386221","65053","69457","true","3","3627680546","139","423"
"3366948643","52667","63929","true","3","976707263","131","358"
"4225578439","47161","89599","true","3","3534669790","131","360"
"4567276843","48571","94033","true","3","3392898707","653","2242"
"586989199","34543","16993","true","3","248709549","59","247"
"3090286453","84961","36373","true","3","2470410998","59","368"
"4395186259","63241","69499","true","3","3591013331","13","251"
"1477655089","80513","18353","1477655089","3","1","37","440"
"514576987","28099","18313","true","3","243050137","109","551"
"6310856551","84211","74941","true","3","5032870416","401","2266"
"1651383319","61543","26833","true","3","1477398148","43","156"
"3051450223","92387","33029","true","3","2118215829","359","1090"
"1636188893","38543","42451","true","3","1001461542","283","847"
"4483774081","51347","87323","true","3","3052989927","25673","114961"
"1011006047","33151","30497","true","3","786739533","17","121"
"2013592513","35281","57073","true","3","1314499499","14","96"
"4377369901","49411","88591","true","3","2272510713","61","420"
"4507874183","81163","55541","true","3","2535775610","167","677"
"2721002873","60953","44641","true","3","2402846467","31","266"
"3712621799","90931","40829","true","3","2554507215","173","740"
"3902578507","50363","77489","true","3","1519804252","149","602"
"3043270753","70621","43093","true","3","357284064","19","100"
"2030874127","92993","21839","true","3","1189570331","179","675"
"1510745773","29231","51683","true","3","1313933451","79","257"
"1715135243","68161","25163","true","3","863122744","71","245"
"1819388509","42901","42409","true","3","1290247576","11","41"
"302979877","15683","19319","true","3","11649358","743","2156"
"2198749001","35969","61129","true","3","469215606","281","1722"
"2953320977","66169","44633","true","3","2773092924","797","4722"
"3770691347","84467","44641","true","3","1458466112","31","259"
"2713515263","82939","32717","true","3","2358868100","601","7242"
"2502044177","51059","49003","true","3","1019035523","521","1702"
"4365238781","87317","49993","true","3","2145815276","263","3795"
"3269054093","57571","56783","true","3","245472910","89","284"
"6728688023","81283","82781","true","3","6153610799","31","131"
"4248044123","52301","81223","true","3","2385971621","523","1697"
"4507570633","89459","50387","true","3","2715960075","61","237"
"4579459943","47741","95923","true","3","347172553","31","132"
"1304057141","23599","55259","true","3","457985794","23","230"
"458783771","33461","13711","true","3","416555990","239","25460"
"3342657233","37699","88667","true","3","3330782049","103","460"
"4515914219","92507","48817","true","3","3840921561","113","2957"
"3904117579","47599","82021","true","3","3177985667","1367","11967"
"6119285153","65449","93497","true","3","5529973563","31","287"
"1359057629","13789","98561","true","3","582692633","11","258"
"4208547059","99679","42221","true","3","1734414601","449","1961"
"6976906103","87719","79537","true","3","2740604718","719","5819"
"3603374191","80341","44851","true","3","2937516246","23","233"
"2205634661","88427","24943","true","3","1944951866","179","722"
"1748675567","88259","19813","true","3","1640833409","127","506"
"511275469","29101","17569","true","3","379209297","61","668"
"385349171","27143","14197","true","3","307251475","26","245"
"1024151627","13241","77347","true","3","231081933","331","2460"
"2869070111","39799","72089","true","3","1891805667","67","386"
"1305513529","91957","14197","true","3","1231362599","26","87"
"6165939547","77899","79153","true","3","1193706394","97","298"
"1450816403","60757","23879","true","3","385442409","83","282"
"7954539337","89561","88817","true","3","958157797","61","272"
"1066206103","22279","47857","true","3","448498550","79","934"
"3446661863","49663","69401","true","3","2434480261","89","275"
"5375707349","55697","96517","true","3","994581330","118","419"
"1202477917","22343","53819","true","3","309513070","379","2112"
"1032819103","14327","72089","true","3","708570440","19","78"
"1898576887","65647","28921","true","3","394193231","241","867"
"2524359251","73453","34367","true","3","2448041585","6121","24415"
"801989941","16231","49411","true","3","745859046","61","195"
"6965362673","89657","77689","true","3","6679622532","83","453"
"3612877063","69389","52067","true","3","468653307","83","370"
"1975933901","46687","42323","true","3","1244815482","251","749"
"6496700027","68219","95233","true","3","3295823665","31","132"
"1272502013","53717","23689","true","3","426259867","47","167"
"1713543841","74687","22943","true","3","523481184","349","976"
"1154094959","28843","40013","true","3","7268437","23","70"
"3234037453","32957","98129","true","3","522665064","107","300"
"1382335769","26387","52387","true","3","1052471883","167","468"
"2315811359","96827","23917","true","3","2043253228","1993","6786"
"2230520549","25939","85991","true","3","1038156598","131","380"
"459478687","21283","21589","true","3","256693211","257","753"
"838604113","41513","20201","true","3","385273473","101","294"
"7333953329","73589","99661","true","3","2103943372","151","486"
"3618985507","81331","44497","true","3","1112869971","103","304"
"894543851","11617","77003","true","3","817290802","22","72"
"2915380073","54541","53453","true","3","2608880572","83","264"
"2878695811","95419","30169","true","3","2661235911","31","93"
"197916833","14437","13709","true","3","190116413","149","384"
"6807423877","99377","68501","true","3","4484417966","137","395"
"5224584769","63389","82421","true","3","4343414281","53","191"
"1840288897","43943","41879","true","3","1166203278","173","1083"
"1893448993","79997","23669","true","3","1314765613","97","297"
"747989623","44927","16649","true","3","729975406","2081","6750"
"4126164983","47431","86993","true","3","3812266626","31","126"
"1189840747","53623","22189","true","3","476264697","86","247"
"1556435057","19993","77849","true","3","1317838596","17","116"
"7173528847","85817","83591","true","3","5475038784","631","1966"
"2749147447","92399","29753","true","3","273608589","3719","11812"
"3916695947","79451","49297","true","3","495040475","79","252"
"1606011469","51217","31357","true","3","410243632","67","204"
"2351720083","81203","28961","true","3","42485788","181","505"
"8183803307","82067","99721","true","3","2104811148","277","1624"
"5984678533","72367","82699","true","3","1802507405","179","580"
"4188411473","50231","83383","true","3","2480394102","1069","4009"
"2173661549","61363","35423","true","3","1700551962","199","2123"
"982804181","73679","13339","true","3","925046312","19","79"
"6119759599","72689","84191","true","3","3437317433","59","223"
"5061751759","52981","95539","true","3","2737422309","883","3225"
"5235109091","77263","67757","true","3","4983231712","163","528"
"2058524227","29669","69383","true","3","1431787589","307","833"
"3871427531","58579","66089","3871427531","3","1","751","2479"
"2092339633","27701","75533","true","3","570086581","277","1686"
"3371618111","94727","35593","true","3","2261152105","1483","4639"
"2573256953","48859","52667","true","3","785701580","479","1659"
"6511347239","81769","79631","true","3","5694147854","3407","12907"
"1973536811","79697","24763","true","3","1026337967","293","870"
