111	9
115	7
118	7
119	7
122	32
123	3
129	3
133	3
134	3
141	4
142	3
143	16
145	2
146	7
155	6
158	1
159	1
161	3
166	1
177	2
178	2
185	1
187	7
194	1
201	1
202	1
203	2
205	2
206	2
209	2
213	1
214	1
217	2
218	1
219	3
221	5
226	2
235	2
237	1
247	4
249	1
253	3
259	2
262	1
265	2
267	1
274	1
278	2
287	3
291	9
295	3
298	2
299	3
301	3
302	2
305	3
309	2
314	2
319	3
321	1
323	3
326	1
327	2
329	2
334	1
335	1
339	1
341	4
346	1
355	2
358	1
365	1
371	3
377	3
381	1
382	1
386	2
391	2
393	2
395	2
398	1
407	2
411	2
413	2
415	2
417	1
422	1
427	2
437	3
445	2
446	1
453	1
458	1
469	1
473	3
481	3
482	3
485	2
489	1
493	3
497	1
501	1
502	1
511	3
514	2
515	2
519	1
526	1
527	3
533	4
535	1
537	1
538	1
542	1
543	1
545	2
551	5
553	2
554	3
559	3
562	1
565	2
566	1
573	1
579	1
581	2
583	2
586	1
589	3
591	1
611	3
614	1
622	1
623	2
626	1
629	4
633	1
634	1
635	2
649	3
655	3
662	1
667	4
669	1
671	15
674	1
679	3
681	3
687	2
689	4
694	2
695	2
697	4
698	2
699	2
703	7
706	1
707	3
713	2
717	1
718	1
723	2
731	3
737	2
745	2
749	3
755	1
758	1
766	1
767	4
771	1
778	1
779	5
789	2
791	2
793	3
794	1
799	5
802	1
803	2
807	1
813	1
815	1
817	4
818	2
831	1
835	1
838	1
842	1
843	1
849	1
851	3
866	1
869	3
871	2
878	1
886	1
889	3
893	6
895	7
898	2
899	5
901	3
905	3
913	2
914	2
917	3
921	1
922	1
923	3
926	1
933	1
934	1
939	1
943	3
949	2
951	1
955	1
958	2
959	2
973	2
974	1
979	2
982	1
993	1
995	2
998	3
1011	2
1042	2
1077	2
1177	3
1199	3
1202	2
1241	4
1267	3
1345	4
1371	1
1379	3
1393	2
1454	2
1457	4
1473	1
1509	8
1538	1
1569	2
1643	4
1649	3
1655	2
1673	2
1713	2
1717	4
1751	3
1803	1
1814	2
1841	2
1865	2
1941	1
1994	1
2005	2
2038	2
2095	2
2149	2
2157	1
2206	1
2219	3
2229	2
2307	1
2342	1
2435	2
2463	2
2474	1
2501	4
2519	3
2653	3
2785	2
2839	4
2933	2
2942	2
2973	1
2974	1
2978	1
2986	1
3113	4
3158	9
3166	1
3226	1
3349	4
3351	1
3385	1
3415	2
3418	1
3431	7
3455	2
3503	4
3653	4
3715	2
3754	1
3811	5
3839	3
3901	6
3903	1
3946	2
3963	1
3986	1
4034	2
4055	2
4061	5
4069	4
4097	3
4341	1
4381	3
4414	1
4426	1
4442	1
4474	1
4537	5
4589	4
4595	2
4619	6
4769	4
4834	1
4867	4
4882	1
4927	4
4939	3
4946	2
5007	1
5086	1
5137	4
5158	1
5199	2
5326	1
5327	2
5353	7
5367	1
5378	1
5411	3
5414	1
5433	1
5469	1
5473	4
5617	5
5721	1
5731	3
5758	1
5941	3
6081	1
6087	1
6107	7
6117	1
6178	2
6326	1
6387	1
6393	1
6434	1
6483	4
6595	2
6749	4
6773	5
6807	2
6839	17
6881	2
6887	11
6891	1
6922	1
7091	2
7123	4
7145	2
7167	2
7291	5
7391	4
7397	4
7435	2
7471	5
7522	1
7631	3
7697	7
7769	5
7779	1
7822	1
7969	4
7981	4
8013	1
8095	2
8146	1
8149	6
8187	1
8189	3
8193	2
8197	3
8223	2
8251	4
8327	3
8391	1
8409	1
8457	1
8503	4
8518	1
8546	1
8561	2
8782	2
8953	2
9003	1
9017	7
9031	3
9134	2
9179	7
9183	2
9194	2
9201	2
9242	1
9298	2
9407	10
9411	2
9446	1
9502	1
9509	5
9527	2
9565	2
9578	1
9627	1
9634	1
9663	1
9673	3
9713	3
9793	3
9914	2
10042	2
10183	5
10189	5
10895	2
11105	2
11189	9
11345	2
11653	6
11905	2
11906	2
12365	3
12881	4
13582	2
14474	2
15055	9
15293	7
15529	7
15563	7
15821	3
15869	2
15905	2
16327	6
16941	1
16945	2
17179	6
17197	5
17735	2
17843	41
18019	5
18151	3
18323	9
18337	3
18559	8
18827	9
18943	6
19099	8
19101	1
19473	2
19601	4
19633	6
19645	3
19771	4
20837	8
21151	4
21215	11
22521	2
22535	2
22577	13
22681	6
23097	1
23277	1
23317	2
23423	8
23935	2
24467	7
25133	6
25387	8
26615	2
27229	9
28369	4
28685	3
28801	10
29441	9
29477	2
29653	3
29809	4
30409	8
30479	6
30767	3
31261	7
31309	10
31571	12
31795	2
31927	2
33095	2
33979	3
34601	2
34829	8
35047	11
36605	2
36617	3
36811	11
37033	6
38297	3
38483	5
38719	7
40219	8
41029	10
41071	10
41623	10
42263	4
42877	9
43553	10
43619	9
44047	4
44143	3
44369	4
44437	6
45401	11
46033	4
46571	3
46609	12
46733	5
46753	2
46909	8
47239	13
47707	3
49013	6
49141	13
49319	14
49501	9
49589	5
50837	5
51007	4
51559	8
51571	4
52007	16
53219	6
53747	10
54143	6
54553	5
54643	7
54893	4
55067	7
56579	5
57979	7
58301	13
58333	3
59569	10
60553	4
60587	7
61249	6
62449	13
64079	12
64739	8
65491	11
65887	14
66481	18
66869	7
67327	9
68573	12
68837	7
68861	5
70897	9
71759	12
72061	4
73099	4
73991	6
74629	9
74983	51
74999	9
75839	16
75949	9
75977	4
76141	4
76663	6
77599	12
78587	14
78811	10
79921	15
80281	10
80663	6
81091	13
81481	5
82111	20
82249	25
82363	7
83017	4
83107	9
84641	11
85097	9
85553	4
85993	14
86189	13
86567	4
89333	19
89389	11
90361	18
91093	10
91489	23
92089	5
92903	10
93101	14
93299	11
93517	6
94021	21
94103	18
94123	12
94247	10
94267	14
94739	17
94859	7
94879	13
95807	20
95999	4
96983	20
97087	7
97781	22
97891	8
99637	5
100993	8
102353	7
103603	17
111017	6
111961	19
114703	9
117199	24
118487	27
120353	21
126073	15
126787	8
127999	7
131323	7
131741	11
135713	15
136363	8
137281	21
140219	31
142729	11
143393	6
146963	21
147809	14
151033	14
155321	17
160957	14
162311	6
164399	12
165119	15
167273	9
168439	28
168583	20
168613	7
171289	12
181681	15
185329	27
188077	6
193769	7
196349	16
198137	25
204647	9
204689	11
208717	10
211207	6
211709	13
222223	12
223673	11
229421	15
230903	22
234797	13
237773	12
238739	18
240827	11
242993	10
246847	17
260033	21
260591	8
261559	12
267779	24
276223	27
278339	10
279011	12
284821	28
287479	10
291427	13
292003	21
293819	8
294121	22
296501	26
299339	15
299581	8
302671	21
305687	17
308393	11
308677	14
317389	31
319003	12
330529	26
330929	17
332587	13
343793	14
345383	25
347777	23
351553	27
356633	12
362821	19
363553	23
365359	18
381397	42
384613	20
394921	16
395051	33
403099	45
408277	13
409363	26
409421	31
410503	32
412541	15
416893	29
422837	11
425617	35
428537	22
428803	22
430531	27
431113	12
431633	30
436763	21
438943	16
440149	13
440777	22
446653	27
447653	34
450061	12
450701	10
452471	10
453787	15
461107	22
464363	37
466981	12
473813	22
481189	13
484801	18
486467	15
492181	28
498569	13
499991	14
506981	13
512801	22
513011	42
514109	26
514331	13
514391	15
529469	11
531439	16
534991	31
540457	16
544253	17
553859	23
556489	12
563461	22
569743	18
572569	17
582193	44
584083	11
600671	11
604633	32
611431	51
639227	31
646363	24
653971	22
659201	32
665867	28
668123	14
689473	23
691351	23
694003	16
694153	24
701639	31
721001	19
722387	36
737993	32
740977	26
747163	25
748793	20
749867	32
753073	31
753443	21
762119	25
765239	30
768137	18
790147	22
790639	26
792343	17
795373	15
799129	43
802303	35
807743	14
808321	28
833519	26
841249	22
846467	36
847439	29
853631	18
859147	36
863207	26
864463	37
877139	23
881063	31
882971	19
889513	32
899443	37
901921	27
903977	31
924029	33
926759	39
926929	20
954791	15
969373	37
970523	20
975881	22
989627	22
1002089	9
1061387	27
1072391	9
1074139	4
1109683	51
1111093	19
1132121	38
1158163	26
1176677	35
1198921	9
1227593	12
1290689	8
1292719	28
1358971	26
1401581	37
1404493	25
1415389	25
1484863	54
1541887	11
1547269	26
1555903	50
1605161	38
1647913	18
1708093	40
1733323	14
1743061	5
1784999	31
1804343	60
1853653	14
1875647	28
1891121	33
1914109	19
1998551	42
2047931	12
2060959	13
2149963	13
2187701	7
2273473	22
2274781	16
2276347	25
2354783	9
2410087	43
2467529	23
2468857	15
2496617	21
2515501	15
2565961	47
2598313	7
2608691	19
2615323	51
2690729	19
2721073	14
2796601	86
2802629	56
2885231	39
2888099	14
2905909	8
2928857	45
2989193	8
3000079	9
3209533	14
3345343	24
3366227	16
3537353	58
3543929	84
3580729	28
3607883	14
3700841	17
3713111	18
3741263	55
3774371	25
3787559	21
3795101	27
3800411	55
3834107	12
3851569	56
3895537	22
3975899	52
3978383	48
3984989	12
3987059	45
3993937	11
4023377	9
4038077	72
4075789	33
4146041	68
4166179	13
4248577	43
4315391	14
4416169	17
4448597	11
4476221	12
4507343	36
4510031	13
4678441	61
4682801	35
4788649	35
4824761	22
4911553	84
4932919	91
4966153	9
4982239	23
4991321	17
5007451	44
5029439	31
5111959	54
5120389	40
5187307	14
5190557	14
5193079	27
5200303	29
5222389	32
5228281	52
5233457	49
5284901	75
5285261	36
5351539	19
5380259	21
5398273	27
5485049	13
5553707	23
5621431	13
5624809	21
5646149	34
5686027	23
5691397	21
5714693	76
5737681	36
5854973	79
5897077	24
6066167	64
6172613	66
6278861	15
6439907	30
6539773	51
6574621	94
6581383	59
6586159	31
6601181	72
6658259	12
6701011	58
6727309	29
6790423	26
6807959	25
6864989	40
6885169	47
7115623	79
7158793	21
7263923	70
7279289	20
7325911	73
7417183	51
7491037	54
7494853	30
7509373	59
7520299	65
