93	365
93	137
93	164
93	272
93	131
93	145
93	119
93	123
93	208
93	331
93	115
93	212
93	115
93	134
93	116
93	136
93	116
93	158
93	134
93	107
93	107
93	133
93	117
93	105
93	155
93	119
93	106
93	162
93	97
93	95
93	147
93	104
93	117
93	70
93	144
93	69
93	145
93	84
93	116
93	96
93	92
93	92
93	154
93	99
93	76
93	66
93	76
93	229
93	161
93	86
93	86
93	163
93	69
93	74
93	71
93	69
93	80
93	58
93	63
93	53
93	53
93	71
93	54
93	88
93	61
93	60
93	56
93	59
93	55
93	53
93	61
93	73
93	56
93	53
93	67
93	57
93	55
93	70
93	54
93	51
93	56
93	53
93	78
93	67
93	50
93	71
93	50
93	53
93	52
93	171
93	78
93	905
93	349
93	112
93	71
93	52
93	60
93	50
93	52
93	70
93	53
93	48
93	48
93	76
93	53
93	47
93	71
93	76
93	59
93	68
93	45
93	63
93	45
93	69
93	46
93	46
93	45
93	45
93	46
93	48
93	63
93	46
93	44
93	44
93	55
93	63
93	51
93	141
93	314
93	48
93	41
93	59
93	69
93	200
93	83
93	45
93	39
93	45
93	48
93	51
93	77
93	71
93	43
93	52
93	46
93	59
93	43
93	88
93	37
93	35
93	70
93	54
93	36
93	52
93	35
93	50
93	57
93	107
93	41
93	72
93	38
93	35
93	52
93	62
93	41
93	33
93	41
93	52
93	50
93	32
93	33
93	74
93	36
93	72
93	59
93	33
93	33
93	39
93	31
93	45
93	142
93	69
93	34
93	31
93	29
93	29
93	46
93	30
93	30
93	57
93	28
93	46
93	36
93	54
93	36
93	52
93	34
93	35
93	38
93	101
93	28
93	35
93	32
93	51
93	29
93	51
93	33
93	25
93	134
93	43
93	37
93	21
93	38
93	23
93	18
93	18
93	17
93	19
93	21
93	19
93	17
93	22
93	46
93	22
93	35
93	18
93	26
93	19
93	19
93	19
93	17
93	26
93	17
93	17
93	27
93	19
93	18
93	18
93	20
93	20
93	17
93	21
93	19
93	24
93	28
93	33
93	33
93	17
93	48
93	59
93	40
93	37
93	19
93	26
93	19
93	86
93	24
93	19
93	20
93	19
93	21
93	34
93	49
93	29
93	28
93	15
93	14
93	14
93	15
93	49
93	27
93	17
93	18
93	18
93	15
93	15
93	15
93	15
93	15
93	17
93	16
93	27
93	35
93	17
93	15
93	14
93	14
93	14
93	15
93	15
93	18
93	14
93	13
93	13
93	13
93	13
93	13
93	13
93	15
93	15
93	16
93	15
93	13
93	12
93	12
93	14
93	12
93	12
93	12
93	12
93	30
93	17
93	12
93	12
93	24
93	15
93	16
93	13
93	12
93	29
93	45
93	23
93	20
93	76
93	17
93	21
93	15
93	73
93	37
