"n","p","q","success","bInit","b","i","time (µs)"
"6678878033","97177","68729","true","3","2448676813","71","491"
"1465959049","65203","22483","true","3","553036835","1249","7222"
"2452882499","33403","73433","true","3","1580792192","137","1993"
"1543058369","30013","51413","true","3","1054146600","61","394"
"711258833","26237","27109","true","3","147798269","251","2153"
"3098231281","34429","89989","true","3","2979726664","151","561"
"1806392927","83579","21613","true","3","1429368059","131","527"
"2272860787","44263","51349","true","3","1816933017","389","1319"
"6967099481","82487","84463","true","3","3842475260","2011","9066"
"1098214757","43717","25121","true","3","312128426","157","474"
"489838673","12601","38873","true","3","228796358","10","242"
"3036409027","73133","41519","true","3","2162030880","389","1506"
"403447091","31147","12953","true","3","287299929","179","629"
"3123614147","68161","45827","true","3","783987823","71","290"
"1994928401","63803","31267","true","3","1206706140","73","435"
"8038322791","83341","96451","true","3","6474512268","463","2317"
"2677414367","82787","32341","true","3","1493766109","14","75"
"2209180343","63689","34687","true","3","1816003199","47","158"
"1616798681","82883","19507","true","3","1242747703","1429","3748"
"976080409","21599","45191","true","3","9354538","4519","19562"
"1462943003","81953","17851","true","3","242470134","17","375"
"2076557117","33769","61493","true","3","354675808","67","205"
"1161899201","39041","29761","true","3","1018451182","31","99"
"1179808901","75721","15581","true","3","273119350","41","174"
"6512216383","68881","94543","true","3","5110488034","41","156"
"9649865881","99733","96757","true","3","1211687912","733","2120"
"2744513327","59051","46477","true","3","740499541","1181","3260"
"2488060801","40189","61909","true","3","2230457453","67","417"
"3380562223","42169","80167","true","3","709535595","251","869"
"6350335951","94433","67247","true","3","2201327664","227","1864"
"1551185557","65837","23561","true","3","126051351","31","111"
"620460901","40471","15331","true","3","204540435","71","281"
"827428253","65789","12577","true","3","573297392","131","497"
"2544572447","53923","47189","true","3","1495069099","19","89"
"1808845811","70271","25741","true","3","204692433","13","63"
"5373416957","74353","72269","true","3","5184867137","89","318"
"2694340889","77761","34649","true","3","1725050025","12","65"
"556680679","30853","18043","true","3","151236427","97","295"
"4838627051","64921","74531","true","3","1720920791","257","825"
"1837949123","19489","94307","true","3","671512985","7","44"
"5673861253","66919","84787","true","3","1072644652","587","1927"
"4770161161","53239","89599","true","3","4348687466","137","627"
"357651961","12329","29009","true","3","242196142","37","122"
"4422356681","93871","47111","true","3","3580052199","149","869"
"4396652263","86923","50581","true","3","2961315227","281","1215"
"4385695187","97177","45131","true","3","3386132566","4049","16582"
"5776370531","69931","82601","true","3","1045468451","37","282"
"2429058707","25913","93739","true","3","1593260806","79","416"
"1383361487","24509","56443","true","3","447592991","409","1336"
"3557941111","45523","78157","true","3","2381365634","167","1268"
"2432500921","51203","47507","true","3","1731582644","23753","107316"
"7089543919","82757","85667","true","3","5587630076","211","1653"
"3869218267","52937","73091","true","3","1838660822","509","3818"
"1581929267","22349","70783","true","3","1360920007","151","1194"
"7318263049","79757","91757","true","3","7141539068","113","918"
"3868117523","43711","88493","true","3","2152548196","47","593"
"1022678473","16187","63179","true","3","813808700","1019","6580"
"8031893629","86851","92479","true","3","248307010","193","1488"
"648599431","58061","11171","true","3","310576143","1117","7682"
"761096741","63589","11969","true","3","699133229","17","140"
"1469083079","17077","86027","true","3","1250207171","1423","8850"
"4048700323","56509","71647","true","3","3483610324","277","2559"
"3944465999","52391","75289","true","3","2312433959","26","685"
"5765615249","74521","77369","true","3","1188013783","23","386"
"7046266891","93739","75169","true","3","1010797544","29","407"
"723074633","13873","52121","true","3","489938869","34","683"
"3952767859","93581","42239","true","3","1960269752","431","3004"
"580814947","40231","14437","true","3","5149569","149","1664"
"786254159","35999","21841","true","3","76858480","13","178"
"569210527","28499","19973","true","3","516661565","4993","42792"
"2601292919","50047","51977","true","3","808346305","89","599"
"8953657117","92941","96337","true","3","7805223741","223","3048"
"904550789","14827","61007","true","3","298019196","59","1908"
"8753913767","97021","90227","true","3","5110775218","14","263"
"1093694461","62903","17387","true","3","808680969","4493","32489"
"1158483973","54679","21187","true","3","164411121","107","924"
"2042575481","45307","45083","true","3","1681886455","839","6352"
"1045787261","61441","17021","true","3","428919622","14","116"
"1001350213","97607","10259","true","3","139645509","223","1809"
"1912287001","33479","57119","true","3","1284924021","881","5505"
"229281439","21169","10831","true","3","14479597","14","118"
"1975541927","82051","24077","true","3","1016916173","463","3054"
"749218651","21499","34849","true","3","610345387","22","171"
"2201372183","29153","75511","true","3","598500187","839","3778"
"1573653259","33577","46867","true","3","931669094","107","298"
"2292064043","89071","25733","true","3","2075778179","919","2463"
"1068640717","49559","21563","true","3","118346893","349","1528"
"8516751899","96587","88177","true","3","3835523147","167","671"
"3137704681","77213","40637","true","3","1121982104","199","772"
"5253801341","85831","61211","true","3","2106979389","2861","11998"
"1580586599","82507","19157","true","3","795513583","4789","21117"
"1844033927","23663","77929","true","3","1139244052","191","499"
"6065899969","93151","65119","true","3","5734841316","23","242"
"2746399933","66359","41387","true","3","1565214954","20693","80136"
"5159457361","61379","84059","true","3","3987674902","61","452"
"1932016369","32969","58601","true","3","599546832","293","816"
"1838940013","95873","19181","true","3","65768879","107","278"
"4260137227","48409","88003","true","3","2146406652","2017","7396"
"4311376961","50231","85831","true","3","2205427546","2861","12214"
"3657562639","79283","46133","true","3","1319265402","607","1619"
"1970292089","89303","22063","true","3","1161352195","3677","20965"
"5316726923","56629","93887","true","3","498674975","22","80"
"570272371","41647","13693","true","3","303902443","163","435"
"5157833353","62473","82561","true","3","2738630932","43","517"
"1256694499","72503","17333","true","3","877379128","619","1798"
"6708940549","75767","88547","true","3","654172279","881","3120"
"262924301","13049","20149","true","3","200281061","73","460"
"3855976123","84131","45833","true","3","2244951605","179","467"
"2588448287","27799","93113","2588448287","3","1","113","630"
"2888554997","80347","35951","true","3","1613840391","719","2990"
"561783283","23741","23663","true","3","557130048","1187","4406"
"1245830197","19433","64109","true","3","1182105852","47","159"
"1703150419","21521","79139","true","3","1694305289","269","698"
"5305536317","55799","95083","true","3","1326978349","53","181"
"2928998309","57041","51349","true","3","1034552618","31","114"
"3778927547","53633","70459","true","3","2483690598","419","1314"
"8843942017","95177","92921","true","3","7050380876","101","328"
"5241872879","61129","85751","true","3","5048847379","21","151"
"3618258517","39409","91813","true","3","894111393","821","2216"
"3968407901","52709","75289","true","3","91777292","3137","11429"
"733637857","70753","10369","true","3","88665320","9","197"
"8463035857","85531","98947","true","3","3237644788","239","901"
"2784770363","39107","71209","true","3","439715576","43","309"
"2726617541","63559","42899","true","3","2566639539","107","426"
"2102361139","36709","57271","true","3","1494276555","23","268"
"4323199799","87251","49549","true","3","1707851075","349","6964"
"7194763601","87223","82487","true","3","4477854375","14537","59907"
"8148917099","97919","83221","true","3","491420006","73","228"
"2941328843","88469","33247","true","3","1136030430","1301","3942"
"7606148873","89273","85201","true","3","5137364698","71","369"
"3168429413","47881","66173","true","3","2786339034","19","251"
"1186405937","49481","23977","true","3","481554069","37","283"
"235201403","15761","14923","true","3","42460135","197","645"
"1108847167","81671","13577","true","3","244766157","1697","15986"
"869283067","13127","66221","true","3","563077164","43","271"
"3745219369","46381","80749","true","3","2307547513","773","15061"
"3982725947","59083","67409","true","3","2982214426","229","2039"
"2305818917","23833","96749","true","3","1004835115","67","2545"
"4701052297","72461","64877","true","3","4336638189","331","2296"
"1944494807","49919","38953","true","3","1622392451","541","3804"
"4333926647","53857","80471","true","3","2795232158","17","74"
"8691009571","99607","87253","true","3","4156122150","661","2019"
"1932117059","32321","59779","true","3","1406779208","12","51"
"1042551989","43427","24007","true","3","1036910345","4001","14807"
"1129345363","88237","12799","true","3","421772861","43","572"
"2235386579","35327","63277","true","3","602855256","1039","3356"
"5036788487","61283","82189","true","3","3692505204","761","9817"
"6563455001","67819","96779","true","3","1727795488","53","166"
"673081993","22717","29629","true","3","410405323","631","1568"
"3327096737","57713","57649","true","3","2507962097","1201","4774"
"9390651547","98207","95621","true","3","2395975398","683","3499"
"2260548061","24103","93787","true","3","673578235","29","142"
"5308923881","56269","94349","true","3","2628657490","229","1164"
"495177937","33601","14737","true","3","81079214","10","65"
"4397491001","73859","59539","true","3","1367551292","9923","43950"
"300009461","12569","23869","true","3","37235641","17","81"
"974565521","14327","68023","true","3","680102691","19","84"
"3720602111","56957","65323","true","3","9994420","191","756"
"994212617","15131","65707","true","3","855310038","89","300"
"645531727","47497","13591","true","3","355649289","151","746"
"1175908387","30509","38543","true","3","889367860","263","881"
"419589553","41213","10181","true","3","27559968","509","1656"
"1853411143","40897","45319","true","3","1570976462","71","690"
"2592045019","37549","69031","true","3","1438675072","59","208"
"2406615311","92459","26029","true","3","2336024664","241","856"
"695801647","67547","10301","true","3","71344727","103","328"
"2332351391","25913","90007","true","3","2205870039","79","261"
"566187469","13591","41659","true","3","525444968","131","406"
"657644947","61057","10771","true","3","132737919","53","228"
"2836011053","70141","40433","true","3","1541710291","19","82"
"895361539","31231","28669","true","3","786989970","347","1504"
"858235003","26947","31849","true","3","149259434","499","1945"
"1902229801","61297","31033","true","3","673509200","431","1405"
"9112455931","96907","94033","true","3","5916463072","521","2050"
"3305851397","33647","98251","true","3","821083608","131","618"
"2076902041","31771","65371","true","3","1180451506","353","1135"
"114420197","10399","11003","true","3","63891457","1733","8574"
"2251841621","82193","27397","true","3","626639433","467","2184"
"1944068251","19759","98389","true","3","59079411","89","943"
"714116849","18679","38231","true","3","53870237","283","1167"
"383192617","33353","11489","true","3","227057108","359","1491"
"1266673787","37397","33871","true","3","638874803","1129","8595"
"5529699809","60127","91967","true","3","1136159793","911","3270"
"1318524073","85847","15359","true","3","821783296","1097","3332"
"553335247","44101","12547","true","3","145136392","14","203"
"1074326263","53951","19913","true","3","238193666","83","488"
"1831671337","18521","98897","true","3","443374220","463","6879"
"4523507119","54851","82469","true","3","2976306211","389","1118"
"999213191","14503","68897","true","3","691863675","2153","5961"
"1350605539","64613","20903","true","3","188669961","557","1411"
"2409246751","25793","93407","true","3","1382117906","31","223"
"3425671387","44797","76471","true","3","1390319252","2549","7444"
"1625091661","36293","44777","true","3","449113311","193","506"
"2559793097","53819","47563","true","3","878164624","379","1219"
"1393813763","36779","37897","true","3","566433380","71","225"
"2311702531","29221","79111","true","3","8385767","293","1301"
"376511851","36551","10301","true","3","50513483","43","120"
"4667056613","47351","98563","true","3","483595764","947","2779"
"3660508993","67169","54497","true","3","3334725928","131","480"
"9114991723","92569","98467","true","3","815162615","29","96"
"2710978073","91331","29683","true","3","472434629","97","247"
"1418618731","74873","18947","true","3","1372272345","191","467"
"4033753069","51407","78467","true","3","2688740322","25703","87135"
"7192835107","73421","97967","true","3","50746907","73","248"
"1386087457","48787","28411","true","3","790056679","173","449"
"579557467","24077","24071","true","3","314535758","83","362"
"4865165951","75367","64553","true","3","1039461665","79","645"
"1512517141","33797","44753","true","3","191527600","71","369"
"7076221609","77591","91199","true","3","1777066674","7759","33545"
"5511465923","96847","56909","true","3","382826844","347","972"
"499027643","34841","14323","true","3","204245981","31","99"
"3656273479","94651","38629","true","3","2265011416","37","259"
"1934224547","74077","26111","true","3","1416756750","373","1046"
"4741840121","53813","88117","true","3","1033524294","1049","3238"
"2133882757","94207","22651","true","3","1200117934","151","464"
"5245854553","87631","59863","true","3","412479118","127","483"
"3781681819","62851","60169","true","3","1652300910","109","409"
"3843764779","64019","60041","true","3","3769253899","79","317"
"4133585429","47353","87293","true","3","2811183773","157","884"
"2559175279","33343","76753","true","3","128638029","41","168"
"2771755303","99371","27893","true","3","714674447","367","964"
"5504029367","67169","81943","true","3","4437213451","1951","5767"
"1908453289","49919","38231","true","3","1349560166","2269","7608"
"2808729269","77093","36433","true","3","1334504358","23","81"
"1672327469","76261","21929","true","3","933510902","41","131"
"2402471843","32939","72937","true","3","1814214243","383","1192"
"1170861347","53069","22063","true","3","67755474","3677","10298"
"1031643611","55949","18439","true","3","9679178","197","541"
"2885015267","29179","98873","true","3","2498817330","727","1936"
"4580588503","79451","57653","true","3","3915215231","71","321"
"3020273371","33791","89381","3020273371","3","1","109","317"
"1174948219","51517","22807","true","3","150429641","53","219"
"1884927829","67679","27851","true","3","730324090","137","400"
"1901555629","25679","74051","true","3","1368459590","347","886"
"3237023219","66361","48779","true","3","1345535637","79","239"
"2538505247","33599","75553","true","3","2453432580","157","478"
"4990922773","65447","76259","true","3","1316535377","419","1258"
"1325495669","19681","67349","true","3","1081825209","41","143"
"1413718457","34583","40879","true","3","579296310","757","2112"
"494524997","36131","13687","true","3","265568862","2281","36847"
"855211699","19997","42767","true","3","538419226","4999","21762"
"6733625947","74653","90199","true","3","2366370766","5011","20439"
"474323203","13187","35969","true","3","342065191","281","1061"
"760543081","42937","17713","true","3","333199244","41","183"
"5928223061","66751","88811","true","3","4854399725","89","277"
"976501051","59207","16493","true","3","216140766","7","29"
"9135948797","93703","97499","true","3","2900692750","82","278"
"643966717","26249","24533","true","3","405652047","193","495"
"1867776797","21841","85517","true","3","185648501","13","55"
"592633859","12413","47743","true","3","114162362","29","170"
"4147883563","66529","62347","true","3","1091674362","11","45"
"1546404719","80387","19237","true","3","703323958","229","1143"
"7003491731","76091","92041","true","3","3063400604","59","606"
"5094228389","54559","93371","true","3","3765553063","433","1440"
"3474725563","57809","60107","true","3","909539125","733","1943"
"925744663","44123","20981","true","3","430949741","1049","4026"
"7697429833","80863","95191","true","3","7539888729","167","631"
"979607729","14447","67807","true","3","244024278","233","726"
"3511845641","55061","63781","true","3","2689262085","1063","2784"
"906193913","29027","31219","true","3","150350705","43","196"
"5944461091","66449","89459","true","3","5901933732","4153","14998"
"1575118967","27943","56369","true","3","1203759996","271","727"
"5740891631","71437","80363","true","3","4758695046","1747","4971"
"3081892241","45869","67189","true","3","946693011","509","3194"
"990090601","89431","11071","true","3","646568543","41","144"
"2970272567","55147","53861","true","3","2081633810","101","743"
"4437170369","63527","69847","true","3","3909070419","1381","3756"
"1923957109","34123","56383","true","3","47976939","47","133"
"486067243","11519","42197","true","3","221660842","137","320"
"699832817","12743","54919","true","3","517501738","113","306"
"3072936787","75731","40577","true","3","558785868","317","822"
"3798037627","40357","94111","true","3","1974829439","59","184"
"612598127","37493","16339","true","3","401287580","103","274"
"6914607527","71209","97103","true","3","1210553001","43","133"
"4504389733","46681","96493","true","3","4153251707","43","137"
"1426147603","23857","59779","true","3","806896943","12","52"
"2485649431","33071","75161","true","3","506434819","1879","8480"
"4969043329","87943","56503","true","3","467053799","73","246"
"1489298029","28393","52453","true","3","40885921","13","53"
"3965159921","55343","71647","true","3","798876206","67","335"
"444913723","14489","30707","true","3","398024135","1181","3321"
"959421923","60497","15859","true","3","846232037","199","607"
"1088595913","18517","58789","true","3","943916185","71","181"
"1024653037","93979","10903","true","3","657025684","79","226"
"4886312437","88301","55337","true","3","135806939","883","2588"
"1807551001","20431","88471","true","3","1717675033","227","587"
"2086711909","25601","81509","true","3","1065769631","12","39"
"994858693","18719","53147","true","3","35678415","191","723"
"2868453373","43889","65357","true","3","269741795","211","909"
"533369327","17737","30071","true","3","329187238","97","303"
"4607093287","98377","46831","true","3","2959578708","223","686"
"546028603","27917","19559","true","3","519760867","127","390"
"2194499147","25579","85793","true","3","717235161","29","112"
"1185053509","33589","35281","true","3","989420365","14","67"
"3319125547","40699","81553","true","3","1908620305","19","60"
"4990057763","89767","55589","true","3","2816972576","1069","3085"
"3714316313","65551","56663","true","3","4785224","23","115"
"896703487","21559","41593","true","3","708079233","1733","4486"
"782725847","10979","71293","true","3","356536294","457","1166"
"1957418717","45853","42689","true","3","409259444","29","110"
"1419695531","25913","54787","true","3","150139923","79","207"
"1960340311","47093","41627","true","3","1681031729","193","484"
"2791149041","47581","58661","true","3","572494593","61","198"
"3925131181","81551","48131","true","3","2877037730","233","685"
"1015706051","34549","29399","true","3","1014427739","2879","8109"
"5513131963","99787","55249","true","3","5036167347","1151","3704"
"2387278613","62627","38119","true","3","1383242550","181","470"
"260821747","21269","12263","true","3","52300472","409","994"
"427259243","17497","24419","true","3","260180391","15","51"
"2369871589","24671","96059","true","3","327754236","2467","8686"
"2244683369","23417","95857","true","3","2144704519","1997","6566"
"708990397","11657","60821","true","3","592863364","47","192"
"2845767949","41659","68311","true","3","730449524","23","86"
"5840276557","71363","81839","true","3","31835372","83","298"
"2218710499","46309","47911","true","3","2135910008","227","605"
"688917917","10151","67867","true","3","385739","29","100"
"518333059","26501","19559","true","3","325220273","53","213"
"1012294993","67213","15061","true","3","287725345","251","747"
"1532465227","26317","58231","true","3","996782693","43","238"
"5954624503","82393","72271","true","3","2272706138","73","421"
"4450042997","64663","68819","true","3","3859863797","829","3011"
"5180802061","66919","77419","true","3","4625552994","23","179"
"1749261637","23609","74093","true","3","334846448","227","750"
"3121904477","37861","82457","true","3","66521778","631","1653"
"1001765371","34763","28817","true","3","147395121","191","490"
"896850313","29201","30713","true","3","459886550","73","210"
"2624203801","30971","84731","true","3","1675624014","163","430"
"1268265899","17359","73061","true","3","1132119263","263","674"
"2226620321","30029","74149","true","3","228378921","167","428"
"1093923893","20029","54617","true","3","730998414","1669","4624"
"1942142269","19429","99961","true","3","1269204818","17","76"
"2483362901","36541","67961","true","3","1680447509","29","265"
"3769071107","53897","69931","true","3","2645000214","37","195"
"854326843","25763","33161","true","3","350014356","829","2322"
"5901561059","92957","63487","true","3","715211159","1367","4508"
"5679451369","72077","78797","true","3","808199402","487","2101"
"692163499","15259","45361","true","3","671524245","9","39"
"3103608133","33461","92753","true","3","18457848","31","94"
"2839661269","29383","96643","true","3","2153689256","59","170"
"1893403483","40597","46639","true","3","19973725","199","836"
"8423512621","96497","87293","true","3","1994034000","157","557"
"1744622081","87877","19853","true","3","1727091883","709","2299"
"2588283641","36791","70351","true","3","1571500639","67","1011"
"6385778171","80599","79229","true","3","1576435842","101","453"
"2519873281","27961","90121","true","3","1321716471","233","597"
"4342428683","44777","96979","true","3","741283236","193","902"
"871018667","11251","77417","true","3","659432362","15","212"
"1848605597","59351","31147","true","3","883951861","179","498"
"264517481","22817","11593","true","3","171112681","23","71"
"573752071","50833","11287","true","3","129902084","19","74"
"1843857263","32969","55927","true","3","1661367463","239","1002"
"8147449861","88817","91733","true","3","7327491318","61","339"
"7571911271","94327","80273","true","3","6243152303","173","1157"
"5290619911","54623","96857","true","3","4373554365","881","2857"
"738875143","16979","43517","true","3","53351843","43","1150"
"860798879","20359","42281","true","3","506206177","29","149"
"1520798819","51001","29819","true","3","1362338713","17","109"
"526702219","13313","39563","true","3","117780112","13","294"
"1901496127","42689","44543","true","3","1229187067","29","242"
"4564788257","98867","46171","true","3","123969136","19","127"
"5014615423","72431","69233","true","3","70825360","4327","16080"
"834419617","18743","44519","true","3","473167036","9371","35194"
"3207095839","78511","40849","true","3","2805509321","37","111"
"1009253407","30307","33301","true","3","211461351","37","241"
"1199112911","14561","82351","true","3","72324488","8","36"
"1490371123","98563","15121","true","3","1474297501","9","628"
"4766793301","75937","62773","true","3","2419732506","113","449"
"525157271","27767","18913","true","3","112494525","197","769"
"6810248317","91967","74051","true","3","4564503641","1481","4434"
"1637100809","53051","30859","true","3","1395135391","139","921"
"7392288641","81919","90239","true","3","4652343849","41","157"
"958804571","16187","59233","true","3","820140119","617","1525"
"1082582771","44483","24337","true","3","783627064","26","92"
"410003281","12809","32009","true","3","109785940","1601","4023"
"5217704699","90527","57637","true","3","3445770409","1601","4492"
"1329442267","19267","69001","true","3","962908956","23","100"
"243043301","22691","10711","true","3","206347416","17","63"
"1150408991","85781","13411","true","3","138508809","149","373"
"1372968383","56807","24169","true","3","999508996","53","146"
"3625201003","66169","54787","true","3","3024790271","397","1153"
"3446749783","89227","38629","true","3","1103978192","37","119"
"2529421187","81131","31177","true","3","1909336955","61","170"
"1051187677","12437","84521","true","3","301063803","2113","6920"
"403277011","10771","37441","true","3","187205001","13","542"
"2023925947","30853","65599","true","3","899952682","58","170"
"3568832431","50833","70207","true","3","2304259891","353","899"
"993436141","60139","16519","true","3","349046757","257","768"
"358909919","13901","25819","true","3","221734852","139","566"
"4375875817","62467","70051","true","3","270981847","359","982"
"1038214351","83869","12379","true","3","719763759","241","887"
"3780066019","48869","77351","true","3","874221003","17","200"
"1511901359","20123","75133","true","3","627811349","2087","6332"
"2523165479","96293","26203","true","3","2286477286","181","469"
"3841827817","68483","56099","true","3","3733487712","353","948"
"4925703613","52727","93419","true","3","3073351377","643","2590"
"5543508449","75037","73877","true","3","104076320","37","556"
"1206504839","39227","30757","true","3","710455944","233","812"
"2312972939","41357","55927","true","3","1059152771","211","1683"
"4216499713","81307","51859","true","3","1755271574","67","263"
"2511400477","80833","31069","true","3","1201016715","421","1520"
"895200953","75781","11813","true","3","265763968","421","1275"
"2315413267","39229","59023","true","3","1841056200","467","1208"
"4386210671","80761","54311","true","3","993118018","673","1820"
"3548956331","83617","42443","true","3","3537082718","67","205"
"1145258683","40819","28057","true","3","5190546","167","673"
"860270573","35969","23917","true","3","295089677","281","799"
"3664068047","45139","81173","true","3","587773694","223","684"
"1267627643","31151","40693","true","3","729026854","89","250"
"7040154923","78697","89459","true","3","5099880389","1093","5210"
"956908703","22937","41719","true","3","907708839","61","320"
"615263401","31151","19751","true","3","136696672","79","223"
"5465819479","58217","93887","true","3","5168385464","157","580"
"757400867","10141","74687","true","3","601290314","13","61"
"934807729","63901","14629","true","3","75968398","53","200"
"1167323137","48677","23981","true","3","449212093","109","270"
"5749009813","63907","89959","true","3","3417632370","47","154"
