1807	13	true	739	1042	0	4	107
1821	3	true	523	1342	0	1	360
1843	19	true	480	660	0	3	64
1895	5	true	1180	1310	0	3	87
1945	5	true	368	253	0	2	240
1963	13	true	1007	693	0	4	87
1969	179	true	1514	1341	0	4	629
2042	2	true	934	1434	0	2	66
2101	11	true	152	893	0	2	473
2117	29	true	600	2112	0	7	214
2123	11	true	751	1823	0	2	115
2167	11	true	1542	970	0	2	107
2227	17	true	1184	1269	0	3	89
2231	23	true	509	351	0	6	88
2271	3	true	1150	1249	0	1	197
2326	2	true	1327	1289	0	1	278
2386	2	true	1064	1342	0	1	5005
2419	59	true	488	1432	0	3	99
2453	11	true	1536	540	0	2	65
2513	7	true	776	2043	0	1	59
2533	17	true	2048	434	0	6	91
2537	43	true	666	2164	0	2	43
2561	13	true	1583	1992	0	3	71
2587	13	true	2274	437	0	4	65
2606	2	true	2121	1021	0	2	68
2611	7	true	260	1303	0	1	425
2627	37	true	2195	1949	0	4	126
2651	11	true	1032	1988	0	2	82
2723	7	true	956	266	0	2	63
2735	5	true	224	1999	0	2	86
2747	67	true	425	1676	0	4	112
2773	47	true	1513	984	0	3	53
2811	3	true	2093	1568	0	2	57
2827	11	true	1986	2349	0	3	66
2841	3	true	2212	731	0	1	54
2906	2	true	14	706	0	2	67
2947	7	true	1394	2164	0	2	46
2962	2	true	825	2779	0	1	55
2966	2	true	2577	1067	0	1	41
2978	2	true	2853	491	0	1	36
3005	5	true	751	2154	0	1	77
3035	5	true	2970	1430	0	1	530
3071	37	true	805	1526	0	5	74
3134	2	true	1581	2611	0	2	63
3155	5	true	262	2932	0	1	59
3223	11	true	421	1187	0	5	58
3241	7	true	2160	948	0	1	26
3263	13	true	2058	3032	0	2	57
3269	7	true	1614	3203	0	1	40
3314	2	true	2432	694	0	1	34
3383	17	true	722	3358	0	2	98
3386	2	true	2874	1526	0	2	229
3387	3	true	749	403	0	1	28
3409	7	true	2909	431	0	2	41
3427	23	true	688	1908	0	3	56
3551	67	true	3172	1430	0	4	51
3554	2	true	934	1096	0	1	92
3647	7	true	1663	2532	0	2	46
3667	19	true	1765	556	0	4	91
3743	19	true	1160	2129	0	5	276
3778	2	true	3014	3680	0	2	44
3785	5	true	2081	2444	0	1	38
3831	3	true	3439	3464	0	1	42
3845	5	true	1215	2125	0	1	37
3891	3	true	762	179	0	2	32
3902	2	true	604	3234	0	2	31
4063	17	true	2393	460	0	2	35
4169	11	true	2920	3932	0	3	51
4279	11	true	1363	1009	0	4	61
4299	3	true	1420	1919	0	1	37
4309	31	true	2394	3682	0	2	28
4317	3	true	623	1649	0	2	156
4435	5	true	3461	2081	0	2	43
4443	3	true	1916	3586	0	1	32
4471	17	true	1224	2485	0	2	55
4479	3	true	1823	2647	0	1	46
4535	5	true	2176	1634	0	2	49
4579	19	true	4492	2725	0	1	25
4593	3	true	47	1574	0	2	50
4601	43	true	3233	2357	0	7	73
4609	11	true	4463	3891	0	3	74
4619	31	true	889	2676	0	1	43
4633	113	true	1416	2878	0	1	48
4681	31	true	3444	1956	0	1	35
4739	7	true	2198	238	0	2	577
4819	61	true	2208	1388	0	3	55
4857	3	true	1093	847	0	1	188
4859	43	true	2635	1603	2	3	244
5053	31	true	4635	295	0	2	53
5089	7	true	1794	1913	0	2	55
5095	5	true	3686	39	0	2	105
5123	47	true	1362	48	0	6	67
5249	29	true	716	5098	0	5	64
5267	23	true	308	4126	0	10	90
5287	17	true	3550	3193	0	4	62
5435	5	true	3292	3807	0	3	55
5489	11	true	367	3818	0	2	44
5509	7	true	1024	4100	0	1	41
5539	29	true	1479	1736	1	8	172
5543	23	true	375	3288	0	2	28
5597	193	true	3386	1536	0	4	64
5629	13	true	917	1775	0	3	49
5637	3	true	75	4913	0	2	37
5645	5	true	1357	5501	0	2	47
5723	59	true	3069	5144	0	6	65
5771	199	true	2314	174	0	4	55
5789	7	true	2885	687	0	2	51
5899	17	true	4344	2365	0	4	54
5919	3	true	1934	1978	0	1	24
5921	31	true	717	469	0	1	24
5941	13	true	3577	4175	0	1	30
5983	31	true	2095	842	0	3	45
6017	11	true	5721	3532	0	1	34
6077	103	true	815	918	0	3	197
6185	5	true	4748	1298	0	1	60
6259	11	true	1469	4757	0	1	49
6289	19	true	3488	203	0	2	61
6313	59	true	3821	2550	0	3	73
6415	5	true	1025	5800	0	2	28
6443	17	true	2586	3759	0	4	61
6485	5	true	4481	6241	0	2	47
6503	7	true	5516	3731	0	3	38
6617	13	true	5823	2222	0	5	51
6635	5	true	607	3228	0	2	27
6649	109	true	3017	253	0	2	27
6667	113	true	2592	1349	0	5	45
6751	43	true	2315	6431	0	6	59
6817	17	true	5798	4659	0	2	32
6839	7	true	825	6306	0	1	26
6893	113	true	3669	3070	0	2	27
6913	31	true	4860	3124	0	4	44
6941	11	true	3093	2847	0	5	50
6943	53	true	3405	4629	0	8	66
7051	11	true	140	5482	0	4	56
7073	11	true	5583	3195	0	4	39
7081	73	true	6624	4107	0	1	154
7091	7	true	4587	3652	0	1	666
7165	5	true	377	3543	0	2	739
7261	53	true	5434	4092	0	6	81
7265	5	true	6046	1176	0	1	40
7327	17	true	4432	3694	0	6	51
7387	89	true	4621	3133	2	5	298
7439	43	true	5859	4999	0	1	21
7471	241	true	3863	917	0	4	37
7571	67	true	2284	5232	0	4	57
7601	11	true	2420	1081	0	3	66
7627	263	true	6207	3315	0	4	76
7715	5	true	4456	1239	0	2	61
7807	37	true	5792	2097	0	6	65
7813	13	true	3414	2242	0	4	38
7939	17	true	5936	987	0	4	40
7979	101	true	6682	1713	0	13	118
8003	53	true	3710	4593	0	7	95
8033	29	true	5530	7908	0	4	51
8071	7	true	5711	3002	0	1	24
8129	11	true	4212	567	0	4	40
8143	17	true	793	334	0	4	41
8333	13	true	7272	2761	0	2	31
8335	5	true	3276	6816	0	3	49
8371	11	true	7536	6280	0	1	85
8411	13	true	3899	3297	0	4	54
8483	17	true	5683	2035	0	3	463
8485	5	true	1976	6529	0	1	58
8519	7	true	5028	1209	0	3	47
8545	5	true	2393	3962	0	1	27
8593	13	true	5941	2132	0	5	92
8603	7	true	1092	8012	0	4	51
8611	79	true	2994	5933	1	2	360
8717	23	true	7302	2004	0	5	47
8791	59	true	2263	3283	0	3	34
8843	37	true	2907	7983	0	7	59
8891	17	true	5189	5750	0	1	29
8899	11	true	5829	1088	0	2	28
8939	7	true	8403	6734	0	2	29
8981	7	true	5055	435	0	2	29
9155	5	true	1101	8676	0	2	28
9223	23	true	5555	379	0	3	39
9229	11	true	5646	261	0	1	35
9535	5	true	3399	5406	0	1	495
9611	7	true	6449	9137	0	1	36
9701	109	true	1931	8558	0	2	30
9707	17	true	2540	8694	0	4	36
9881	41	true	6743	1361	0	6	82
9979	17	true	1459	1718	0	4	59
9983	67	true	8846	9788	0	5	77
10001	137	true	3238	1498	0	8	109
10171	7	true	9642	7882	0	2	277
10183	17	true	6730	8429	0	6	98
10219	11	true	6316	10216	0	2	99
10249	37	true	4781	4929	0	9	83
10279	19	true	32	8005	0	3	139
10379	97	true	3463	2173	0	13	998
10447	31	true	5571	7152	0	8	69
10489	17	true	6015	5634	0	3	283
10577	7	true	10160	8396	0	3	236
10801	7	true	7890	7909	0	1	54
10811	19	true	3943	2637	0	2	31
10849	19	true	272	4649	0	2	46
10931	17	true	8016	6009	0	1	51
10961	113	true	6152	2621	0	12	93
10981	79	true	3202	116	0	9	172
11089	13	true	2353	3705	0	6	138
11107	29	true	2097	3206	0	8	118
11401	13	true	1308	7658	0	2	151
11513	29	true	4558	5992	0	8	86
11653	271	true	2861	2792	0	5	131
11663	109	true	973	9127	1	6	276
11683	7	true	4778	11249	0	2	208
11791	13	true	8521	680	0	4	127
11797	47	true	11125	7314	0	12	87
11857	167	true	5643	3358	0	9	108
11879	7	true	11480	9230	0	4	122
11899	73	true	6803	7286	1	3	487
11917	17	true	11346	4237	0	4	63
12013	41	true	5893	1579	0	6	70
12067	11	true	1117	4479	0	4	106
12077	13	true	9764	5862	0	5	252
12127	67	true	4375	8479	0	4	441
12151	29	true	6413	4168	0	12	198
12229	7	true	3206	2177	1	3	165
12353	11	true	993	3117	0	4	65
12389	13	true	8050	10111	0	3	100
12449	59	true	3700	6436	0	8	85
12469	37	true	11556	5686	0	2	111
12523	7	true	5179	6854	0	2	48
12563	17	true	1371	953	0	4	111
12667	53	true	2664	12607	0	2	177
12913	37	true	11668	4320	0	4	30
12929	7	true	8366	6041	0	3	53
13021	29	true	7283	8602	0	4	78
13031	83	true	8869	7790	0	6	205
13139	7	true	4932	3342	0	1	51
13333	199	true	3758	996	0	6	122
13423	31	true	11488	255	0	4	61
13531	7	true	4333	7352	0	2	35
13561	71	true	6793	758	0	1	740
13571	41	true	9887	1388	0	6	68
13661	19	true	5639	11197	0	9	174
13777	23	true	1389	8735	0	2	127
13849	11	true	9889	3553	0	2	45
13891	29	true	5755	5294	0	3	29
13939	53	true	5089	5193	0	1	56
14017	131	true	1782	12269	0	14	142
14089	73	true	8381	7241	0	2	165
14099	23	true	7902	2748	0	3	168
14111	103	true	7396	1565	0	2	76
14257	53	true	2358	1150	0	15	109
14263	17	true	12037	9402	0	1	134
14971	11	true	3230	6212	0	2	45
14977	17	true	4129	2123	0	5	157
15011	17	true	256	5316	0	2	35
15151	109	true	4282	14098	0	7	125
15167	29	true	50	2809	0	5	89
15347	103	true	1287	11750	0	3	79
15577	37	true	6861	946	0	1	98
15703	383	true	4563	15479	0	2	27
15769	13	true	9437	12633	0	4	76
15829	11	true	8453	11412	0	4	87
15871	59	true	14825	240	0	9	72
16003	13	true	10196	5788	0	2	65
16021	37	true	9354	3475	0	12	79
16043	61	true	1038	2685	0	8	94
16151	31	true	4442	5183	0	2	74
16157	107	true	4744	15545	0	7	154
16243	37	true	7151	11936	0	3	97
16307	23	true	7326	11951	0	5	43
16309	347	true	9970	12133	0	10	189
16327	29	true	12423	6275	0	2	37
16397	19	true	2958	15013	0	2	66
16469	43	true	1384	4380	0	7	82
16559	29	true	3192	4580	0	11	78
16601	13	true	6587	2547	0	2	55
16627	13	true	15634	10139	0	5	76
16637	127	true	16518	15297	0	4	44
16697	59	true	14943	4926	0	3	103
16739	19	true	12308	13684	0	1	48
17063	151	true	10590	113	0	12	117
17113	157	true	8707	16542	0	10	67
17243	43	true	14524	13191	0	9	150
17369	11	true	16699	5796	0	1	35
17453	31	true	4858	3918	0	6	80
17617	79	true	13467	477	0	9	429
17693	13	true	10900	9518	0	2	99
17873	61	true	3766	17100	0	4	72
17953	13	true	9475	16694	0	2	19
17993	19	true	4533	10575	0	5	46
18001	47	true	17926	12568	0	5	78
18091	79	true	13816	16463	0	9	116
18167	37	true	2280	9486	0	1	87
18299	29	true	7225	11981	0	4	77
18383	31	true	7105	12854	0	8	68
18589	29	true	11	13960	0	7	73
18629	13	true	1577	4116	0	3	43
18649	17	true	8353	2975	0	2	85
18659	47	true	3253	7463	0	9	115
18703	59	true	14642	6764	0	8	81
18763	29	true	10265	6120	0	1	69
18881	79	true	9780	12790	0	5	83
19039	241	true	14605	15454	0	14	135
19093	61	true	2585	1729	0	5	58
19111	29	true	8571	8075	0	11	70
19151	11	true	5099	270	0	5	67
19277	37	true	15437	6865	0	5	82
19589	19	true	15920	15297	0	7	100
19633	29	true	14053	2504	1	4	205
19639	41	true	12516	3638	0	3	33
19667	71	true	5204	192	0	3	138
19799	13	true	4544	16581	0	5	79
19909	43	true	4470	4517	0	1	16
20131	41	true	15752	18130	0	7	46
20191	61	true	8293	1429	1	5	154
20281	17	true	15319	10937	0	6	61
20309	23	true	7515	11981	0	4	31
20429	31	true	18752	9955	0	8	46
20437	191	true	11389	2660	0	10	1181
20467	97	true	19559	7143	0	9	66
20527	13	true	1075	15946	0	3	47
20557	61	true	6966	6576	0	3	30
20581	11	true	1651	6111	0	4	39
20669	11	true	1290	10123	0	2	36
20689	17	true	13797	3985	0	4	43
20711	139	true	9824	16956	0	12	107
20777	79	true	10127	16123	0	4	27
20791	17	true	20759	18192	0	2	80
20803	71	true	19053	6857	0	10	79
20851	29	true	18314	10183	0	6	56
20861	23	true	4082	321	0	6	59
20869	41	true	10495	9800	0	1	50
20917	13	true	18301	14689	0	3	80
20969	13	true	11749	12958	0	1	36
20971	67	true	19000	8336	0	1	50
21029	17	true	20008	11491	0	1	34
21113	43	true	623	8278	0	3	76
21127	37	true	4367	10655	0	1	34
21293	107	true	13037	19309	1	5	97
21311	101	true	15004	20559	0	8	42
21643	23	true	10153	9605	0	5	79
21709	17	true	18812	9578	0	4	87
21887	43	true	6836	11138	0	5	99
21947	17	true	20384	18988	0	2	24
21971	173	true	10300	18764	0	5	60
22007	59	true	2938	5318	0	4	32
22009	13	true	11840	42	0	4	68
22081	71	true	20682	5133	0	1	63
22217	13	true	14074	6768	0	1	14
22417	29	true	4020	16836	0	3	74
22493	83	true	17317	2205	0	3	125
22513	47	true	1482	17227	0	5	120
22663	131	true	13527	20804	0	7	47
22703	73	true	9309	19237	0	9	134
22949	53	true	22186	1456	0	8	52
23077	47	true	20630	2806	0	12	83
23147	79	true	20340	12409	0	8	140
23207	23	true	1034	2669	0	1	42
23383	67	true	7216	6278	0	1	46
23393	157	true	21307	17382	0	1	41
23413	13	true	10552	1308	0	3	84
23423	59	true	2930	14666	0	11	80
23651	67	true	22301	8619	0	6	60
23711	131	true	13348	276	0	1	38
23713	23	true	7152	6952	0	2	80
23791	37	true	15346	10553	0	4	111
24011	13	true	9015	17816	0	4	40
24289	107	true	2496	1450	0	4	88
24301	19	true	2870	4119	0	7	64
24377	19	true	18531	21406	0	4	119
24463	17	true	16337	15609	0	2	32
24523	137	true	22309	3222	0	18	130
24587	23	true	21683	6504	0	5	94
24589	67	true	12139	3504	0	4	65
24601	73	true	17143	5355	1	9	167
24637	71	true	11861	2725	0	10	102
24721	59	true	12978	496	0	10	99
24779	71	true	17786	11174	0	6	60
24839	59	true	15816	10683	0	9	154
24901	37	true	12178	23025	0	6	61
24911	29	true	16624	2127	0	4	77
24931	107	true	246	876	0	8	91
25187	283	true	19700	10917	0	15	111
25241	43	true	9434	16796	0	5	86
25393	379	true	18109	17350	0	6	76
25507	23	true	5086	19882	0	9	126
25511	97	true	6267	9953	0	5	55
25559	61	true	14132	7300	0	2	33
25681	61	true	7010	23856	0	2	99
25757	43	true	2823	3318	0	9	125
25807	131	true	23755	16144	0	11	84
25811	53	true	19943	25704	0	12	106
25853	103	true	1415	532	0	9	66
25891	17	true	5539	19993	0	4	69
25967	23	true	16058	6412	0	3	85
26087	19	true	11395	9507	0	5	898
26149	79	true	8452	9068	0	12	95
26231	17	true	13283	19228	0	4	51
26333	17	true	2398	11966	0	5	59
26519	23	true	892	18872	0	4	62
26549	191	true	12002	17861	0	9	64
26639	17	true	24411	25550	0	3	29
26651	29	true	24730	3922	0	4	60
26749	23	true	4034	12319	0	1	32
27319	17	true	1878	10548	0	4	60
27373	31	true	21490	2364	0	3	21
27451	97	true	15345	24463	1	4	152
27499	257	true	3973	15725	0	9	76
27593	41	true	14806	5151	0	8	99
27613	53	true	22967	18744	0	6	36
27719	53	true	5210	673	0	2	15
28121	61	true	11791	1644	0	7	58
28241	31	true	2050	11838	0	1	54
28267	23	true	1583	25689	0	4	49
28361	79	true	12234	27204	0	12	92
28421	97	true	18025	22423	0	10	307
28531	277	true	20808	10416	0	4	63
28583	101	true	12157	935	0	12	112
28733	59	true	11804	23160	0	8	55
28849	17	true	21720	26429	0	2	55
28877	67	true	8993	454	0	7	42
28943	103	true	23858	19345	0	6	36
29047	31	true	10	6438	0	4	23
29441	59	true	28951	8326	0	7	32
29681	67	true	29597	2646	0	8	20
29699	17	true	23143	21992	0	1	367
29773	19	true	11656	11482	0	2	33
29849	19	true	23576	14912	0	2	24
29923	23	true	23185	12449	0	2	56
29951	61	true	16720	14533	0	6	746
30101	31	true	19785	27552	0	9	95
30209	17	true	23942	2715	0	4	32
30379	17	true	10369	1939	0	4	28
30421	29	true	20534	13071	0	8	67
30439	61	true	14191	1886	0	5	57
30451	37	true	15916	15689	1	2	161
30607	241	true	12596	8583	0	16	42
30617	17	true	13955	15859	0	1	21
30623	113	true	7754	5143	0	9	32
30761	19	true	11335	8371	0	5	41
30787	17	true	29060	973	0	4	17
30887	67	true	29592	23294	0	1	21
30907	31	true	10840	12061	0	5	24
30973	47	true	22285	9382	0	3	22
30997	139	true	13570	3279	0	4	18
31351	107	true	8283	20909	0	5	29
31411	101	true	17767	19686	0	25	67
31561	37	true	12782	25015	0	4	16
31597	19	true	12187	6107	0	1	25
31613	101	true	27335	13772	0	16	88
31673	19	true	10090	12982	0	4	34
32047	439	true	8451	2073	0	9	35
32093	67	true	21003	16313	0	1	21
32161	29	true	13776	15232	0	8	29
32317	17	true	29347	28231	0	3	15
32399	181	true	18667	31880	0	3	50
32419	17	true	238	15354	0	2	40
32447	71	true	9352	6608	0	12	30
32489	53	true	9296	25221	0	5	29
32663	89	true	32453	9587	0	9	33
32677	41	true	11342	7316	0	3	26
32819	887	true	3664	2918	0	8	43
32959	23	true	15436	3792	0	2	77
33109	293	true	27062	16570	0	6	41
33139	31	true	27207	28909	0	8	46
33421	19	true	1839	19412	0	5	36
33727	29	true	32435	31677	0	5	25
33763	19	true	9201	25450	0	2	27
33779	17	true	26759	17270	0	5	29
33959	29	true	14140	32173	0	7	27
33977	61	true	23080	20535	0	1	21
33989	41	true	22730	23960	0	1	13
34003	37	true	18565	3663	0	6	22
34007	31	true	8	12154	0	8	51
34339	23	true	1185	10108	0	4	20
34547	193	true	9730	17	0	20	59
34577	71	true	1313	29973	0	4	18
34933	181	true	1765	26514	0	21	81
34997	79	true	12829	17560	0	5	35
35029	23	true	3501	841	0	4	15
35239	269	true	19699	24868	0	10	30
35501	131	true	2682	27230	0	8	43
35587	19	true	35348	19692	0	1	19
35681	31	true	27706	10329	0	8	31
35713	71	true	32081	35493	0	7	127
35719	23	true	26949	21351	0	1	23
35909	149	true	1213	27046	0	6	26
36077	839	true	12091	16435	0	2	12
36143	47	true	11930	5930	0	3	30
36199	683	true	21097	8782	0	7	20
36317	23	true	13952	11592	0	4	23
36371	37	true	2351	30380	0	6	30
36391	151	true	6001	29153	0	12	43
36581	233	true	4509	3252	0	7	29
36991	71	true	6377	32449	0	6	21
37127	271	true	20600	11490	0	12	32
37207	29	true	33895	12314	0	8	18
37283	23	true	15935	12349	0	4	16
37319	67	true	23172	14831	0	7	42
37343	349	true	14409	16155	0	12	40
37459	47	true	10000	7556	0	11	32
37601	19	true	5866	5904	0	4	17
37603	31	true	24850	33530	0	5	35
37669	139	true	37409	24029	0	22	48
37721	67	true	2733	15262	0	7	42
37753	19	true	20738	15231	0	6	26
37777	37	true	7227	3207	0	2	13
37787	29	true	23492	19345	0	6	80
37931	83	true	14140	21590	0	3	19
38111	23	true	16482	34668	0	2	20
38347	31	true	26159	12364	0	2	34
38359	89	true	1464	14207	0	2	32
38383	131	true	6495	29743	0	9	27
38503	139	true	8889	15978	0	10	26
38581	41	true	23508	23781	0	4	18
38587	47	true	12483	1241	0	11	27
38827	41	true	14568	19462	0	2	15
38881	59	true	3865	9525	2	10	89
38939	1693	true	20820	38656	0	6	30
39001	43	true	37272	14847	0	6	31
39059	139	true	11666	10713	0	2	23
39101	641	true	14842	7437	0	6	36
39173	43	true	11228	33897	0	2	19
39271	173	true	6344	21836	0	7	31
39331	37	true	26183	37338	0	3	13
39731	67	true	38934	3023	0	8	18
39833	61	true	14618	12704	0	11	22
39959	31	true	27066	33015	0	7	19
40021	31	true	9928	23534	0	6	33
40219	37	true	23506	11851	0	6	20
40297	59	true	37188	38687	0	4	28
40319	23	true	26204	436	0	2	39
40457	23	true	27672	20450	0	2	14
40631	41	true	38981	8411	0	11	26
41029	89	true	37974	8895	0	9	25
41071	67	true	29058	19508	0	8	31
41099	73	true	29923	23791	0	2	21
41137	31	true	32851	12578	0	8	27
41207	89	true	34307	22742	0	1	13
41383	29	true	26536	7162	0	2	30
41471	113	true	40484	23333	0	12	36
41527	131	true	15972	26017	0	15	30
41563	89	true	5907	17210	0	4	34
41623	107	true	8570	17049	0	17	32
41747	109	true	28939	30301	0	10	39
41773	37	true	39011	22104	0	4	20
41917	167	true	32279	1175	0	4	22
41929	23	true	41223	9147	0	10	57
42241	53	true	2548	12478	0	4	37
42431	151	true	32711	9922	0	18	30
42479	397	true	35073	35341	0	7	34
42587	37	true	13178	14548	0	6	32
42869	263	true	31174	33259	0	6	57
43091	41	true	5243	4350	0	6	37
43171	23	true	9257	5391	0	6	54
43243	83	true	39230	5834	0	10	35
43363	103	true	1236	26885	0	2	16
43507	139	true	28769	37428	0	5	19
43601	59	true	24778	11263	0	6	33
43619	53	true	15106	30368	0	11	31
43679	31	true	25812	3266	0	7	48
43723	23	true	39964	41774	0	3	19
43819	29	true	1013	27741	0	4	18
43921	167	true	13905	41818	0	6	52
44039	47	true	18717	35725	0	4	47
44287	67	true	21434	22228	0	12	31
44423	31	true	33277	39756	0	5	18
44567	41	true	35650	19180	0	7	163
44747	29	true	38113	31787	0	5	724
44881	37	true	23098	34414	0	2	35
44923	269	true	29282	21021	0	12	31
45047	107	true	24845	31399	0	10	24
45187	73	true	23547	32084	0	6	57
45313	113	true	23481	33896	0	7	37
45347	137	true	5930	5685	0	20	58
45349	101	true	7059	3562	0	8	25
45473	37	true	35360	24543	0	9	45
45527	53	true	368	38893	0	6	58
45559	29	true	34128	34077	0	4	36
45583	79	true	30494	2218	0	12	26
45709	43	true	17575	18736	0	6	16
45919	47	true	45877	26221	0	8	18
45937	647	true	11538	25700	0	3	57
46003	257	true	26082	25512	0	6	25
46031	191	true	36858	36325	0	6	27
46129	163	true	28917	32626	0	11	28
46169	137	true	6917	1866	0	14	42
46367	199	true	46066	31639	0	4	36
46883	173	true	20041	35980	0	16	49
46979	109	true	18397	6305	0	15	60
47071	103	true	22501	9968	0	10	35
47261	283	true	27386	1673	1	6	79
47273	41	true	30651	16320	0	3	16
47347	113	true	12761	32207	0	4	14
47401	107	true	41222	3796	0	12	37
47461	31	true	26092	26238	0	6	16
47561	239	true	33517	12655	0	5	14
47627	491	true	26715	18457	0	7	75
47849	59	true	26132	35161	0	12	33
48007	61	true	7342	40170	0	13	36
48227	29	true	20261	5169	0	6	24
48329	31	true	17294	18939	0	6	27
48361	137	true	46406	23245	0	10	24
48493	71	true	28993	40639	0	3	18
48617	61	true	13957	38564	0	4	55
48683	89	true	47094	4501	0	22	45
48707	53	true	12159	20918	0	6	25
48911	59	true	34829	17233	0	6	20
48941	109	true	13946	39687	0	11	25
49073	31	true	48431	31223	0	2	10
49337	103	true	32303	39797	0	6	41
49501	59	true	607	14143	0	1	19
49513	67	true	33071	15376	0	7	29
49817	31	true	7283	16866	0	4	17
49897	41	true	31982	13309	0	10	24
49969	467	true	22735	23320	1	14	116
50009	43	true	15357	37552	0	6	19
50107	89	true	39994	40439	0	1	11
50189	31	true	32158	49282	0	4	37
50203	61	true	25871	1874	0	12	38
50257	29	true	40771	10975	0	4	20
50419	127	true	19275	41618	0	10	25
50563	59	true	7773	6419	0	4	50
50569	61	true	47876	24470	0	7	18
50693	163	true	42686	23501	0	25	43
50801	37	true	49172	28121	0	5	60
50879	83	true	50039	42200	0	5	18
50927	127	true	17299	40815	0	19	39
51041	43	true	14522	4202	0	6	469
51089	47	true	14407	764	0	4	53
51377	83	true	2169	8493	0	14	84
51523	67	true	42184	4716	0	8	28
51743	59	true	32344	39581	0	7	20
51841	47	true	17606	15960	0	5	16
51983	227	true	4522	45901	0	16	52
52099	53	true	16284	18593	0	12	63
52357	41	true	50280	41137	0	6	14
52469	71	true	22927	43781	0	7	39
52477	97	true	50065	19387	0	2	9
52621	101	true	9709	35977	0	10	35
52651	37	true	16565	39120	0	3	12
52771	113	true	50713	48725	0	15	32
53203	83	true	42174	50031	0	16	66
53357	229	true	1383	358	0	20	54
53387	271	true	6390	2179	0	10	25
53483	79	true	37283	5683	0	5	16
53497	877	true	2573	31058	0	8	31
53587	41	true	19538	13713	0	4	18
53663	103	true	8119	24976	0	12	30
53983	37	true	18368	30863	0	8	17
54029	97	true	5319	32382	0	5	21
54107	61	true	44506	22436	0	6	17
54233	281	true	37535	14198	0	8	18
54239	73	true	23396	34568	0	12	31
54391	109	true	30615	36602	0	11	39
54529	31	true	40987	28184	0	2	10
54619	193	true	7379	40372	0	8	42
54641	101	true	6333	13160	0	10	25
54731	229	true	29598	10591	0	8	18
54823	73	true	1030	27513	0	1	12
54931	163	true	16209	5474	0	8	18
55019	37	true	24084	7208	0	6	15
55129	29	true	36318	15467	0	3	47
55183	139	true	3234	14697	0	13	26
55507	47	true	55430	28922	0	1	20
55567	307	true	31051	1718	0	13	46
55961	107	true	14010	33284	0	2	16
56047	41	true	11859	47575	0	6	33
56587	71	true	28056	41991	0	6	14
56621	41	true	32724	29698	0	9	23
56717	43	true	55099	34255	0	2	14
57451	73	true	6775	12688	0	18	53
57461	37	true	15737	21487	0	3	24
57479	229	true	37113	42864	1	2	62
57671	101	true	19470	51465	0	12	41
57683	37	true	24601	43328	0	5	18
57763	47	true	534	46395	0	6	18
57833	383	true	20869	15516	0	3	31
57887	541	true	37396	26140	0	10	36
58001	31	true	22685	20842	0	10	22
58529	547	true	56783	3592	0	8	22
58651	89	true	46495	6121	0	16	34
58739	151	true	34580	7745	0	12	27
58759	67	true	49559	42402	0	6	15
58819	131	true	35423	33417	0	6	35
59117	31	true	51558	30912	0	1	8
59201	53	true	28156	38226	0	5	14
59531	59	true	57723	48998	0	10	38
59749	401	true	30281	21849	0	3	11
