#### DATA MINER
Timestamp: 1558419997135
Algorithm: pol1
Max index for prime numbers picking: 500
Iterations limit: 100000
User: chl2598a
Available cores: 6
Memory available to JVM: 126877696 bytes

"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","11715773","3389","3457","true","9227162","5631882","10","28","11154"
"","3963769","1217","3257","true","3163100","623221","45","51","311311"
"","2599459","2143","1213","true","1233057","1119478","16","5","2761"
"","5553869","1601","3469","true","1627395","5391346","11","7","82273"
"","867379","2789","311","true","599227","448392","1","10","1215"
"","5128199","2143","2393","true","2222138","3191303","26","52","306342"
"","260401","2389","109","true","49877","104377","20","1","1490"
"","1467619","1493","983","true","83419","910541","12","40","44738"
"","150251","347","433","true","130698","39437","5","6","4037"
"","4831049","2381","2029","true","3763863","1604296","0","9","35"
"","1838539","1283","1433","true","485067","1534023","5","18","1787"
"","1476583","461","3203","true","1092249","952566","0","7","73"
"","1170997","523","2239","true","834246","715525","20","1","3929"
"","5029097","1987","2531","true","4643741","2710390","10","28","12185"
"","1000631","479","2089","true","608457","361955","0","8","74"
"","8706083","3167","2749","true","6791855","4223418","6","25","29415"
"","2335513","2129","1097","true","1587936","1965304","3","52","26919"
"","4026697","1879","2143","true","23009","3111072","8","29","48163"
"","27157","13","2089","true","768","22634","2","4","214"
"","3171211","1249","2539","true","622269","1922237","6","46","5685"
"","1731277","991","1747","true","1419474","820910","3","20","698"
"","295231","3557","83","true","155066","73809","37","5","11816"
"","1546801","1423","1087","true","1032502","149858","28","16","4511"
"","680011","1549","439","true","410210","122096","37","1","9410"
"","335267","1873","179","true","138056","121767","16","21","5583"
"","1144999","463","2473","true","417648","704245","0","1","100"
"","2582023","2287","1129","true","1263744","541184","4","13","12810"
"","4816159","1459","3301","true","2205664","2290286","20","86","379523"
"","2157643","2609","827","true","1456127","934327","1","20","1324"
"","1103909","1123","983","true","686837","646409","19","26","21405"
"","1129771","1193","947","true","716739","110659","3","36","327"
"","5760023","3571","1613","true","5322118","3304503","19","8","177870"
"","415223","1499","277","true","239777","109864","2","25","12456"
"","3802891","2699","1409","true","2146105","383658","13","66","123218"
"","3054157","863","3539","true","2186884","272750","33","13","66522"
"","9698869","3049","3181","true","8068635","6257529","37","56","11138"
"","511403","2857","179","true","151460","86662","11","21","39218"
"","226273","353","641","true","138566","201047","5","18","692"
"","196019","211","929","true","178011","41072","18","5","1756"
"","843263","2003","421","true","47173","764136","9","1","1009"
"","886957","1511","587","true","530899","397650","5","8","1401"
"","8291897","3253","2549","true","571605","502782","12","42","2737"
"","5384527","3517","1531","true","3424254","2745473","22","57","13482"
"","911243","2753","331","true","314722","741381","5","7","3758"
"","799693","367","2179","true","92946","225066","75","3","18584"
"","187613","1151","163","true","24584","152865","7","10","1045"
"","3138169","1087","2887","true","1531924","2744464","0","43","81"
"","16859","23","733","true","11762","11187","14","2","963"
"","3893761","1607","2423","true","1224403","1347976","2","69","1373"
"","16817","67","251","true","6826","4567","3","16","158"
"","594683","1483","401","true","379463","423172","22","29","2514"
"","6963959","2129","3271","true","4870957","3192934","9","10","4217"
"","2062481","2909","709","true","1029930","540011","44","3","6067"
"","711247","877","811","true","568891","381213","4","1","4971"
"","860983","2467","349","true","812750","674598","4","71","64828"
"","1629787","1721","947","true","1395163","687832","16","14","13643"
"","231767","1021","227","true","228714","94963","1","25","211"
"","1232741","3169","389","true","879594","886207","4","7","432"
"","512299","1097","467","true","357845","426956","3","52","18234"
"","4554037","3533","1289","true","1487054","2115928","6","23","58079"
"","2424451","1033","2347","true","2255535","2361150","9","2","1153"
"","165007","157","1051","true","86912","77453","2","11","1147"
"","6035479","2819","2141","true","3354393","175008","41","44","81280"
"","488113","157","3109","true","414176","65793","0","3","29"
"","2637223","1069","2467","true","1417164","723383","12","56","1101732"
"","3222283","1201","2683","true","730727","2847614","3","31","6530"
"","110779","2357","47","true","58053","50016","0","4","87"
"","662579","3469","191","true","19298","141538","1","15","226"
"","628151","1399","449","true","611767","602787","0","23","52"
"","129433","71","1823","true","22588","26138","1","5","824"
"","6030943","2887","2089","true","2401062","1283447","50","4","32381"
"","1141687","509","2243","true","777792","738599","5","46","10428"
"","8497673","2389","3557","true","7891207","5248356","2","32","6308"
"","241853","659","367","true","115469","14642","11","22","1422"
"","2200271","1723","1277","true","24637","1485525","19","30","2555"
"","5780263","2767","2089","true","4772370","2381682","1","39","693"
"","4815191","2111","2281","true","3996274","3069545","9","17","45880"
"","803951","617","1303","true","229097","459728","8","32","1785"
"","3713183","3533","1051","true","2684107","275215","11","67","79804"
"","1108799","2711","409","true","809176","1020634","4","42","7399"
"","1439197","2371","607","true","292384","100333","131","13","57125"
"","401893","1483","271","true","75242","126190","3","4","4634"
"","1342147","401","3347","true","884915","329931","2","29","11445"
"","2084519","2539","821","true","121913","271335","21","5","13246"
"","1154501","2029","569","true","127090","922552","18","29","7354"
"","799879","241","3319","true","604786","536101","8","13","62569"
"","434393","337","1289","true","23746","64994","0","51","75"
"","260261","233","1117","true","37501","232289","12","10","2028"
"","228629","97","2357","true","10455","34123","12","4","2123"
"","11465369","3307","3467","true","10338721","3775690","3","146","257580"
"","375461","307","1223","true","211162","277204","3","34","245"
"","1956551","919","2129","true","385928","1889412","19","1","26643"
"","5515487","3083","1789","true","1823942","2792004","17","15","2899"
"","296059","383","773","true","101026","288092","0","53","76"
"","4730333","3301","1433","true","2869832","3544775","11","18","2473"
"","807661","677","1193","true","183309","207004","0","22","57"
"","240871","3049","79","true","118300","56127","6","7","742"
"","276751","2539","109","true","210991","81502","11","46","2038"
"","1285667","1117","1151","true","612555","1024613","1","16","1564"
"","1132207","1291","877","true","780606","705184","0","66","130"
"","5153627","1609","3203","true","3268556","2921012","17","10","11706"
"","5871883","1823","3221","true","5611669","859108","1","4","1562"
"","2021707","1823","1109","true","288328","1139669","26","31","39050"
"","5262989","3511","1499","true","88685","4311368","14","52","4538"
"","4079147","1307","3121","true","9304","1977646","17","20","5420"
"","2856671","1259","2269","true","2254811","2000493","26","20","11136"
"","2150413","853","2521","true","27967","1693876","41","14","17492"
"","2174329","1511","1439","true","1021777","2011482","115","26","12732"
"","1533067","431","3557","true","974963","84517","18","2","2549"
"","541117","3023","179","true","142614","370123","0","21","65"
"","3179053","1777","1789","true","2871051","2087394","0","26","74"
"","8132213","2939","2767","true","6761497","6927517","2","39","7861"
"","4658063","1663","2801","true","1633810","961570","2","39","13879"
"","271783","173","1571","true","263341","110755","9","4","834"
"","57599","241","239","true","20992","34488","0","13","46"
"","9090209","3011","3019","true","2059780","6326367","32","17","9412"
"","421427","3217","131","true","213008","386726","2","14","446"
"","906721","733","1237","true","691728","647748","47","14","5362"
"","4283051","2113","2027","true","2453381","4158088","0","22","93"
"","4825393","3391","1423","true","1592721","4427597","1","27","94"
"","1504403","1637","919","true","358273","542073","19","25","3493"
"","216941","541","401","true","60191","62196","1","29","1531"
"","7224703","3221","2243","true","3429549","1675523","1","25","8411"
"","5171233","2621","1973","true","1037193","3807285","9","15","4773"
"","659809","1087","607","true","242123","592137","24","16","2363"
"","512893","911","563","true","505225","362198","3","46","879"
"","31427","2857","11","true","9366","29365","0","34","80"
"","1020647","379","2693","true","141920","228096","22","55","10418"
"","1860241","3137","593","true","317791","1724387","2","23","76385"
"","5198383","2909","1787","true","5074434","2887146","32","4","4750"
"","98797","3187","31","true","74503","21214","2","3","310"
"","3014603","2357","1279","true","2150837","1557381","4","15","1817"
"","4308323","2671","1613","true","498933","3543873","3","1","4325"
"","709129","2237","317","true","368813","242647","6","4","797"
"","4346519","1973","2203","true","880334","3777279","31","18","71566"
"","3123031","1567","1993","true","2784518","2508726","11","9","90834"
"","4759879","1531","3109","true","109994","3346463","28","39","17110"
"","46583","1259","37","true","22248","29130","3","1","201"
"","6774869","2383","2843","true","1535475","6196623","4","23","1844"
"","2771077","983","2819","true","1833408","1574060","21","21","17896"
"","409537","541","757","true","84349","362423","0","2","80"
"","5261231","1877","2803","true","4821635","4147792","11","9","3261"
"","5818","2","2909","true","42","2596","0","2","133"
"","1122223","1531","733","true","1021175","664937","7","14","1923"
"","934963","3191","293","true","635358","922791","1","10","320"
"","398131","1109","359","true","176773","276575","17","4","2448"
"","4086601","1607","2543","true","488686","496721","25","7","3995"
"","91699","857","107","true","58327","58220","0","9","36"
"","11401","877","13","true","8143","5127","0","4","40"
"","384551","239","1609","true","293290","381720","1","16","177"
"","696431","563","1237","true","416069","54865","17","9","1755"
"","7380071","2411","3061","true","4548498","804215","19","61","931460"
"","209107","67","3121","true","163585","2115","2","1","195"
"","3252433","3329","977","true","2662800","655065","1","12","370"
"","558449","157","3557","true","188397","297355","5","3","690"
"","845791","271","3121","true","33345","640114","10","10","1550"
"","15947","37","431","true","10166","7909","3","2","151"
"","693947","1933","359","true","354606","160028","0","5","27"
"","7902623","2213","3571","true","4922692","5728224","43","14","60546"
"","4793143","1373","3491","true","574405","11475","4","15","18004"
"","879079","1117","787","true","519211","760820","22","35","29709"
"","1666333","1171","1423","true","1067541","929510","1","25","12267"
"","2771539","2683","1033","true","2453840","1962851","13","12","2221"
"","1425317","431","3307","true","381545","163283","22","29","4810"
"","1275671","409","3119","true","668360","824189","5","1","22374"
"","372857","2083","179","true","158025","75685","7","21","1698"
"","2769089","1609","1721","true","713464","2332118","39","10","6495"
"","5402653","1987","2719","true","5109506","3714632","23","10","137119"
"","46159","31","1489","true","42945","29925","5","3","413"
"","531757","283","1879","true","333749","292411","1","37","480"
"","301573","97","3109","true","234641","269464","2","3","393"
"","100979","241","419","true","56178","66300","1","13","401"
"","1582807","1063","1489","true","1317435","425524","10","3","28445"
"","793861","661","1201","true","148421","458279","3","32","978"
"","9447289","2843","3323","true","3028416","217158","3","88","87906"
"","398329","1051","379","true","189445","333432","0","67","97"
"","4288717","2053","2089","true","367498","1646517","5","39","3080"
"","379241","701","541","true","264198","159048","4","20","3043"
"","1018841","829","1229","true","217517","297930","0","35","102"
"","8113921","2311","3511","true","4965863","7335788","32","7","6031"
"","1447141","2767","523","true","813054","196013","32","39","24841"
"","581401","1381","421","true","496211","64265","5","3","735"
"","2668187","2731","977","true","1075554","2231345","28","12","3752"
"","3246539","3089","1051","true","368028","1437946","9","67","1464356"
"","814357","503","1619","true","264385","157531","2","50","1743"
"","64313","881","73","true","22259","40760","14","41","2310"
"","995311","3517","283","true","629483","443835","26","8","13658"
"","689399","3037","227","true","455277","67334","2","23","116274"
"","8935547","2689","3323","true","7934473","5207827","24","54","1108789"
"","297013","229","1297","true","242282","281670","2","28","1544"
"","2500313","811","3083","true","368328","441318","0","33","70"
"","2693087","2411","1117","true","1015221","1094784","8","61","28418"
"","1426879","877","1627","true","381731","914070","11","66","326833"
"","327053","1303","251","true","235240","233985","0","16","42"
"","6203471","1907","3253","true","490745","1446152","95","82","200199"
"","8992969","3517","2557","true","1067382","6701616","15","57","166497"
"","459643","419","1097","true","238930","426517","2","52","548"
"","9958643","3361","2963","true","8485760","6390919","115","10","76748"
"","8623613","2749","3137","true","2236723","7218279","19","58","31698"
"","5268503","3299","1597","true","3982974","1868546","21","2","14153"
"","1245133","383","3251","true","805012","343370","0","63","106"
"","7836547","2333","3359","true","4781113","2441114","14","27","386289"
"","335303","1013","331","true","86010","191268","6","32","10803"
"","2123809","2311","919","true","1928600","1776074","8","28","2050"
"","6968089","3163","2203","true","2958762","5243273","8","18","20357"
"","743759","2207","337","true","313683","37808","2","55","435"
"","9263561","3137","2953","true","5408563","1640535","31","56","621691"
"","8715071","2699","3229","true","1909404","1157047","5","35","57365"
"","4567279","2029","2251","true","3287949","105035","12","45","3474"
"","16117","71","227","true","10823","5072","2","2","532"
"","2282671","881","2591","true","942265","95008","19","58","214916"
"","6175049","2293","2693","true","2853924","4232740","26","26","2791"
"","120949","79","1531","true","70948","112344","4","7","618"
"","6814","2","3407","true","3873","51","0","2","116"
"","5164063","1531","3373","true","1228628","2410560","4","14","2950"
"","471797","463","1019","true","294887","351836","35","11","4793"
"","2931133","2843","1031","true","2263701","2070377","20","16","4035"
"","9981773","2843","3511","true","2028896","596408","9","18","2028"
"","9247681","3041","3041","true","8457422","5398176","58","9","148184981"
"","10367311","3187","3253","true","3249032","246878","0","71","4021"
"","173843","661","263","true","164392","159395","4","26","1090"
"","9116123","2671","3413","true","633715","4453245","17","19","69157"
"","3115513","2417","1289","true","957339","962495","12","51","100228"
"","1837951","659","2789","true","221962","116522","3","22","576"
"","715333","521","1373","true","428312","652342","7","55","71954"
"","5773337","1901","3037","true","2344133","1272072","9","125","10586627"
"","867137","701","1237","true","658393","548336","16","20","10078"
"","1092859","701","1559","true","997584","518971","71","23","93863"
"","1142293","599","1907","true","422949","536160","18","27","652732"
"","623809","1993","313","true","95448","529266","0","9","56"
"","1994893","1531","1303","true","823090","1779965","18","21","9882"
"","2921","23","127","true","2060","657","5","2","167"
"","248977","811","307","true","83291","235759","6","33","401"
"","1042339","523","1993","true","787055","801699","5","1","3546"
"","560743","683","821","true","472725","223962","5","4","2625"
"","732961","421","1741","true","553438","611115","5","2","287"
"","2379463","1381","1723","true","34083","1838064","25","15","28632"
"","7284397","3343","2179","true","5887728","4393407","6","91","895"
"","7750469","2657","2917","true","3244856","5365142","55","42","35564"
"","274639","1423","193","true","32260","94872","15","25","2603"
"","6417181","2113","3037","true","4123487","2899576","21","125","1132188"
"","1892251","809","2339","true","934972","127590","1","21","703"
"","261829","107","2447","true","3546","150778","6","9","552"
"","4159919","1999","2081","true","2288690","2253313","35","25","11848"
"","1456967","1021","1427","true","550246","1000507","32","9","11240"
"","1005973","1009","997","true","580579","269515","10","20","21113"
"","3703153","2647","1399","true","2596777","2444286","17","41","1253802"
"","2608271","1493","1747","true","2351964","876880","12","40","1636"
"","1274863","1213","1051","true","371432","522776","43","11","16482"
"","3303067","1097","3011","true","902133","2638684","9","52","6057"
"","8836777","2677","3301","true","2950615","8609793","33","28","45361"
"","1791557","1259","1423","true","702253","243977","14","33","18080"
"","1505759","1607","937","true","864849","782393","12","18","1186"
"","269447","211","1277","true","23600","255700","4","6","1287"
"","456919","383","1193","true","233605","163516","7","20","534"
"","1022863","3491","293","true","110864","843974","6","55","3318"
"","1861207","2267","821","true","1128662","1766579","1","18","312"
"","1307477","2861","457","true","739477","74542","8","30","7183"
"","11550199","3301","3499","true","10453111","134560","61","17","34556"
"","1244809","619","2011","true","534330","775121","29","32","15061"
"","879029","547","1607","true","299121","464862","14","2","1938"
"","1726721","3067","563","true","375987","93823","31","9","3750"
"","2617451","881","2971","true","1474782","70468","9","9","316339"
"","991301","631","1571","true","901386","690872","9","10","12091"
"","347593","193","1801","true","51353","131255","44","8","3241"
"","5025991","1723","2917","true","4320114","2283528","10","10","1565"
"","4109759","2083","1973","true","1002150","2322087","9","27","4358"
"","5798293","3319","1747","true","4884184","5275826","15","93","17564"
"","178967","191","937","true","7236","102810","6","18","369"
"","295261","503","587","true","39676","283281","5","16","882"
"","1532387","433","3539","true","459648","1491054","0","1","55"
"","1436219","743","1933","true","652070","260509","7","15","945"
"","3452597","3323","1039","true","246220","1987584","3","6","116716"
"","5082941","3163","1607","true","4484820","850533","4","12","2941"
"","16123","23","701","true","5763","13031","13","2","586"
"","82273","2837","29","true","11418","67011","2","2","206"
"","1354103","1699","797","true","1352768","905651","3","38","634"
"","3095881","2459","1259","true","841571","2707409","1","20","76282"
"","5029","47","107","true","680","252","7","9","204"
"","2388311","2251","1061","true","997832","1805941","68","45","9185"
"","6260281","1759","3559","true","1174756","3431553","0","26","58"
"","1333183","971","1373","true","805251","176417","11","15","1025"
"","6775487","2677","2531","true","2563127","6217232","5","28","8258"
"","870539","1321","659","true","853067","275783","3","18","239"
"","5625677","2089","2693","true","4176001","543144","15","26","6716"
"","1764643","881","2003","true","1556497","1153894","4","10","3327"
"","669491","631","1061","true","664836","638334","6","13","571"
"","581929","3251","179","true","190514","251911","4","21","501"
"","175577","521","337","true","146032","152284","4","55","1743"
"","768973","487","1579","true","596431","407475","7","33","29445"
"","4848967","2297","2111","true","2346439","549978","16","16","116817"
"","1690583","3361","503","true","437401","252546","42","21","4098"
"","2681537","773","3469","true","2598537","624676","10","12","638790"
"","1729781","2917","593","true","569866","24306","3","6","1473"
"","2053489","1433","1433","true","1949775","412166","62","18","5265247"
"","944861","2467","383","true","158997","414075","13","20","75483"
"","4835","5","967","true","1907","2222","1","3","56"
"","894797","1049","853","true","24455","778686","3","23","1649"
"","740657","593","1249","true","12689","639490","27","37","61182"
"","7085929","2411","2939","true","6918181","1768285","38","61","298655"
"","271907","2141","127","true","182239","95244","12","6","1226"
"","1236047","1019","1213","true","233264","940450","108","8","14620"
"","3704777","3299","1123","true","1749327","2340025","27","26","32808"
"","69107","2383","29","true","50539","920","15","2","1402"
"","6975013","3301","2113","true","648599","3509601","69","21","38808"
"","10353131","3559","2909","true","2497829","5814817","216","34","49706"
"","6614821","2161","3061","true","3592893","1583163","19","50","125753"
"","1391099","881","1579","true","867688","771659","3","41","925"
"","3472727","1607","2161","true","1913991","1857746","6","15","1571"
"","3960491","1571","2521","true","499577","3317951","25","60","209130"
"","2418817","1667","1451","true","2373326","873026","0","50","82"
"","7840477","2203","3559","true","2954884","4179180","22","34","101153"
"","189443","389","487","true","154520","102005","3","7","1917"
"","204761","2467","83","true","50256","21870","27","5","17019"
"","507769","1733","293","true","722","90673","3","10","1903"
"","520673","1087","479","true","329069","209499","20","16","7431"
"","541997","1553","349","true","173491","204203","2","29","59668"
"","2945083","1033","2851","true","2017636","900044","11","53","6678"
"","722429","557","1297","true","555709","296704","4","12","931"
"","7189769","3547","2027","true","3697570","455612","10","16","30635"
"","10388039","3571","2909","true","3453282","7892035","17","31","4174"
"","3273637","1889","1733","true","2229514","1866826","3","39","2143"
"","11091989","3203","3463","true","10338655","2564974","29","68","10118"
"","1712609","647","2647","true","158437","288140","12","90","8112"
"","164693","1049","157","true","151920","102308","4","3","421"
"","124727","3371","37","true","76857","9776","1","2","68"
"","98341","2287","43","true","4055","26925","4","62","359"
"","784027","1279","613","true","26171","517307","15","15","931"
"","2026","2","1013","true","1880","924","0","2","119"
"","1496819","1699","881","true","656345","93386","0","41","102"
"","353273","653","541","true","223443","137424","17","13","4539"
"","745489","223","3343","true","565067","534980","3","91","2698"
"","223393","1759","127","true","116548","114789","4","26","350"
"","9416159","2927","3217","true","580035","4746050","32","24","139279"
"","1600289","2081","769","true","1124441","286231","12","22","31491"
"","9320473","2693","3461","true","4796198","7626541","12","26","77265"
"","1369073","1823","751","true","1134007","869672","7","31","3795"
"","49471","811","61","true","35225","10459","4","10","479"
"","158603","797","199","true","140812","48360","6","38","1204"
"","1848079","1321","1399","true","522308","1741591","8","6","138860"
"","5599553","2423","2311","true","4859105","3826907","46","69","191139"
"","4735021","1987","2383","true","1026221","732145","3","10","953"
"","358957","829","433","true","25327","45223","28","35","8621"
"","1095469","1709","641","true","851519","253369","52","2","77954"
"","1001677","1019","983","true","657111","301265","3","42","3922"
"","8609681","2411","3571","true","3090886","4315674","29","61","370090"
"","5968153","2039","2927","true","4269249","5712260","42","87","772555"
"","10389","3","3463","true","5030","3686","9","1","1473"
"","156337","1231","127","true","24040","68744","9","6","1164"
"","1748869","1033","1693","true","379779","796078","0","4","49"
"","204257","157","1301","true","112397","169231","27","6","4214"
"","8790503","3359","2617","true","5786306","5948560","67","13","391434"
"","332323","439","757","true","114131","108075","2","26","284"
"","8105393","2851","2843","true","7757744","6765537","63","16","505537"
"","6476527","3323","1949","true","2742558","2458004","12","81","2796239"
"","1858099","2689","691","true","316357","371637","14","40","99463"
"","57509","131","439","true","11394","7882","9","6","552"
"","2798879","2633","1063","true","1979101","774722","19","32","3949"
"","1708901","2617","653","true","968452","731413","13","5","3651"
"","673697","383","1759","true","143466","612641","8","4","2737"
"","106493","977","109","true","37233","76909","29","1","1853"
"","798883","281","2843","true","58701","60949","21","4","4183"
"","9092687","3389","2683","true","1910307","3855593","44","32","57244"
"","3560369","1907","1867","true","614226","2776212","0","28","61"
"","400781","2239","179","true","121408","177793","3","21","345"
"","3522401","3533","997","true","3316125","1330101","29","22","32708"
"","8850467","3331","2657","true","4404753","7904022","15","48","153363"
"","617263","1237","499","true","461423","305735","82","2","5964"
"","147737","157","941","true","102779","26634","0","3","36"
"","99641","2693","37","true","20008","84758","8","2","473"
"","661369","313","2113","true","568861","234577","10","9","891"
"","3734639","2411","1549","true","2664816","1984914","14","33","363760"
"","516463","241","2143","true","301020","374525","3","13","2220"
"","1428701","997","1433","true","1022292","1320395","18","14","6954"
"","845639","347","2437","true","362654","62903","7","32","3880"
"","663107","1451","457","true","231681","240387","1","31","5471"
"","293243","127","2309","true","122564","236991","16","6","930"
"","466883","541","863","true","281380","421186","0","13","33"
"","694769","2099","331","true","213106","263749","0","32","70"
"","4953419","2473","2003","true","4856037","4185854","38","33","11846"
"","2661887","3001","887","true","2333016","1629625","8","32","2364"
"","43657","293","149","true","40931","4128","2","14","183"
"","724151","1193","607","true","482106","232769","1","7","86"
"","11028527","3181","3467","true","9045634","4061007","18","14","532650"
"","563617","197","2861","true","330076","307188","1","75","1767"
"","2100017","2503","839","true","1928788","1313050","15","5","20754"
"","1359131","599","2269","true","1355118","453024","26","27","14198"
"","1134671","587","1933","true","992309","532101","17","16","1756"
"","1387097","751","1847","true","486113","327271","0","28","68"
"","5499161","3137","1753","true","376244","84503","29","58","74853"
"","1510879","2131","709","true","459422","1019532","8","5","3521"
"","3945269","2719","1451","true","172910","3314325","22","31","175470"
"","258541","1129","229","true","132648","211424","11","28","9614"
"","620833","1033","601","true","310981","277926","1","38","200"
"","1854557","761","2437","true","843014","1761763","11","26","10701"
"","4057819","1301","3119","true","76558","3833846","5","38","90607"
"","244709","107","2287","true","90035","86932","0","2","27"
"","1398679","2557","547","true","608380","991827","9","12","4105"
"","7627507","2371","3217","true","6708917","2523600","4","2","6557"
"","1401451","631","2221","true","165489","1364389","1","11","8662"
"","8458693","3491","2423","true","6203678","1312787","2","61","7299"
"","386899","421","919","true","207636","102386","10","12","3955"
"","8791501","3449","2549","true","8446392","2711142","20","20","128894"
"","8496911","3323","2557","true","5298929","77535","15","3","427655"
"","1091977","599","1823","true","574199","388253","12","31","38309"
"","306079","307","997","true","288224","213449","8","22","519"
"","464977","947","491","true","368906","396369","11","36","1166"
"","6172151","1747","3533","true","6149654","5149815","50","20","12359"
"","2813537","2971","947","true","1943540","836497","6","36","12403"
"","3394249","2617","1297","true","1475960","2990856","8","11","2761"
"","626551","1447","433","true","365756","202245","4","30","451"
"","804569","283","2843","true","148367","239210","23","8","5642"
"","5254933","2347","2239","true","1075576","2002641","7","33","3144"
"","84193","59","1427","true","24691","58380","37","3","2137"
"","913777","1481","617","true","840799","805255","10","10","1208"
"","1448263","1747","829","true","942082","390797","1","35","284"
"","6589357","2467","2671","true","6103818","5890138","20","7","70297"
"","41939","17","2467","true","24454","31855","3","1","1564"
"","2160539","1489","1451","true","1227068","720808","7","54","83122"
"","5620313","2477","2269","true","2590409","3157659","4","8","12781"
"","3191467","3163","1009","true","1554906","999956","9","49","152265"
"","2185153","3463","631","true","912593","482882","15","11","8007"
"","56759","211","269","true","31577","7945","4","5","292"
"","1357451","1277","1063","true","271864","256540","2","14","1783"
"","10897","17","641","true","2557","4480","4","4","425"
"","337177","1949","173","true","174924","36545","17","81","10824"
"","1117229","809","1381","true","377056","1021829","12","10","3856"
"","510641","907","563","true","323330","67556","8","2","1471"
"","2016701","1543","1307","true","654766","924008","1","22","407"
"","870347","599","1453","true","175037","812972","14","2","7936"
"","321421","293","1097","true","219166","7620","2","11","1944"
"","6939287","2267","3061","true","5154174","3156947","11","15","22420"
"","84611","211","401","true","75369","30858","3","29","728"
"","1544549","1319","1171","true","1131792","116162","8","15","29127"
"","5368789","3001","1789","true","1393479","117922","6","1","573"
"","7563109","3307","2287","true","5928791","4939998","4","46","91499"
"","58339","227","257","true","36230","51393","5","4","8538"
"","3130727","2267","1381","true","593080","395851","17","33","23315"
"","1327897","523","2539","true","1217033","399475","3","14","976"
"","1853413","1429","1297","true","446569","1030219","37","11","9273"
"","7128371","2647","2693","true","6507588","3781178","6","90","17372"
"","412483","397","1039","true","339875","347148","0","25","57"
"","577183","163","3541","true","571775","56532","3","10","319"
"","1367489","691","1979","true","1046534","710708","4","40","2010"
"","70267","2423","29","true","70033","14304","6","69","1130"
"","3435083","3391","1013","true","196175","185032","2","6","1510"
"","5109623","1913","2671","true","1694852","2155885","15","54","30080"
"","481829","3517","137","true","389526","388567","3","3","12228"
"","3682453","1223","3011","true","302062","3056258","18","14","2670"
"","4206457","2039","2063","true","894069","2574205","28","5","30680"
"","1655063","593","2791","true","1077325","749989","30","37","442441"
"","965231","1039","929","true","509087","182841","56","6","14424"
"","275203","149","1847","true","45264","93242","1","8","1465"
"","1617667","2843","569","true","1242358","912570","0","21","59"
"","440729","137","3217","true","261428","42672","6","19","3946"
"","3041609","1951","1559","true","1821129","1522626","0","10","38"
"","3403091","1669","2039","true","872004","1528562","2","19","21830"
"","771083","1283","601","true","325505","307475","5","38","366"
"","5069593","2003","2531","true","3434006","1058448","1","27","838"
"","506273","347","1459","true","291256","434238","4","86","22385"
"","2918","1459","2","true","2274","2180","0","2","75"
"","1998121","907","2203","true","230870","1761886","24","18","39349"
"","826901","347","2383","true","38109","190621","55","7","11825"
"","1779139","1103","1613","true","325746","1222574","17","58","3178"
"","854603","761","1123","true","608570","605201","39","26","14440"
"","5918137","2089","2833","true","910905","3319522","125","8","27116"
"","258857","683","379","true","241516","230525","38","14","10917"
"","88549","1213","73","true","38987","52492","2","6","139"
"","342787","919","373","true","104725","198348","8","1","451"
"","11521669","3329","3461","true","4402920","7821803","22","81","213788"
"","161197","331","487","true","28956","150706","1","33","6849"
"","5685937","3119","1823","true","1886597","2220330","9","84","237207"
"","275477","83","3319","true","245679","169342","11","93","15168"
"","3501203","991","3533","true","1422422","2574180","24","23","15736"
"","1055749","313","3373","true","488884","9918","4","22","611"
"","3578","1789","2","true","2188","362","0","2","52"
"","757901","509","1489","true","530677","242583","0","46","112"
"","150181","839","179","true","121227","144139","7","21","2533"
"","48791","97","503","true","31191","46129","3","4","162"
"","144401","197","733","true","128561","87782","6","7","467"
"","105709","2857","37","true","60025","15070","6","1","721"
"","7693229","2689","2861","true","4892794","7250258","21","75","174799"
"","6150197","3461","1777","true","961291","1540593","41","16","263517"
"","2457331","1483","1657","true","1006036","1083915","6","85","1205049"
"","3609197","2437","1481","true","2858065","3048151","2","26","267"
"","6166003","2963","2081","true","3228875","1959465","17","39","42338"
"","3366521","1063","3167","true","1905969","2409831","12","15","184273"
"","4100429","2011","2039","true","2468951","3762024","2","2","1243"
"","1932773","887","2179","true","856445","247076","0","8","51"
"","1144699","421","2719","true","800611","647788","12","10","17059"
"","50467","109","463","true","39722","36997","42","1","1762"
"","5957353","2939","2027","true","2579492","1674280","2","6","860"
"","483193","271","1783","true","462124","335567","4","9","2481"
"","680863","281","2423","true","642752","32156","12","69","3955"
"","10725049","3251","3299","true","7106601","4645594","92","4","3016214"
"","266327","229","1163","true","208574","79481","0","20","63"
"","1606229","2969","541","true","282548","122222","5","14","3559"
"","2644861","3079","859","true","2542980","2181341","76","6","10522"
"","1896119","1289","1471","true","1153583","855824","37","51","40723"
"","59597","977","61","true","20097","6128","0","10","32"
"","1353431","509","2659","true","874496","260267","7","27","29151"
"","7741631","2689","2879","true","2380396","6009","6","54","326557"
"","759769","3347","227","true","597476","439257","2","23","10817"
"","4677271","2239","2089","true","3543705","169532","6","15","609"
"","6363263","3049","2087","true","3200232","4938703","2","14","576"
"","55157","19","2903","true","54960","38810","6","1","310"
"","989267","2467","401","true","707349","542060","4","71","56334"
"","1888631","3491","541","true","1781559","1457500","2","2","12831"
