#### DATA MINER - 1557729301687
#### Pollard 3 
"n","p","q","success","bInit","b","i","time (µs)"
"1360792400368691","89811671","15151621","true","3","333124902951891","2087","7080"
"6600217593707141","67433453","97877497","true","3","2232255565772620","99469","385259"
"4909736313213929","52242181","93980309","true","3","3959526269564570","870703","3441421"
"9350451976953803","98179579","95238257","true","3","2828801083529081","18121","68764"
"7280140795831837","90709043","80258159","true","3","18935059181036","91997","354894"
"3660239601295337","46690363","78393899","true","3","1639556736005560","499","1730"
"5599304219175077","57761593","96938189","true","3","469719526978128","49117","188909"
"1005640129207367","11184409","89914463","true","3","930506188676117","953","3154"
"1064118143892179","51134399","20810221","true","3","336916874493592","2731","9340"
"815795280526997","47012257","17352821","true","3","32651328829697","683","2254"
"1885416743510159","82478863","22859393","true","3","1324735381938925","659","2225"
"1719160716413837","46362161","37081117","true","3","146102700634936","44579","164289"
"3637903160591209","62070373","58609333","true","3","859082240186077","4889","17370"
"795653168685757","60701477","13107641","true","3","52913947584799","277","895"
"325328929765123","12536383","25950781","true","3","117271164126505","193","611"
"1834499229589963","19498747","94082929","true","3","1715717133091557","33503","122952"
"4422225254465111","88261361","50103751","true","3","290736735305195","431","1486"
"2184952032068831","97976867","22300693","true","3","1367028979691200","14633","53532"
"2579483301302623","49922447","51669809","true","3","408126335470852","104173","391041"
"3523652355625931","62475719","56400349","true","3","2246821467104686","3989","14176"
"4045737804575039","45751513","88428503","true","3","1162439939074380","4423","15798"
"4954710879834803","87322771","56740193","true","3","722036016417349","33457","125947"
"4998846262598009","50060807","99855487","true","3","2284441175714890","521","1813"
"3414003593297669","42797297","79771477","true","3","1255111535821737","6841","24767"
"4428686142584411","45127759","98136629","true","3","3262079012973781","34033","128682"
"481684815315617","11682623","41230879","true","3","432818967065914","929","3014"
"2159677182887251","21693601","99553651","true","3","320348885320577","131","431"
"2137608329982481","57249463","37338487","true","3","1984773501531907","214589","812547"
"3096563263361023","38448967","80536969","true","3","2908557773013477","149027","567646"
"5466553011108467","59660927","91627021","true","3","4926104038776950","6133","22188"
"3146480398046879","67944791","46309369","true","3","1808582847760639","165719","632418"
"4278585018016999","66586981","64255579","true","3","1553962384260216","65701","249943"
"4402802422759009","60692407","72542887","true","3","2713899579375853","4423","16250"
"2911450059633337","32657059","89152243","true","3","334896115307343","259183","992579"
"340191076585043","33421291","10178873","true","3","293275459999903","1123","3620"
"3385159823953889","71029331","47658619","true","3","3332325621906347","14009","51502"
"8564587741233089","98919313","86581553","true","3","4527791969998915","13831","52796"
"334973882194751","13654841","24531511","true","3","7910504631594","467","1482"
"607799482810397","49564159","12262883","true","3","75865196344194","12437","44188"
"5321218273220777","74110613","71801029","true","3","4787798761654009","94049","361874"
"3115346815401001","53691419","58023179","true","3","2641849332198729","1873","6614"
"541616662207703","42715693","12679571","true","3","202447182561131","2243","7414"
"3570263535421103","48763787","73215469","true","3","2777575833176753","877","3030"
"1390946834771909","68893757","20189737","true","3","904226485145755","4451","15353"
"7116022571341841","81956191","86827151","true","3","5964154286949389","14303","54539"
"1399826811207491","26397671","53028421","true","3","1028223866399011","809","2695"
"3681819541295617","63207401","58249817","true","3","1520953282711157","2909","10448"
"5289499256998793","71152699","74340107","true","3","2786564570788001","1789","6307"
"2805193398043219","87034187","32230937","true","3","12783208616382","66047","246196"
"6648800527390297","78691507","84491971","true","3","2488174143821267","2816399","11458648"
"8715782578777459","87647159","99441701","true","3","4217033321041933","607","2155"
"4833912002486449","56480533","85585453","true","3","2751386641144970","4706711","19102046"
"4142352626257511","51278657","80781223","true","3","2150916650270708","431","1482"
"3336926661351137","73683509","45287293","true","3","2223494714751084","1051","3639"
"1799162619654943","96358963","18671461","true","3","1035114635171592","7237","26130"
"993194831197913","25930483","38302211","true","3","347511517346525","64919","235926"
"1611302346591029","23615693","68230153","true","3","656076423117876","14723","53544"
"3261959720256299","36047057","90491707","true","3","227407921983676","218579","837670"
"1799482688455159","90648683","19851173","true","3","1199730513774770","26539","97596"
"417152103208307","17963221","23222567","true","3","171742745373580","1601","5269"
"1415352700318679","89052427","15893477","true","3","299423093789491","2221","8143"
"3037343105424841","72222739","42055219","true","3","2874069016614936","5003","18226"
"3117616642895869","87969341","35439809","true","3","2387883651493131","553747","2152923"
"1813549934151223","41833019","43352117","true","3","783228174879806","10838029","43495958"
"788315289150407","47919359","16450873","true","3","497484121814147","247007","914368"
"472805291142539","11200151","42214189","true","3","230356792743974","3067","10169"
"4048012581971711","86123491","47002421","true","3","3499278540786901","4073","15087"
"4131089198167313","49155481","84041273","true","3","3558195634025070","12413","45897"
"3689319972900307","95965633","38444179","true","3","3351000043284384","23801","89511"
"2684442663170461","44216219","60711719","true","3","823380225601471","839","2876"
"7485045502621553","79008521","94737193","true","3","4951918762341581","101","347"
"4335268538721803","51028279","84958157","true","3","1552317128575194","56041","212027"
"396477730481383","32533057","12186919","true","3","77853687516649","281","882"
"1932193341420119","26959091","71671309","true","3","76027419489712","26783","98107"
"2985461329049257","84947801","35144657","true","3","2355320495030681","1291","4457"
"1103594917275197","90722789","12164473","true","3","448992060850977","283","929"
"2193303271934521","24014849","91331129","true","3","1162580309365007","41","133"
"1573362483910367","36667751","42908617","true","3","672964517474286","911","3088"
"2068287408659543","81457331","25391053","true","3","1997515510626863","705307","2717787"
"3355811554078163","99042067","33882689","true","3","1562971951913948","1427","4966"
"2629200133955371","63335099","41512529","true","3","2123849125693976","1862797","7331457"
"1161356173332217","68781077","16884821","true","3","571124429461348","5107","18129"
"4077626226872447","72677807","56105521","true","3","2687378376813525","1489","5215"
"546818642320807","35682169","15324703","true","3","428888248567676","3037","10210"
"4746310025934329","66938147","70905907","true","3","1818789043446784","2011","7129"
"2398149109460833","69713339","34400147","true","3","1586920852489782","103","339"
"6223457578159847","66870649","93067103","true","3","5711699261512418","1033","4044"
"3825523308316579","82423223","46413173","true","3","1402273491262283","257","1119"
"5874160954757873","91030853","64529341","true","3","3204511782115441","929","3480"
"3512719319018201","73279103","47936167","true","3","278431425743294","18199","67969"
"2882868206972891","39701143","72614237","true","3","915368014039496","421","1436"
"775565104851749","24685099","31418351","true","3","24734159661453","1567","5339"
"844186605667589","17614171","47926559","true","3","546956647025681","383","1250"
"1327024269676951","26091451","50860501","true","3","98899905930011","251","826"
"1758999617531729","28016699","62783971","true","3","553980583731630","2092799","8157818"
"9527832670307459","99982429","95295071","true","3","779319850605587","941","3357"
"959482137616817","12073427","79470571","true","3","558226085522153","2437","8733"
"702869018991473","12943547","54302659","true","3","369557513904390","12007","41808"
"1702959319177009","44660327","38131367","true","3","764783020570612","11027","39882"
"3136338362215277","85812163","36548879","true","3","787703925531773","1987","6961"
"917940776119277","83701201","10966877","true","3","415813337363831","373","1224"
"2051769589605217","52552573","39042229","true","3","1724339554520749","3253519","12832768"
"1650542065384759","40200203","41058053","true","3","1168080052372176","2017","6917"
"3242332092694901","38086463","85130827","true","3","2845878025919131","9151","33133"
"722311268335289","22300897","32389337","true","3","659841192826598","997","3268"
"1223250284207381","21890201","55881181","true","3","558719606051351","1097","3878"
"1342691477825713","47521909","28254157","true","3","99299234776501","5701","20046"
"1562446404777133","34905917","44761649","true","3","461680779162397","47417","175064"
"1096975202735623","58284203","18821141","true","3","630801306307653","379","1246"
"2124369082680799","32990351","64393649","true","3","1219499030768013","2423","8862"
"1461697445235749","78569279","18603931","true","3","229270380700561","853","2841"
"5300354073285581","88768699","59709719","true","3","1488955381330173","107","361"
"859682327729107","37116773","23161559","true","3","652984066773236","3257","11099"
"555974290669621","54358687","10227883","true","3","500577244030548","1597","5237"
"3425268717980017","38588819","88763243","true","3","767519696074018","338791","1309656"
"4136773024329571","82243583","50299037","true","3","1512622909369422","520529","2032513"
"4701707333587393","95086609","49446577","true","3","4310930181839921","27901","105819"
"1251587960392267","42226427","29639921","true","3","1132719161656159","2273","7729"
"1263465302983057","29512531","42811147","true","3","1198754113735208","3061","10629"
"4917017402648971","97190351","50591621","true","3","4460143445622556","10177","38199"
"931103851402741","46536143","20008187","true","3","382159087641157","261439","968265"
"2339084660383187","33672739","69465233","true","3","2279937787202169","13789","50850"
"7233556070937799","77400293","93456443","true","3","4055258319242761","691","3001"
"3893965943205167","89324161","43593647","true","3","3870329787638797","46523","175575"
"4631435535506869","87163541","53135009","true","3","3425006184815444","106297","406677"
"5744677858285141","93754117","61273873","true","3","930072503108494","383","1329"
"3243312752326039","48653251","66661789","true","3","1419279651267823","64871","244311"
"305987727332957","10427867","29343271","true","3","170062358004018","46141","161541"
"2869050824293331","45491531","63067801","true","3","2514195679491966","409","1390"
"2841077413504667","46372561","61266347","true","3","28093332159899","167","565"
"7019983287112073","97677787","71868779","true","3","942391772575669","16279631","67929049"
"4286146067420653","46104449","92965997","true","3","562293824986615","269","913"
"6731573072017043","99748127","67485709","true","3","3285077284134949","744389","2972742"
"561706871551097","22561663","24896519","true","3","29970281402637","6679","23522"
"3842009872427371","65283149","58851479","true","3","1575684725417288","75211","285847"
"1787954531694073","84197111","21235343","true","3","812402937980103","4051","15112"
"3546726506422793","39729203","89272531","true","3","12427629040511","359","1231"
"1753785525015031","50073883","35023957","true","3","98848348736151","3511","12177"
"1039500265419067","20257519","51314293","true","3","382779584405017","18043","65246"
"984550763529617","11185607","88019431","true","3","499065068643003","37139","136554"
"1542289203900409","62474987","24686507","true","3","326215768569955","3631","13003"
"618008609635031","57477191","10752241","true","3","404556357810747","631","2073"
"1716833360134301","58040887","29579723","true","3","715355784394217","499","1662"
"438060478228271","21392677","20477123","true","3","32492218260112","249721","911208"
"1262464696926911","25129241","50238871","true","3","1117584383809853","152239","565801"
"5102912794459453","97267447","52462699","true","3","3935895533667279","4703","17395"
"4206519771548729","74548613","56426533","true","3","458933934892211","7573","27958"
"2909184587392297","40626127","71608711","true","3","686428101418322","2257007","8956813"
"3435238094744987","54011767","63601661","true","3","1462082488063999","77563","303219"
"2790354282567437","39238631","71112427","true","3","1004882950256436","1999","7157"
"1518418084309969","71535853","21225973","true","3","976399653503036","662369","2524953"
"6186476597117041","64293413","96222557","true","3","1924168823017763","17419","65417"
"3787161594215801","58955723","64237387","true","3","3069272258352660","601589","2365214"
"2138664534949753","38203559","55980767","true","3","124975718789093","154643","581790"
"7659187455748523","96210337","79608779","true","3","284092446000854","6883","25110"
"638578124087389","31783261","20091649","true","3","288213089842359","1321","4549"
"1335412107016111","16573229","80576459","true","3","339913000938386","356533","1344857"
"3285668501855437","64254569","51135173","true","3","7895884333277","1433","5018"
"3663265855317743","83155577","44053159","true","3","2632537926176769","599","2049"
"1447124479055743","56465947","25628269","true","3","365937451074226","4363","15681"
"1895623962552031","35420969","53516999","true","3","954125087304552","4111","14261"
"1645858656334027","20974171","78470737","true","3","1281135224068361","9133","33124"
"211407013976461","17096557","12365473","true","3","191206115446073","1429","4552"
"8098556316880591","81385543","99508537","true","3","305938917643134","22273","86335"
"850478726075597","75362489","11285173","true","3","553111156104728","191","620"
"357323797299551","11038823","32369737","true","3","350812470281241","4787","15773"
"2329185468757733","91283363","25515991","true","3","995101574220032","69259","259555"
"1785657109204517","29628329","60268573","true","3","735682875233324","8839","31876"
"2803195885949743","31472209","89068927","true","3","1381101802303804","4111","14641"
"301646729153311","15141983","19921217","true","3","239333660407737","839","3164"
"806329094561267","20101309","40113263","true","3","176286238265257","7723","26498"
"1921740975285377","21497783","89392519","true","3","1426095335190249","9623","34517"
"1404011834065439","19145663","73333153","true","3","806224170749930","2861","10008"
"3493010549055697","49623671","70390007","true","3","807344168437096","72269","273128"
"1463783942472701","52140353","28073917","true","3","1056581012706395","269","903"
"6163335630509363","61942009","99501707","true","3","5529850152259011","391739","1542227"
"135620785934141","11327717","11972473","true","3","19221422282365","2141","7289"
"4899248339174597","70518817","69474341","true","3","3553405578088162","1399","4985"
"612445660964653","13369789","45808177","true","3","162292141198929","3049","10169"
"1496151313056607","82235617","18193471","true","3","1234150199771331","14519","52173"
"2710925137231351","39213491","69132461","true","3","933733570272650","10513","38184"
"3242000855021959","72224059","44888101","true","3","2284046792659082","953","3278"
"608993544944377","24137083","25230619","true","3","287498614299771","11779","41796"
"3354673778148293","42742099","78486407","true","3","792494251157097","339223","1309203"
"684422484630823","18267499","37466677","true","3","251697988885133","359","1158"
"1712710634970077","59584753","28744109","true","3","66453879270518","34057","123486"
"1355601584167783","28129417","48191599","true","3","622128531650120","467","1556"
"5746967100480857","81887137","70181561","true","3","1901282323959800","239","820"
"3039828683898733","78875761","38539453","true","3","684927205358566","1693","5912"
"6488518715688509","89629693","72392513","true","3","2637147478601408","102317","395748"
"3932085503051669","61771783","63655043","true","3","801902384740403","23887","89459"
"2360623960408687","62703061","37647667","true","3","556833843476830","6491","23680"
"1703558802948971","22012099","77391929","true","3","1487079252474443","44201","163610"
"1105267532259607","22677619","48738253","true","3","959286570659249","1381","4632"
"1547814226421863","65549327","23612969","true","3","1346843538873794","2951621","11537799"
"2930406056572091","67208711","43601581","true","3","2211556252168169","61","204"
"762174488918681","27172183","28049807","true","3","445651380965746","421","1370"
"3602151344746517","88487117","40708201","true","3","2478764125504227","307","1035"
"2733058238709179","38066767","71796437","true","3","234929699675540","2549","9402"
"3485672576006837","94186343","37008259","true","3","987818268848748","1033","3674"
"5838671777973467","58860973","99194279","true","3","4685587906786280","1423","5032"
"5037712190773649","96143951","52397599","true","3","1511264020986563","72173","275722"
"387283266834721","23879993","16217897","true","3","347393839967606","102931","364461"
"3012315323800313","33886873","88893281","true","3","1909120905167270","571","1936"
"1967122009269479","98356607","19999897","true","3","1058873606772842","119047","445972"
"1505266449909049","34821757","43227757","true","3","944092224403179","311","1026"
"6054329260215259","93128393","65010563","true","3","3619860776957797","24821","93718"
"287750056728691","10206509","28192799","true","3","123551312214842","196279","696278"
"2407391659915813","67227773","35809481","true","3","179634286584110","7523","27346"
"1967999992175057","78993529","24913433","true","3","1919900121425197","3923","13623"
"4682296068616339","48042559","97461421","true","3","3999828217380225","397","1401"
"919782156984389","40700809","22598621","true","3","672813262977616","739","2436"
"1606262803058171","47320313","33944467","true","3","1103730990911596","1429","5360"
"4146010214356697","74084651","55963147","true","3","998638350024938","14551","54089"
"2914381353223723","40872869","71303567","true","3","853058629847857","28463","106604"
"1576871313605977","29104613","54179429","true","3","388254751595450","1481","5118"
"2136765389448973","45568091","46891703","true","3","1842714315953610","1151","3936"
"2085442648549957","66001393","31596949","true","3","528284125761449","401","1358"
"6285564986462849","69149909","90897661","true","3","2963477903489317","173","592"
"3961087934254483","46357219","85447057","true","3","86748727486891","858467","3380690"
"327353779531997","10234613","31984969","true","3","326306335767186","2153","6989"
"3397215261170317","42019871","80847827","true","3","1018300371673945","1453","5056"
"1792890144732959","48009919","37344161","true","3","740175306542228","1657","5664"
"2395950029390719","50580973","47368603","true","3","1974041150903327","5861","21234"
"2590196162430853","48609161","53286173","true","3","2303259659050821","198829","757218"
"1528428928279181","36833897","41495173","true","3","314759767508716","59","193"
"450378733985189","10632901","42357089","true","3","174497271981170","67","211"
"4767625705172053","53732309","88729217","true","3","132019530960675","719","2520"
"3595283512174661","54084643","66475127","true","3","2531459244698288","9014107","36640503"
"1768025296724327","21403831","82603217","true","3","696076406583904","449","1498"
"8717107786730417","98365231","88619807","true","3","5473303399450154","269","945"
"2646244195540591","68441431","38664361","true","3","2410644187711005","229","767"
"1418462035104827","33519979","42316913","true","3","166003240697355","240437","900666"
"2211606080085041","26129429","84640429","true","3","157145705772984","38543","143018"
"4128656234681899","85586873","48239363","true","3","3242277752955479","22811","85028"
"650982297030281","19822739","32840179","true","3","68673313393524","14753","51829"
"965648054589359","41872783","23061473","true","3","737311916594324","9871","35057"
"1461924571043551","50770241","28794911","true","3","335367954719842","158657","592971"
"3174905879336969","35913103","88405223","true","3","1311894627267380","617","2125"
"2855796054848111","71987987","39670453","true","3","586221788412371","41","136"
"1658289585629629","68556151","24188779","true","3","1235384651822192","11719","42051"
"1854373773848767","47336141","39174587","true","3","1035347247281277","57727","212973"
"5829060460915817","59632667","97749451","true","3","2667013811484083","1187","4178"
"887518418685623","19152869","46338667","true","3","464711978783522","1723","5825"
"523746048044467","49209217","10643251","true","3","514140407584458","617","1981"
"576116166610741","26575177","21678733","true","3","455713459071727","1109","3635"
"776567567305741","10547749","73624009","true","3","116253782691181","5821","20519"
"677951893374029","11326739","59854111","true","3","89345249009588","117361","425752"
"4761827302508539","98430581","48377519","true","3","2848037758800901","6073","22009"
"5605479931027541","97642967","57407923","true","3","698339942307807","22303","84526"
"4194759776438129","66103313","63457633","true","3","2020768825636242","10151","37718"
"4404104108002693","44859611","98175263","true","3","3811462306714531","28573","107103"
"3128040079221853","47410667","65977559","true","3","1531245164040495","23705333","97314717"
"1142891712818309","12583007","90828187","true","3","28317365188116","6291503","24705170"
"3066955217832041","65201621","47038021","true","3","2489530705481978","2719","9554"
"1075928553577903","10854191","99125633","true","3","1067648787704680","16477","58708"
"914287931815091","34604033","26421427","true","3","62890857547620","719","2382"
"1028347915097749","23530471","43702819","true","3","373764338838153","1871","6286"
"2237919946976563","62368219","35882377","true","3","2049604286268241","1129","3891"
"1983396693199973","97105769","20425117","true","3","1603568157496857","9781","35388"
"2225700486577517","84295511","26403547","true","3","1348374724922378","1609","6045"
"1545811857681769","30542989","50611021","true","3","375244938723154","5051","17541"
"8120763236305939","90624829","89608591","true","3","5080471776157237","14779","55273"
"1358586998776379","16316087","83266717","true","3","510608911387854","1009","3397"
"2897610543342833","41251181","70243093","true","3","2560769133192703","2473","8646"
"2841903767524013","84657611","33569383","true","3","1583709361390069","72661","273721"
"1620537387698981","17364101","93326881","true","3","499285137549073","38","121"
"961801015767983","50159797","19174739","true","3","934930914113054","521","1721"
"2921782783809529","32070473","91105073","true","3","1019143765176035","572687","2216310"
"186966274647487","11208553","16680679","true","3","141359311378009","10861","36079"
"580410554172091","53916913","10764907","true","3","479064065061165","601","1952"
"3119643176827451","73822369","42258779","true","3","1432688819742251","11257","41380"
"1704149175945173","37759607","45131539","true","3","1521981856660978","7699","27965"
"3319203894911857","98505041","33695777","true","3","573612579297007","1052993","4135408"
"488166489671617","37466269","13029493","true","3","307494062127257","1777","5836"
"5283235785186347","99945247","52861301","true","3","1597893573941342","12893","47735"
"2345807658861113","24809597","94552429","true","3","1759458734985382","52121","193767"
"1665819015333623","51422863","32394521","true","3","1453279146154002","47639","175484"
"227997085812403","19228021","11857543","true","3","799347289013","2693","8655"
"2235620652768869","89192437","25065137","true","3","490411503556262","701","2372"
"1621601353141331","28294753","57311027","true","3","229653994892712","6271","22444"
"2013189437158721","22198051","90692171","true","3","150789384816462","29","97"
"865887607365883","22877527","37848829","true","3","296097220355698","4289","14544"
"6332344076734157","85370557","74174801","true","3","1143777434139628","449","1569"
"3366484762292791","74208691","45365101","true","3","1498329987833453","233","783"
"2423577489876691","80893961","29959931","true","3","854675430297474","73","239"
"1161301661530061","33550267","34613783","true","3","168610959941075","26501","96363"
"1625301865462097","40125791","40505167","true","3","282360897807364","5927","21471"
"2721856306034969","54952507","49531067","true","3","1933956327832625","557","1885"
"4608120121048547","95305271","48351157","true","3","1433562486869861","331","1134"
"263121609587227","13866913","18974779","true","3","205319476650591","541","1706"
"3788353519605937","58339469","64936373","true","3","2640688342599359","2953","10451"
"4337396738768263","97033877","44699819","true","3","3262129316877021","2963","10556"
"5052686031958651","83055887","60834773","true","3","1996822034346236","28859","109822"
"5877897768445987","70563721","83299147","true","3","2026603273175341","1627","5781"
"2109967130267761","23977409","87998129","true","3","1049599953457225","179","588"
"5418754999815007","99010441","54729127","true","3","4638920107025024","269","932"
"1013968706014477","54382703","18645059","true","3","337175314587042","57487","209011"
"1325138794452073","78478159","16885447","true","3","175490045420273","47699","174873"
"5406736141925207","60944297","88716031","true","3","3368916312178806","13381","49680"
"1676789888569381","72385349","23164769","true","3","1632045464167824","7537","26533"
"4669281239627377","63421651","73622827","true","3","4319404349410349","431","1478"
"5841016113532451","74199109","78720839","true","3","3779995253745897","104801","404745"
"1832422397486969","71313971","25695139","true","3","378044254881965","1667","5781"
"4712803029215581","56170087","83902363","true","3","1670707816894213","102071","391460"
"6474329694096179","88830607","72883997","true","3","3221334211328710","14805101","61758524"
"6421631324396153","95363449","67338497","true","3","3598582375476704","15461","58773"
"3633836539800751","44965927","80813113","true","3","2306570887380118","2498107","10034350"
"411460226472151","21613447","19037233","true","3","120613054884121","1811","6565"
"1988759637659749","97151051","20470799","true","3","1410011296353248","271","909"
"1561433518081267","96896837","16114391","true","3","1548925396083449","29221","107935"
"2503894319728757","71170639","35181563","true","3","366442176182338","373","1306"
"4240642970514991","74867197","56642203","true","3","3917342699993103","701","2554"
"3870938257262431","94813261","40826971","true","3","1503097930773359","1699","6418"
"1530462958682501","37032263","41327827","true","3","1380665290381762","299477","1142438"
"4303327252555393","82372679","52242167","true","3","2476017295996333","1583","6255"
"3368848927192817","64828721","51965377","true","3","77260471025124","3203","11410"
"5086256432185171","77991191","65215781","true","3","277243397731565","2087","7403"
"5681458170211147","57197507","99330521","true","3","1238253082819749","4051","14655"
"1149889390963661","51515533","22321217","true","3","1115364026247695","348769","1323017"
"1058745798235033","81256451","13029683","true","3","248899988576089","4049","13902"
"2935573020509123","34851211","84231593","true","3","2475984036941410","953","3784"
"2122077373575869","70965061","29903129","true","3","1778967832426482","139","463"
"3358209994287017","38452457","87334081","true","3","790335189716577","421","1474"
"3131880168898709","60795829","51514721","true","3","1638104764693171","811","2829"
"892456303035617","19018099","46926683","true","3","883081863640340","317","1040"
"2291675449190489","46671029","49102741","true","3","265373104380016","65183","247250"
"2917774681046501","72298673","40357237","true","3","235284749929088","3363103","13631558"
"2665479736349249","86381069","30857221","true","3","872704572323642","57143","217894"
"2670249843295459","95265197","28029647","true","3","2013264177152221","4231","14990"
"3267900954500173","38770969","84287317","true","3","616988522559138","43661","167444"
"1162509546229219","73470491","15822809","true","3","15565672530942","8713","30275"
"2072932018386353","81292271","25499743","true","3","898623387194585","4249957","16932416"
"1846572209531381","54716819","33747799","true","3","382914044627996","12911","46273"
"1184319235211429","95847641","12356269","true","3","392500403038846","3529","12289"
"3419321846388299","71947279","47525381","true","3","1529493748776266","269","919"
"2612013004542961","29145419","89620019","true","3","1567608453142603","393857","1534442"
"664179294285673","21544451","30828323","true","3","409648328268474","283","909"
"3328238565175003","38811427","85754089","true","3","3258656668311336","743","2586"
"1401638474653993","34083307","41123899","true","3","676248591838326","2903","9919"
"3826011123280469","48159733","79444193","true","3","3022876202781164","6547","24169"
"4539825608991877","78577061","57775457","true","3","4080979733060160","231109","900795"
"2288738306728879","57572423","39754073","true","3","1355328184686903","16963","64253"
"821313796292761","12472127","65851943","true","3","284329987922189","26111","95597"
"5361995039368543","70980629","75541667","true","3","657459675234425","8669","33325"
"2619272306140043","34574131","75758153","true","3","1025853877142705","60317","229819"
"2239572138724681","64624849","34654969","true","3","1445137851977061","4673","16408"
"795621334614329","22609043","35190403","true","3","571188873826947","451159","1692099"
"4128972355350103","92919769","44435887","true","3","2015879960462159","673271","2663443"
"734897707205447","34665619","21199613","true","3","620839812937459","2011","6747"
"125116026326341","11323243","11049487","true","3","43137660634409","89867","309268"
"1681192399555553","36603109","45930317","true","3","1222174089381588","6491","23203"
"2905963686911039","36399101","79836139","true","3","2235401430734045","2011","7012"
"2695006724002387","81103601","33229187","true","3","308817409906534","503","1737"
"1201121213336249","28207649","42581401","true","3","860090008913726","70969","261182"
"1182706400804287","58921673","20072519","true","3","175609859600836","3733","12792"
"4034760674784067","44002397","91694111","true","3","2686276373038771","2729","10061"
"309972177174367","24475081","12664807","true","3","156339734821362","347","1084"
"2686063137120119","33544501","80074619","true","3","2119071640580454","107","349"
"3995967163442741","66966073","59671517","true","3","338130560569045","23057","87230"
"3507618972585449","89535997","39175517","true","3","3206072168666874","27281","105059"
"4390981708277159","73178117","60004027","true","3","423492959330902","1321","4764"
"834599387774993","39020687","21388639","true","3","576800817201015","5393","19344"
"1844284250943503","27425401","67247303","true","3","1273756541033010","1063","3637"
"3468475259165569","87857417","39478457","true","3","3178692922994465","4934807","20011569"
"1339743009452483","77898299","17198617","true","3","538677453091576","193","623"
"7486499869285589","98013193","76382573","true","3","5695634521023028","4933","19200"
"1858592326583383","19253743","96531481","true","3","1200409412925540","89381","335797"
"1512129320135299","30546209","49503011","true","3","836866943059378","23","78"
"410857812163493","20529053","20013481","true","3","365427870738367","71","225"
"1796201550936241","19768993","90859537","true","3","1185872461366585","4789","17326"
"2024681382253133","21161519","95677507","true","3","1139144353790266","65719","246330"
"192404474539789","13989389","13753601","true","3","160809069656944","307","946"
"2770781500778111","28054751","98763361","true","3","28921763871880","83","269"
"2704671410804323","63841157","42365639","true","3","840837827563436","15361","56282"
"2447070296497231","55929383","43752857","true","3","2164598526488100","781301","3044173"
"8811023536716463","99983669","88124627","true","3","2012877223328141","12211","45872"
"3866584351837897","82538903","46845599","true","3","1622994144627753","6581","24270"
"2825927795064713","73468903","38464271","true","3","540286712685754","25457","97399"
"990193304205871","30172973","32817227","true","3","978757878919906","1423","4923"
"873052580494489","68567033","12732833","true","3","644514888318675","313","1053"
"3641675779049093","58857319","61872947","true","3","3549305043753175","251527","978991"
"1590635357345597","32737379","48587743","true","3","31506576185122","743","2961"
"1474460987948129","60655783","24308663","true","3","984214787153817","362","1205"
"312525542239067","16157359","19342613","true","3","257885441912895","2617","8578"
"1751327163487303","48536627","36082589","true","3","1202067205035193","14029","51013"
"4674633711952741","75114443","62233487","true","3","1480598663210435","14969","57601"
"3652144010070839","87827711","41583049","true","3","520227860528948","123701","477345"
"2994118376966609","84199663","35559743","true","3","1377830655382551","1693","6065"
"1657619222915363","32744597","50622679","true","3","1370674387803590","40759","154700"
"6646838747014451","81741731","81315121","true","3","4419270721722807","271","963"
"723051998825207","43262039","16713313","true","3","357652480208442","19","64"
"2891713995316369","76937569","37585201","true","3","1912935323392276","4799","17829"
"3208035063884327","50323193","63748639","true","3","1575026667555619","11173","40974"
"8942824152754727","95932799","93219673","true","3","4106509585868100","42683","169953"
"891248327773319","15966007","55821617","true","3","614798050154817","3919","13755"
"227955278853307","18021629","12648983","true","3","170103236627103","32413","113107"
"4937155634058917","71907659","68659663","true","3","477300418041819","11443277","47492500"
"6024433124238457","98748703","61007719","true","3","1205139935020628","13613","51790"
"1167709834667069","23391829","49919561","true","3","784254786553402","73","239"
"577196214735919","12579929","45882311","true","3","218807347090802","1259","4113"
"1575947925367759","62064407","25392137","true","3","1004409276250567","1487","5324"
"3221326914464003","71332031","45159613","true","3","1760471529134699","92639","363263"
"1154682097203277","90627907","12740911","true","3","82594866694151","359","1184"
"1486427251565911","33111587","44891453","true","3","1156340173199647","4651","16648"
"1793680874657939","24853811","72169249","true","3","1026856695272549","751763","2911426"
"1431164863363229","16357967","87490387","true","3","691876867578772","313","1039"
"829145075982193","47561897","17432969","true","3","290747423074350","311303","1159449"
"675790553137331","54617357","12373183","true","3","206569139478982","229133","843481"
"597442311728533","28860457","20701069","true","3","188178173986590","3917","13401"
"501648942585053","26712527","18779539","true","3","8349614701972","4967","17432"
"3377632518115819","95777299","35265481","true","3","2088819755773086","293","1107"
"5102220901252049","73272707","69633307","true","3","665671332370830","2818181","11434336"
"6648528319570243","83083757","80021999","true","3","4535791663116192","2423","8688"
"2518061735801351","29719901","84726451","true","3","1714672837011134","42457","164098"
"949119494284121","39488599","24035279","true","3","305899221925481","3329","11697"
"720266609725661","17238283","41782967","true","3","407413427024703","83233","304516"
"1625921989346807","35421599","45901993","true","3","1121581920010076","1912583","7505128"
"626618070849101","17116069","36609929","true","3","567602429767379","1619","5779"
"162307356131299","10028737","16184227","true","3","38284623267605","757","2378"
"2212440803370359","45943229","48155971","true","3","22448387441361","1605199","6325068"
