Moyenne = 9497837	431	true	2	71116	-1	43	3968
97837	431	true	3	34912	-1	43	2515
97837	431	true	4	95252	-1	43	1657
97837	431	true	5	4311	-1	43	1205
97837	431	true	6	90080	-1	43	1216
97837	431	true	7	41808	-1	43	839
97837	431	true	8	863	-1	43	858
97837	431	true	9	92235	-1	43	746
97837	431	true	10	57755	-1	43	634
97837	431	true	11	39653	-1	43	1065
97837	431	true	12	56031	-1	43	459
97837	431	true	13	87063	-1	43	503
97837	431	true	14	49135	-1	43	472
97837	431	true	15	32326	-1	43	427
97837	431	true	16	29309	-1	43	467
97837	431	true	17	52152	-1	43	345
97837	431	true	18	432	-1	43	314
97837	431	true	19	42670	-1	43	329
97837	431	true	20	9483	-1	43	301
97837	431	true	21	68530	-1	43	414
97837	431	true	22	6897	-1	43	306
97837	431	true	23	31033	-1	43	321
97837	431	true	24	93097	-1	43	641
97837	431	true	25	93528	-1	43	269
97837	431	true	26	39653	-1	5	28
97837	431	true	27	96976	-1	43	300
97837	431	true	28	36205	-1	43	303
97837	431	true	29	8621	-1	43	268
97837	431	true	30	19827	-1	43	290
97837	431	true	31	22413	-1	43	312
97837	431	true	32	19396	-1	43	289
97837	431	true	33	69823	-1	43	325
97837	431	true	34	36636	-1	43	307
97837	431	true	35	18534	-1	43	364
97837	431	true	36	1294	-1	43	295
97837	431	true	37	87494	-1	43	295
97837	431	true	38	7328	-1	43	313
97837	431	true	39	41377	-1	43	285
97837	431	true	40	2587	-1	43	287
97837	431	true	41	96545	-1	43	304
97837	431	true	42	24999	-1	43	278
97837	431	true	43	71978	-1	43	288
97837	431	true	44	30171	-1	43	295
97837	431	true	45	15517	-1	43	576
97837	431	true	46	33619	-1	43	312
97837	431	true	47	1725	-1	43	350
97837	431	true	48	56462	-1	43	1876
97837	431	true	49	50859	-1	43	293
97837	431	true	50	84477	-1	43	382
97837	431	true	51	81891	-1	43	312
97837	431	true	52	65082	-1	43	305
97837	431	true	53	47411	-1	43	547
97837	431	true	54	15086	-1	43	298
97837	431	true	55	22844	-1	43	286
97837	431	true	56	76288	-1	43	335
97837	431	true	57	28878	-1	43	335
97837	431	true	58	44394	-1	43	251
97837	431	true	59	47842	-1	43	246
97837	431	true	60	87925	-1	43	242
97837	431	true	61	40515	-1	43	275
97837	431	true	62	60341	-1	43	237
97837	431	true	63	13362	-1	43	263
97837	431	true	64	59910	-1	43	255
97837	431	true	65	25861	-1	43	226
97837	431	true	66	11207	-1	43	250
97837	431	true	67	63358	-1	43	243
97837	431	true	68	6466	-1	43	303
97837	431	true	69	74995	-1	43	241
97837	431	true	70	3880	-1	43	233
97837	431	true	71	74133	-1	43	255
97837	431	true	72	57324	-1	43	261
97837	431	true	73	24137	-1	43	234
97837	431	true	74	83615	-1	43	241
97837	431	true	75	37498	-1	43	256
97837	431	true	76	58186	-1	43	217
97837	431	true	77	62496	-1	43	256
97837	431	true	78	21120	-1	43	246
97837	431	true	79	27154	-1	43	282
97837	431	true	80	43532	-1	43	1117
